frame.number,frame.time_relative,wlan.ta,wlan.ra
11,0.290482000,00:00:00:00:00:08,00:00:00:00:00:03
20,0.295271000,00:00:00:00:00:08,00:00:00:00:00:05
47,0.306220000,00:00:00:00:00:08,00:00:00:00:00:04
69,0.512617000,00:00:00:00:00:08,00:00:00:00:00:0c
73,0.515066000,00:00:00:00:00:08,00:00:00:00:00:04
88,0.781294000,00:00:00:00:00:08,00:00:00:00:00:05
115,1.285931000,00:00:00:00:00:08,00:00:00:00:00:03
120,1.296692000,00:00:00:00:00:08,00:00:00:00:00:05
125,1.297975000,00:00:00:00:00:08,00:00:00:00:00:04
141,1.302569000,00:00:00:00:00:08,00:00:00:00:00:03
149,1.306468000,00:00:00:00:00:08,00:00:00:00:00:03
153,1.310447000,00:00:00:00:00:08,00:00:00:00:00:0c
162,1.463869000,00:00:00:00:00:08,00:00:00:00:00:0c
164,1.465068000,00:00:00:00:00:08,00:00:00:00:00:0c
170,1.483193000,00:00:00:00:00:08,00:00:00:00:00:0c
185,2.462312000,00:00:00:00:00:08,00:00:00:00:00:0c
191,2.464986000,00:00:00:00:00:08,00:00:00:00:00:0c
194,2.650445000,00:00:00:00:00:08,00:00:00:00:00:05
202,2.652688000,00:00:00:00:00:08,00:00:00:00:00:0c
208,2.695405000,00:00:00:00:00:08,00:00:00:00:00:0c
227,2.734074000,00:00:00:00:00:08,00:00:00:00:00:05
231,2.735101000,00:00:00:00:00:08,00:00:00:00:00:0c
245,3.463408000,00:00:00:00:00:08,00:00:00:00:00:0c
247,3.464567000,00:00:00:00:00:08,00:00:00:00:00:0c
251,3.467904000,00:00:00:00:00:08,00:00:00:00:00:0c
267,4.462929000,00:00:00:00:00:08,00:00:00:00:00:0c
269,4.464168000,00:00:00:00:00:08,00:00:00:00:00:0c
275,4.467404000,00:00:00:00:00:08,00:00:00:00:00:0c
286,5.462112000,00:00:00:00:00:08,00:00:00:00:00:0c
292,5.464807000,00:00:00:00:00:08,00:00:00:00:00:0c
298,5.467402000,00:00:00:00:00:08,00:00:00:00:00:0c
314,6.463630000,00:00:00:00:00:08,00:00:00:00:00:0c
316,6.464809000,00:00:00:00:00:08,00:00:00:00:00:0c
322,6.467304000,00:00:00:00:00:08,00:00:00:00:00:0c
338,7.463349000,00:00:00:00:00:08,00:00:00:00:00:0c
344,7.465925000,00:00:00:00:00:08,00:00:00:00:00:0c
346,7.467504000,00:00:00:00:00:08,00:00:00:00:00:0c
361,8.463230000,00:00:00:00:00:08,00:00:00:00:00:0c
367,8.465725000,00:00:00:00:00:08,00:00:00:00:00:0c
369,8.467124000,00:00:00:00:00:08,00:00:00:00:00:0c
380,9.462212000,00:00:00:00:00:08,00:00:00:00:00:0c
386,9.464367000,00:00:00:00:00:08,00:00:00:00:00:0c
392,9.467402000,00:00:00:00:00:08,00:00:00:00:00:0c
407,10.463130000,00:00:00:00:00:08,00:00:00:00:00:0c
409,10.464149000,00:00:00:00:00:08,00:00:00:00:00:0c
415,10.466584000,00:00:00:00:00:08,00:00:00:00:00:0c
432,11.463168000,00:00:00:00:00:08,00:00:00:00:00:0c
434,11.464567000,00:00:00:00:00:08,00:00:00:00:00:0c
438,11.467124000,00:00:00:00:00:08,00:00:00:00:00:0c
459,12.465684000,00:00:00:00:00:08,00:00:00:00:00:0c
461,12.466823000,00:00:00:00:00:08,00:00:00:00:00:0c
463,12.467962000,00:00:00:00:00:08,00:00:00:00:00:0c
478,13.461871000,00:00:00:00:00:08,00:00:00:00:00:0c
482,13.464167000,00:00:00:00:00:08,00:00:00:00:00:0c
488,13.466502000,00:00:00:00:00:08,00:00:00:00:00:0c
499,14.462532000,00:00:00:00:00:08,00:00:00:00:00:0c
506,14.465363000,00:00:00:00:00:08,00:00:00:00:00:0c
512,14.467699000,00:00:00:00:00:08,00:00:00:00:00:0c
531,15.464740000,00:00:00:00:00:08,00:00:00:00:00:0c
535,15.467217000,00:00:00:00:00:08,00:00:00:00:00:0c
537,15.468716000,00:00:00:00:00:08,00:00:00:00:00:0c
551,16.462962000,00:00:00:00:00:08,00:00:00:00:00:0c
555,16.465838000,00:00:00:00:00:08,00:00:00:00:00:0c
561,16.468934000,00:00:00:00:00:08,00:00:00:00:00:0c
577,17.463549000,00:00:00:00:00:08,00:00:00:00:00:0c
583,17.465905000,00:00:00:00:00:08,00:00:00:00:00:0c
585,17.467504000,00:00:00:00:00:08,00:00:00:00:00:0c
600,18.463402000,00:00:00:00:00:08,00:00:00:00:00:0c
608,18.467897000,00:00:00:00:00:08,00:00:00:00:00:0c
610,18.469456000,00:00:00:00:00:08,00:00:00:00:00:0c
624,19.462370000,00:00:00:00:00:08,00:00:00:00:00:0c
632,19.465965000,00:00:00:00:00:08,00:00:00:00:00:0c
634,19.467104000,00:00:00:00:00:08,00:00:00:00:00:0c
647,20.462011000,00:00:00:00:00:08,00:00:00:00:00:0c
655,20.466045000,00:00:00:00:00:08,00:00:00:00:00:0c
657,20.467504000,00:00:00:00:00:08,00:00:00:00:00:0c
670,21.462191000,00:00:00:00:00:08,00:00:00:00:00:0c
676,21.464446000,00:00:00:00:00:08,00:00:00:00:00:0c
680,21.469162000,00:00:00:00:00:08,00:00:00:00:00:0c
692,22.462012000,00:00:00:00:00:08,00:00:00:00:00:0c
702,22.466025000,00:00:00:00:00:08,00:00:00:00:00:0c
704,22.467284000,00:00:00:00:00:08,00:00:00:00:00:0c
726,23.465025000,00:00:00:00:00:08,00:00:00:00:00:0c
728,23.466544000,00:00:00:00:00:08,00:00:00:00:00:0c
730,23.467723000,00:00:00:00:00:08,00:00:00:00:00:0c
746,24.463389000,00:00:00:00:00:08,00:00:00:00:00:0c
752,24.465985000,00:00:00:00:00:08,00:00:00:00:00:0c
