frame.number,frame.time_relative,wlan.ta,wlan.ra
65264,345.465300000,00:00:00:00:00:08,00:00:00:00:00:21
65269,345.477468000,00:00:00:00:00:08,00:00:00:00:00:21
65270,345.478105000,00:00:00:00:00:08,00:00:00:00:00:21
65274,345.498635000,00:00:00:00:00:08,00:00:00:00:00:21
65280,345.521563000,00:00:00:00:00:08,00:00:00:00:00:21
65284,345.543646000,00:00:00:00:00:08,00:00:00:00:00:21
65285,345.547181000,00:00:00:00:00:08,00:00:00:00:00:21
65288,345.558794000,00:00:00:00:00:08,00:00:00:00:00:21
65290,345.570044000,00:00:00:00:00:08,00:00:00:00:00:21
65293,345.580476000,00:00:00:00:00:08,00:00:00:00:00:21
65296,345.595229000,00:00:00:00:00:08,00:00:00:00:00:21
65303,345.615792000,00:00:00:00:00:08,00:00:00:00:00:21
65308,345.636356000,00:00:00:00:00:08,00:00:00:00:00:21
65309,345.638233000,00:00:00:00:00:08,00:00:00:00:00:21
65311,345.645988000,00:00:00:00:00:08,00:00:00:00:00:21
65317,345.666712000,00:00:00:00:00:08,00:00:00:00:00:21
65323,345.689976000,00:00:00:00:00:08,00:00:00:00:00:21
65327,345.705537000,00:00:00:00:00:08,00:00:00:00:00:21
65328,345.711094000,00:00:00:00:00:08,00:00:00:00:00:21
65329,345.713051000,00:00:00:00:00:08,00:00:00:00:00:21
65331,345.716746000,00:00:00:00:00:08,00:00:00:00:00:21
65333,345.723201000,00:00:00:00:00:08,00:00:00:00:00:21
65334,345.729278000,00:00:00:00:00:08,00:00:00:00:00:21
65337,345.736968000,00:00:00:00:00:08,00:00:00:00:00:21
65342,345.765812000,00:00:00:00:00:08,00:00:00:00:00:21
65343,345.769269000,00:00:00:00:00:08,00:00:00:00:00:21
65344,345.770646000,00:00:00:00:00:08,00:00:00:00:00:21
65348,345.788415000,00:00:00:00:00:08,00:00:00:00:00:21
65350,345.790190000,00:00:00:00:00:08,00:00:00:00:00:21
65352,345.800066000,00:00:00:00:00:08,00:00:00:00:00:21
65356,345.821749000,00:00:00:00:00:08,00:00:00:00:00:21
65360,345.832619000,00:00:00:00:00:08,00:00:00:00:00:21
65361,345.834296000,00:00:00:00:00:08,00:00:00:00:00:21
65364,345.853906000,00:00:00:00:00:08,00:00:00:00:00:21
65369,345.876550000,00:00:00:00:00:08,00:00:00:00:00:21
65372,345.890220000,00:00:00:00:00:08,00:00:00:00:00:21
65373,345.891077000,00:00:00:00:00:08,00:00:00:00:00:21
65376,345.901869000,00:00:00:00:00:08,00:00:00:00:00:21
65379,345.919882000,00:00:00:00:00:08,00:00:00:00:00:21
65380,345.923679000,00:00:00:00:00:08,00:00:00:00:00:21
65383,345.940089000,00:00:00:00:00:08,00:00:00:00:00:21
65387,345.956356000,00:00:00:00:00:08,00:00:00:00:00:21
65392,345.979879000,00:00:00:00:00:08,00:00:00:00:00:21
