frame.number,frame.time_relative,wlan.ra,wlan.ta
3870,176.504410000,00:00:00:00:00:08,00:00:00:00:00:03
3889,177.499959000,00:00:00:00:00:08,00:00:00:00:00:03
3890,177.501176000,00:00:00:00:00:08,00:00:00:00:00:03
3911,178.499959000,00:00:00:00:00:08,00:00:00:00:00:03
3912,178.500976000,00:00:00:00:00:08,00:00:00:00:00:03
3930,179.499959000,00:00:00:00:00:08,00:00:00:00:00:03
3931,179.505347000,00:00:00:00:00:08,00:00:00:00:00:03
3949,180.499959000,00:00:00:00:00:08,00:00:00:00:00:03
3950,180.500716000,00:00:00:00:00:08,00:00:00:00:00:03
3951,180.505403000,00:00:00:00:00:08,00:00:00:00:00:03
3952,180.511536000,00:00:00:00:00:08,00:00:00:00:00:03
3970,181.499959000,00:00:00:00:00:08,00:00:00:00:00:03
3971,181.500696000,00:00:00:00:00:08,00:00:00:00:00:03
3990,182.499959000,00:00:00:00:00:08,00:00:00:00:00:03
3991,182.501176000,00:00:00:00:00:08,00:00:00:00:00:03
4010,183.499959000,00:00:00:00:00:08,00:00:00:00:00:03
4011,183.500936000,00:00:00:00:00:08,00:00:00:00:00:03
4030,184.499959000,00:00:00:00:00:08,00:00:00:00:00:03
4031,184.501995000,00:00:00:00:00:08,00:00:00:00:00:03
4032,184.505507000,00:00:00:00:00:08,00:00:00:00:00:03
4051,185.499959000,00:00:00:00:00:08,00:00:00:00:00:03
4052,185.501954000,00:00:00:00:00:08,00:00:00:00:00:03
4070,186.499959000,00:00:00:00:00:08,00:00:00:00:00:03
4071,186.500916000,00:00:00:00:00:08,00:00:00:00:00:03
4072,186.502706000,00:00:00:00:00:08,00:00:00:00:00:03
4073,186.507476000,00:00:00:00:00:08,00:00:00:00:00:03
4092,187.499959000,00:00:00:00:00:08,00:00:00:00:00:03
4093,187.503452000,00:00:00:00:00:08,00:00:00:00:00:03
4113,188.499959000,00:00:00:00:00:08,00:00:00:00:00:03
4114,188.503632000,00:00:00:00:00:08,00:00:00:00:00:03
4115,188.507964000,00:00:00:00:00:08,00:00:00:00:00:03
4134,189.499959000,00:00:00:00:00:08,00:00:00:00:00:03
4135,189.500756000,00:00:00:00:00:08,00:00:00:00:00:03
4153,190.499959000,00:00:00:00:00:08,00:00:00:00:00:03
4154,190.502214000,00:00:00:00:00:08,00:00:00:00:00:03
4173,191.499959000,00:00:00:00:00:08,00:00:00:00:00:03
4174,191.503272000,00:00:00:00:00:08,00:00:00:00:00:03
4193,192.499959000,00:00:00:00:00:08,00:00:00:00:00:03
4194,192.503192000,00:00:00:00:00:08,00:00:00:00:00:03
4212,193.499959000,00:00:00:00:00:08,00:00:00:00:00:03
4213,193.501116000,00:00:00:00:00:08,00:00:00:00:00:03
4231,194.499959000,00:00:00:00:00:08,00:00:00:00:00:03
4232,194.503172000,00:00:00:00:00:08,00:00:00:00:00:03
4250,195.499959000,00:00:00:00:00:08,00:00:00:00:00:03
4251,195.501116000,00:00:00:00:00:08,00:00:00:00:00:03
4271,196.499959000,00:00:00:00:00:08,00:00:00:00:00:03
4272,196.503312000,00:00:00:00:00:08,00:00:00:00:00:03
4291,197.499959000,00:00:00:00:00:08,00:00:00:00:00:03
4292,197.500996000,00:00:00:00:00:08,00:00:00:00:00:03
4310,198.499959000,00:00:00:00:00:08,00:00:00:00:00:03
4311,198.503792000,00:00:00:00:00:08,00:00:00:00:00:03
4312,198.508624000,00:00:00:00:00:08,00:00:00:00:00:03
4331,199.499959000,00:00:00:00:00:08,00:00:00:00:00:03
4332,199.503672000,00:00:00:00:00:08,00:00:00:00:00:03
4352,200.499959000,00:00:00:00:00:08,00:00:00:00:00:03
4353,200.501096000,00:00:00:00:00:08,00:00:00:00:00:03
4373,201.499959000,00:00:00:00:00:08,00:00:00:00:00:03
4374,201.500756000,00:00:00:00:00:08,00:00:00:00:00:03
4392,202.499959000,00:00:00:00:00:08,00:00:00:00:00:03
4393,202.501076000,00:00:00:00:00:08,00:00:00:00:00:03
4411,203.499959000,00:00:00:00:00:08,00:00:00:00:00:03
4412,203.501456000,00:00:00:00:00:08,00:00:00:00:00:03
4413,203.506721000,00:00:00:00:00:08,00:00:00:00:00:03
4431,204.499959000,00:00:00:00:00:08,00:00:00:00:00:03
4432,204.503752000,00:00:00:00:00:08,00:00:00:00:00:03
4433,204.507364000,00:00:00:00:00:08,00:00:00:00:00:03
4453,205.499959000,00:00:00:00:00:08,00:00:00:00:00:03
4454,205.500796000,00:00:00:00:00:08,00:00:00:00:00:03
4473,206.499959000,00:00:00:00:00:08,00:00:00:00:00:03
4474,206.503392000,00:00:00:00:00:08,00:00:00:00:00:03
4475,206.506949000,00:00:00:00:00:08,00:00:00:00:00:03
4494,207.499959000,00:00:00:00:00:08,00:00:00:00:00:03
4495,207.500796000,00:00:00:00:00:08,00:00:00:00:00:03
4515,208.499959000,00:00:00:00:00:08,00:00:00:00:00:03
4516,208.503012000,00:00:00:00:00:08,00:00:00:00:00:03
4535,209.499959000,00:00:00:00:00:08,00:00:00:00:00:03
4536,209.500736000,00:00:00:00:00:08,00:00:00:00:00:03
4537,209.501533000,00:00:00:00:00:08,00:00:00:00:00:03
4556,210.499959000,00:00:00:00:00:08,00:00:00:00:00:03
4557,210.501915000,00:00:00:00:00:08,00:00:00:00:00:03
4558,210.504270000,00:00:00:00:00:08,00:00:00:00:00:03
4576,211.499959000,00:00:00:00:00:08,00:00:00:00:00:03
4577,211.505527000,00:00:00:00:00:08,00:00:00:00:00:03
4595,212.499959000,00:00:00:00:00:08,00:00:00:00:00:03
4596,212.503252000,00:00:00:00:00:08,00:00:00:00:00:03
4614,213.499959000,00:00:00:00:00:08,00:00:00:00:00:03
4615,213.500696000,00:00:00:00:00:08,00:00:00:00:00:03
4633,214.499959000,00:00:00:00:00:08,00:00:00:00:00:03
4634,214.504250000,00:00:00:00:00:08,00:00:00:00:00:03
4652,215.499959000,00:00:00:00:00:08,00:00:00:00:00:03
4653,215.501934000,00:00:00:00:00:08,00:00:00:00:00:03
4671,216.499959000,00:00:00:00:00:08,00:00:00:00:00:03
4672,216.501835000,00:00:00:00:00:08,00:00:00:00:00:03
4690,217.499959000,00:00:00:00:00:08,00:00:00:00:00:03
4691,217.503012000,00:00:00:00:00:08,00:00:00:00:00:03
4709,218.499959000,00:00:00:00:00:08,00:00:00:00:00:03
4710,218.503492000,00:00:00:00:00:08,00:00:00:00:00:03
4711,218.505269000,00:00:00:00:00:08,00:00:00:00:00:03
4730,219.499959000,00:00:00:00:00:08,00:00:00:00:00:03
4731,219.500856000,00:00:00:00:00:08,00:00:00:00:00:03
4732,219.504983000,00:00:00:00:00:08,00:00:00:00:00:03
4752,220.499959000,00:00:00:00:00:08,00:00:00:00:00:03
4753,220.503292000,00:00:00:00:00:08,00:00:00:00:00:03
4772,221.499959000,00:00:00:00:00:08,00:00:00:00:00:03
4773,221.500776000,00:00:00:00:00:08,00:00:00:00:00:03
4791,222.499959000,00:00:00:00:00:08,00:00:00:00:00:03
4792,222.503252000,00:00:00:00:00:08,00:00:00:00:00:03
4793,222.507924000,00:00:00:00:00:08,00:00:00:00:00:03
4811,223.499959000,00:00:00:00:00:08,00:00:00:00:00:03
4812,223.501056000,00:00:00:00:00:08,00:00:00:00:00:03
4834,224.499959000,00:00:00:00:00:08,00:00:00:00:00:03
4835,224.501695000,00:00:00:00:00:08,00:00:00:00:00:03
4854,225.499959000,00:00:00:00:00:08,00:00:00:00:00:03
4855,225.503392000,00:00:00:00:00:08,00:00:00:00:00:03
4856,225.507564000,00:00:00:00:00:08,00:00:00:00:00:03
4876,226.499959000,00:00:00:00:00:08,00:00:00:00:00:03
4877,226.504270000,00:00:00:00:00:08,00:00:00:00:00:03
4895,227.499959000,00:00:00:00:00:08,00:00:00:00:00:03
4896,227.502054000,00:00:00:00:00:08,00:00:00:00:00:03
4914,228.499959000,00:00:00:00:00:08,00:00:00:00:00:03
4915,228.504250000,00:00:00:00:00:08,00:00:00:00:00:03
4934,229.499959000,00:00:00:00:00:08,00:00:00:00:00:03
4935,229.502195000,00:00:00:00:00:08,00:00:00:00:00:03
4955,230.499959000,00:00:00:00:00:08,00:00:00:00:00:03
4956,230.500916000,00:00:00:00:00:08,00:00:00:00:00:03
4975,231.499959000,00:00:00:00:00:08,00:00:00:00:00:03
4976,231.501436000,00:00:00:00:00:08,00:00:00:00:00:03
4977,231.505723000,00:00:00:00:00:08,00:00:00:00:00:03
4997,232.499959000,00:00:00:00:00:08,00:00:00:00:00:03
4998,232.501116000,00:00:00:00:00:08,00:00:00:00:00:03
5017,233.499959000,00:00:00:00:00:08,00:00:00:00:00:03
5018,233.500896000,00:00:00:00:00:08,00:00:00:00:00:03
5019,233.507526000,00:00:00:00:00:08,00:00:00:00:00:03
5037,234.499959000,00:00:00:00:00:08,00:00:00:00:00:03
5038,234.500796000,00:00:00:00:00:08,00:00:00:00:00:03
5039,234.507419000,00:00:00:00:00:08,00:00:00:00:00:03
5058,235.499959000,00:00:00:00:00:08,00:00:00:00:00:03
5059,235.502074000,00:00:00:00:00:08,00:00:00:00:00:03
5060,235.508781000,00:00:00:00:00:08,00:00:00:00:00:03
5078,236.499959000,00:00:00:00:00:08,00:00:00:00:00:03
5079,236.501256000,00:00:00:00:00:08,00:00:00:00:00:03
5080,236.508059000,00:00:00:00:00:08,00:00:00:00:00:03
5098,237.499959000,00:00:00:00:00:08,00:00:00:00:00:03
5099,237.502375000,00:00:00:00:00:08,00:00:00:00:00:03
5119,238.499959000,00:00:00:00:00:08,00:00:00:00:00:03
5120,238.502494000,00:00:00:00:00:08,00:00:00:00:00:03
5138,239.499959000,00:00:00:00:00:08,00:00:00:00:00:03
5139,239.500696000,00:00:00:00:00:08,00:00:00:00:00:03
5157,240.499959000,00:00:00:00:00:08,00:00:00:00:00:03
5158,240.503212000,00:00:00:00:00:08,00:00:00:00:00:03
5177,241.499959000,00:00:00:00:00:08,00:00:00:00:00:03
5178,241.500976000,00:00:00:00:00:08,00:00:00:00:00:03
5243,243.256566000,00:00:00:00:00:08,00:00:00:00:00:03
5245,243.261134000,00:00:00:00:00:08,00:00:00:00:00:03
5247,243.499959000,00:00:00:00:00:08,00:00:00:00:00:03
5248,243.500716000,00:00:00:00:00:08,00:00:00:00:00:03
5249,243.507359000,00:00:00:00:00:08,00:00:00:00:00:03
5272,244.499959000,00:00:00:00:00:08,00:00:00:00:00:03
5273,244.503512000,00:00:00:00:00:08,00:00:00:00:00:03
5298,245.499959000,00:00:00:00:00:08,00:00:00:00:00:03
5299,245.500636000,00:00:00:00:00:08,00:00:00:00:00:03
5317,246.499959000,00:00:00:00:00:08,00:00:00:00:00:03
5318,246.501496000,00:00:00:00:00:08,00:00:00:00:00:03
5336,247.499959000,00:00:00:00:00:08,00:00:00:00:00:03
5337,247.503272000,00:00:00:00:00:08,00:00:00:00:00:03
5338,247.508731000,00:00:00:00:00:08,00:00:00:00:00:03
5357,248.499959000,00:00:00:00:00:08,00:00:00:00:00:03
5358,248.503072000,00:00:00:00:00:08,00:00:00:00:00:03
5376,249.499959000,00:00:00:00:00:08,00:00:00:00:00:03
5377,249.500756000,00:00:00:00:00:08,00:00:00:00:00:03
5378,249.501993000,00:00:00:00:00:08,00:00:00:00:00:03
5398,250.499959000,00:00:00:00:00:08,00:00:00:00:00:03
5399,250.503472000,00:00:00:00:00:08,00:00:00:00:00:03
5400,250.506289000,00:00:00:00:00:08,00:00:00:00:00:03
5401,250.514254000,00:00:00:00:00:08,00:00:00:00:00:03
5419,251.499959000,00:00:00:00:00:08,00:00:00:00:00:03
5420,251.500696000,00:00:00:00:00:08,00:00:00:00:00:03
5441,252.499959000,00:00:00:00:00:08,00:00:00:00:00:03
5442,252.502054000,00:00:00:00:00:08,00:00:00:00:00:03
5461,253.499959000,00:00:00:00:00:08,00:00:00:00:00:03
5462,253.501016000,00:00:00:00:00:08,00:00:00:00:00:03
5480,254.499959000,00:00:00:00:00:08,00:00:00:00:00:03
5481,254.500776000,00:00:00:00:00:08,00:00:00:00:00:03
5482,254.502466000,00:00:00:00:00:08,00:00:00:00:00:03
5502,255.499959000,00:00:00:00:00:08,00:00:00:00:00:03
5503,255.503532000,00:00:00:00:00:08,00:00:00:00:00:03
5521,256.499959000,00:00:00:00:00:08,00:00:00:00:00:03
5522,256.500896000,00:00:00:00:00:08,00:00:00:00:00:03
5540,257.499959000,00:00:00:00:00:08,00:00:00:00:00:03
5541,257.500796000,00:00:00:00:00:08,00:00:00:00:00:03
5560,258.499959000,00:00:00:00:00:08,00:00:00:00:00:03
5561,258.500616000,00:00:00:00:00:08,00:00:00:00:00:03
5580,259.499959000,00:00:00:00:00:08,00:00:00:00:00:03
5581,259.502178000,00:00:00:00:00:08,00:00:00:00:00:03
5602,260.499959000,00:00:00:00:00:08,00:00:00:00:00:03
5603,260.502154000,00:00:00:00:00:08,00:00:00:00:00:03
5621,261.499959000,00:00:00:00:00:08,00:00:00:00:00:03
5622,261.502314000,00:00:00:00:00:08,00:00:00:00:00:03
5640,262.499959000,00:00:00:00:00:08,00:00:00:00:00:03
5641,262.501416000,00:00:00:00:00:08,00:00:00:00:00:03
5642,262.503453000,00:00:00:00:00:08,00:00:00:00:00:03
5662,263.499959000,00:00:00:00:00:08,00:00:00:00:00:03
5663,263.502058000,00:00:00:00:00:08,00:00:00:00:00:03
5681,264.499959000,00:00:00:00:00:08,00:00:00:00:00:03
5682,264.500916000,00:00:00:00:00:08,00:00:00:00:00:03
5683,264.509591000,00:00:00:00:00:08,00:00:00:00:00:03
5703,265.499959000,00:00:00:00:00:08,00:00:00:00:00:03
5704,265.500716000,00:00:00:00:00:08,00:00:00:00:00:03
5722,266.499959000,00:00:00:00:00:08,00:00:00:00:00:03
5723,266.503572000,00:00:00:00:00:08,00:00:00:00:00:03
5741,267.499959000,00:00:00:00:00:08,00:00:00:00:00:03
5742,267.503312000,00:00:00:00:00:08,00:00:00:00:00:03
5743,267.503929000,00:00:00:00:00:08,00:00:00:00:00:03
5761,268.499959000,00:00:00:00:00:08,00:00:00:00:00:03
5762,268.501918000,00:00:00:00:00:08,00:00:00:00:00:03
5781,269.499959000,00:00:00:00:00:08,00:00:00:00:00:03
5782,269.502534000,00:00:00:00:00:08,00:00:00:00:00:03
5783,269.506891000,00:00:00:00:00:08,00:00:00:00:00:03
5802,270.499959000,00:00:00:00:00:08,00:00:00:00:00:03
5803,270.502494000,00:00:00:00:00:08,00:00:00:00:00:03
5822,271.499959000,00:00:00:00:00:08,00:00:00:00:00:03
5823,271.503532000,00:00:00:00:00:08,00:00:00:00:00:03
5842,272.499959000,00:00:00:00:00:08,00:00:00:00:00:03
5843,272.503072000,00:00:00:00:00:08,00:00:00:00:00:03
5844,272.505049000,00:00:00:00:00:08,00:00:00:00:00:03
5863,273.499959000,00:00:00:00:00:08,00:00:00:00:00:03
5864,273.501196000,00:00:00:00:00:08,00:00:00:00:00:03
5882,274.499959000,00:00:00:00:00:08,00:00:00:00:00:03
5883,274.505593000,00:00:00:00:00:08,00:00:00:00:00:03
5902,275.499959000,00:00:00:00:00:08,00:00:00:00:00:03
5903,275.503052000,00:00:00:00:00:08,00:00:00:00:00:03
5904,275.505729000,00:00:00:00:00:08,00:00:00:00:00:03
5922,276.499959000,00:00:00:00:00:08,00:00:00:00:00:03
5923,276.501296000,00:00:00:00:00:08,00:00:00:00:00:03
5942,277.499959000,00:00:00:00:00:08,00:00:00:00:00:03
5943,277.501674000,00:00:00:00:00:08,00:00:00:00:00:03
5962,278.499959000,00:00:00:00:00:08,00:00:00:00:00:03
5963,278.500836000,00:00:00:00:00:08,00:00:00:00:00:03
5983,279.499959000,00:00:00:00:00:08,00:00:00:00:00:03
5984,279.502098000,00:00:00:00:00:08,00:00:00:00:00:03
6003,280.499959000,00:00:00:00:00:08,00:00:00:00:00:03
6004,280.501036000,00:00:00:00:00:08,00:00:00:00:00:03
6005,280.509791000,00:00:00:00:00:08,00:00:00:00:00:03
6024,281.499959000,00:00:00:00:00:08,00:00:00:00:00:03
6025,281.500736000,00:00:00:00:00:08,00:00:00:00:00:03
6044,282.499959000,00:00:00:00:00:08,00:00:00:00:00:03
6045,282.501456000,00:00:00:00:00:08,00:00:00:00:00:03
6063,283.499959000,00:00:00:00:00:08,00:00:00:00:00:03
6064,283.500576000,00:00:00:00:00:08,00:00:00:00:00:03
6082,284.499959000,00:00:00:00:00:08,00:00:00:00:00:03
6083,284.502258000,00:00:00:00:00:08,00:00:00:00:00:03
6101,285.499959000,00:00:00:00:00:08,00:00:00:00:00:03
6102,285.500716000,00:00:00:00:00:08,00:00:00:00:00:03
6120,286.499959000,00:00:00:00:00:08,00:00:00:00:00:03
6121,286.500876000,00:00:00:00:00:08,00:00:00:00:00:03
6139,287.499959000,00:00:00:00:00:08,00:00:00:00:00:03
6140,287.500836000,00:00:00:00:00:08,00:00:00:00:00:03
6159,288.499959000,00:00:00:00:00:08,00:00:00:00:00:03
6160,288.501356000,00:00:00:00:00:08,00:00:00:00:00:03
6179,289.499959000,00:00:00:00:00:08,00:00:00:00:00:03
6180,289.504555000,00:00:00:00:00:08,00:00:00:00:00:03
6198,290.499959000,00:00:00:00:00:08,00:00:00:00:00:03
6199,290.501376000,00:00:00:00:00:08,00:00:00:00:00:03
6200,290.505823000,00:00:00:00:00:08,00:00:00:00:00:03
6219,291.499959000,00:00:00:00:00:08,00:00:00:00:00:03
6220,291.500856000,00:00:00:00:00:08,00:00:00:00:00:03
6239,292.499959000,00:00:00:00:00:08,00:00:00:00:00:03
6240,292.502134000,00:00:00:00:00:08,00:00:00:00:00:03
6258,293.499959000,00:00:00:00:00:08,00:00:00:00:00:03
6259,293.505493000,00:00:00:00:00:08,00:00:00:00:00:03
6279,294.499959000,00:00:00:00:00:08,00:00:00:00:00:03
6280,294.500936000,00:00:00:00:00:08,00:00:00:00:00:03
6298,295.499959000,00:00:00:00:00:08,00:00:00:00:00:03
6299,295.500716000,00:00:00:00:00:08,00:00:00:00:00:03
6318,296.499959000,00:00:00:00:00:08,00:00:00:00:00:03
6319,296.502434000,00:00:00:00:00:08,00:00:00:00:00:03
6338,297.499959000,00:00:00:00:00:08,00:00:00:00:00:03
6339,297.500956000,00:00:00:00:00:08,00:00:00:00:00:03
6357,298.499959000,00:00:00:00:00:08,00:00:00:00:00:03
6358,298.502398000,00:00:00:00:00:08,00:00:00:00:00:03
6377,299.499959000,00:00:00:00:00:08,00:00:00:00:00:03
6378,299.502438000,00:00:00:00:00:08,00:00:00:00:00:03
6400,300.499959000,00:00:00:00:00:08,00:00:00:00:00:03
6401,300.501116000,00:00:00:00:00:08,00:00:00:00:00:03
6402,300.501793000,00:00:00:00:00:08,00:00:00:00:00:03
6421,301.499959000,00:00:00:00:00:08,00:00:00:00:00:03
6422,301.501156000,00:00:00:00:00:08,00:00:00:00:00:03
6440,302.499959000,00:00:00:00:00:08,00:00:00:00:00:03
6441,302.500576000,00:00:00:00:00:08,00:00:00:00:00:03
6460,303.499959000,00:00:00:00:00:08,00:00:00:00:00:03
6461,303.502194000,00:00:00:00:00:08,00:00:00:00:00:03
6479,304.499959000,00:00:00:00:00:08,00:00:00:00:00:03
6480,304.501316000,00:00:00:00:00:08,00:00:00:00:00:03
6481,304.504915000,00:00:00:00:00:08,00:00:00:00:00:03
6500,305.499959000,00:00:00:00:00:08,00:00:00:00:00:03
6501,305.504173000,00:00:00:00:00:08,00:00:00:00:00:03
6521,306.499959000,00:00:00:00:00:08,00:00:00:00:00:03
6522,306.500896000,00:00:00:00:00:08,00:00:00:00:00:03
6541,307.499959000,00:00:00:00:00:08,00:00:00:00:00:03
6542,307.501216000,00:00:00:00:00:08,00:00:00:00:00:03
6561,308.499959000,00:00:00:00:00:08,00:00:00:00:00:03
6562,308.500756000,00:00:00:00:00:08,00:00:00:00:00:03
6563,308.504183000,00:00:00:00:00:08,00:00:00:00:00:03
6582,309.499959000,00:00:00:00:00:08,00:00:00:00:00:03
6583,309.501056000,00:00:00:00:00:08,00:00:00:00:00:03
6584,309.501873000,00:00:00:00:00:08,00:00:00:00:00:03
6602,310.499959000,00:00:00:00:00:08,00:00:00:00:00:03
6603,310.503812000,00:00:00:00:00:08,00:00:00:00:00:03
6621,311.499959000,00:00:00:00:00:08,00:00:00:00:00:03
6622,311.501336000,00:00:00:00:00:08,00:00:00:00:00:03
6642,312.499959000,00:00:00:00:00:08,00:00:00:00:00:03
6643,312.500676000,00:00:00:00:00:08,00:00:00:00:00:03
6661,313.499959000,00:00:00:00:00:08,00:00:00:00:00:03
6662,313.500596000,00:00:00:00:00:08,00:00:00:00:00:03
6681,314.499959000,00:00:00:00:00:08,00:00:00:00:00:03
6682,314.503572000,00:00:00:00:00:08,00:00:00:00:00:03
6700,315.499959000,00:00:00:00:00:08,00:00:00:00:00:03
6701,315.501794000,00:00:00:00:00:08,00:00:00:00:00:03
6720,316.499959000,00:00:00:00:00:08,00:00:00:00:00:03
6721,316.500756000,00:00:00:00:00:08,00:00:00:00:00:03
6739,317.499959000,00:00:00:00:00:08,00:00:00:00:00:03
6740,317.500716000,00:00:00:00:00:08,00:00:00:00:00:03
6760,318.499959000,00:00:00:00:00:08,00:00:00:00:00:03
6761,318.501214000,00:00:00:00:00:08,00:00:00:00:00:03
6762,318.502211000,00:00:00:00:00:08,00:00:00:00:00:03
6780,319.499959000,00:00:00:00:00:08,00:00:00:00:00:03
6781,319.502054000,00:00:00:00:00:08,00:00:00:00:00:03
6799,320.499959000,00:00:00:00:00:08,00:00:00:00:00:03
6800,320.501376000,00:00:00:00:00:08,00:00:00:00:00:03
6819,321.499959000,00:00:00:00:00:08,00:00:00:00:00:03
6820,321.501036000,00:00:00:00:00:08,00:00:00:00:00:03
6839,322.499959000,00:00:00:00:00:08,00:00:00:00:00:03
6840,322.501536000,00:00:00:00:00:08,00:00:00:00:00:03
6841,322.510031000,00:00:00:00:00:08,00:00:00:00:00:03
6859,323.499959000,00:00:00:00:00:08,00:00:00:00:00:03
6860,323.501734000,00:00:00:00:00:08,00:00:00:00:00:03
6878,324.499959000,00:00:00:00:00:08,00:00:00:00:00:03
6879,324.500836000,00:00:00:00:00:08,00:00:00:00:00:03
6898,325.499959000,00:00:00:00:00:08,00:00:00:00:00:03
6899,325.500976000,00:00:00:00:00:08,00:00:00:00:00:03
6917,326.499959000,00:00:00:00:00:08,00:00:00:00:00:03
6918,326.505594000,00:00:00:00:00:08,00:00:00:00:00:03
6938,327.499959000,00:00:00:00:00:08,00:00:00:00:00:03
6939,327.500696000,00:00:00:00:00:08,00:00:00:00:00:03
6957,328.499959000,00:00:00:00:00:08,00:00:00:00:00:03
6958,328.501994000,00:00:00:00:00:08,00:00:00:00:00:03
6977,329.499959000,00:00:00:00:00:08,00:00:00:00:00:03
6978,329.501834000,00:00:00:00:00:08,00:00:00:00:00:03
6996,330.499959000,00:00:00:00:00:08,00:00:00:00:00:03
6997,330.503212000,00:00:00:00:00:08,00:00:00:00:00:03
6998,330.505149000,00:00:00:00:00:08,00:00:00:00:00:03
7017,331.499959000,00:00:00:00:00:08,00:00:00:00:00:03
7018,331.500816000,00:00:00:00:00:08,00:00:00:00:00:03
7038,332.499959000,00:00:00:00:00:08,00:00:00:00:00:03
7039,332.501056000,00:00:00:00:00:08,00:00:00:00:00:03
7040,332.503586000,00:00:00:00:00:08,00:00:00:00:00:03
7041,332.507096000,00:00:00:00:00:08,00:00:00:00:00:03
7059,333.499959000,00:00:00:00:00:08,00:00:00:00:00:03
7060,333.500716000,00:00:00:00:00:08,00:00:00:00:00:03
7078,334.499959000,00:00:00:00:00:08,00:00:00:00:00:03
7079,334.500676000,00:00:00:00:00:08,00:00:00:00:00:03
7097,335.499959000,00:00:00:00:00:08,00:00:00:00:00:03
7098,335.502394000,00:00:00:00:00:08,00:00:00:00:00:03
7099,335.505424000,00:00:00:00:00:08,00:00:00:00:00:03
7117,336.499959000,00:00:00:00:00:08,00:00:00:00:00:03
7118,336.501336000,00:00:00:00:00:08,00:00:00:00:00:03
7119,336.506343000,00:00:00:00:00:08,00:00:00:00:00:03
7120,336.514342000,00:00:00:00:00:08,00:00:00:00:00:03
7139,337.499959000,00:00:00:00:00:08,00:00:00:00:00:03
7140,337.503752000,00:00:00:00:00:08,00:00:00:00:00:03
7141,337.507550000,00:00:00:00:00:08,00:00:00:00:00:03
7159,338.499959000,00:00:00:00:00:08,00:00:00:00:00:03
7160,338.501734000,00:00:00:00:00:08,00:00:00:00:00:03
7178,339.499959000,00:00:00:00:00:08,00:00:00:00:00:03
7179,339.500776000,00:00:00:00:00:08,00:00:00:00:00:03
7197,340.499959000,00:00:00:00:00:08,00:00:00:00:00:03
7198,340.501116000,00:00:00:00:00:08,00:00:00:00:00:03
7199,340.509272000,00:00:00:00:00:08,00:00:00:00:00:03
7219,341.499959000,00:00:00:00:00:08,00:00:00:00:00:03
7220,341.500756000,00:00:00:00:00:08,00:00:00:00:00:03
7241,342.499959000,00:00:00:00:00:08,00:00:00:00:00:03
7242,342.502754000,00:00:00:00:00:08,00:00:00:00:00:03
7243,342.506252000,00:00:00:00:00:08,00:00:00:00:00:03
7261,343.499959000,00:00:00:00:00:08,00:00:00:00:00:03
7262,343.500776000,00:00:00:00:00:08,00:00:00:00:00:03
7280,344.499959000,00:00:00:00:00:08,00:00:00:00:00:03
7281,344.504336000,00:00:00:00:00:08,00:00:00:00:00:03
7299,345.499959000,00:00:00:00:00:08,00:00:00:00:00:03
7300,345.502118000,00:00:00:00:00:08,00:00:00:00:00:03
7318,346.499959000,00:00:00:00:00:08,00:00:00:00:00:03
7319,346.502114000,00:00:00:00:00:08,00:00:00:00:00:03
7338,347.499959000,00:00:00:00:00:08,00:00:00:00:00:03
7339,347.502214000,00:00:00:00:00:08,00:00:00:00:00:03
7358,348.499959000,00:00:00:00:00:08,00:00:00:00:00:03
7359,348.501336000,00:00:00:00:00:08,00:00:00:00:00:03
7377,349.499959000,00:00:00:00:00:08,00:00:00:00:00:03
7378,349.500756000,00:00:00:00:00:08,00:00:00:00:00:03
7379,349.504423000,00:00:00:00:00:08,00:00:00:00:00:03
7397,350.499959000,00:00:00:00:00:08,00:00:00:00:00:03
7398,350.505389000,00:00:00:00:00:08,00:00:00:00:00:03
7418,351.499959000,00:00:00:00:00:08,00:00:00:00:00:03
7419,351.501935000,00:00:00:00:00:08,00:00:00:00:00:03
7437,352.499959000,00:00:00:00:00:08,00:00:00:00:00:03
7438,352.500976000,00:00:00:00:00:08,00:00:00:00:00:03
7457,353.499959000,00:00:00:00:00:08,00:00:00:00:00:03
7458,353.501196000,00:00:00:00:00:08,00:00:00:00:00:03
7459,353.507366000,00:00:00:00:00:08,00:00:00:00:00:03
7477,354.499959000,00:00:00:00:00:08,00:00:00:00:00:03
7478,354.500616000,00:00:00:00:00:08,00:00:00:00:00:03
7498,355.499959000,00:00:00:00:00:08,00:00:00:00:00:03
7499,355.500716000,00:00:00:00:00:08,00:00:00:00:00:03
7517,356.499959000,00:00:00:00:00:08,00:00:00:00:00:03
7518,356.501416000,00:00:00:00:00:08,00:00:00:00:00:03
7519,356.504123000,00:00:00:00:00:08,00:00:00:00:00:03
7537,357.499959000,00:00:00:00:00:08,00:00:00:00:00:03
7538,357.500956000,00:00:00:00:00:08,00:00:00:00:00:03
7557,358.499959000,00:00:00:00:00:08,00:00:00:00:00:03
7558,358.503632000,00:00:00:00:00:08,00:00:00:00:00:03
7559,358.506327000,00:00:00:00:00:08,00:00:00:00:00:03
7577,359.499959000,00:00:00:00:00:08,00:00:00:00:00:03
7578,359.503592000,00:00:00:00:00:08,00:00:00:00:00:03
7597,360.499959000,00:00:00:00:00:08,00:00:00:00:00:03
7598,360.503572000,00:00:00:00:00:08,00:00:00:00:00:03
