frame.number,frame.time_relative,wlan.ta,wlan.ra
55,0.281726000,00:00:00:00:00:08,00:00:00:00:00:03
67,0.290806000,00:00:00:00:00:08,00:00:00:00:00:05
87,0.312339000,00:00:00:00:00:08,00:00:00:00:00:05
97,0.320737000,00:00:00:00:00:08,00:00:00:00:00:03
123,0.519698000,00:00:00:00:00:08,00:00:00:00:00:0c
221,0.787215000,00:00:00:00:00:08,00:00:00:00:00:05
231,0.792356000,00:00:00:00:00:08,00:00:00:00:00:03
351,1.285945000,00:00:00:00:00:08,00:00:00:00:00:04
355,1.287056000,00:00:00:00:00:08,00:00:00:00:00:04
400,1.304123000,00:00:00:00:00:08,00:00:00:00:00:03
405,1.312369000,00:00:00:00:00:08,00:00:00:00:00:04
416,1.324069000,00:00:00:00:00:08,00:00:00:00:00:0c
423,1.471153000,00:00:00:00:00:08,00:00:00:00:00:0c
429,1.473428000,00:00:00:00:00:08,00:00:00:00:00:0c
435,1.475922000,00:00:00:00:00:08,00:00:00:00:00:0c
528,2.471853000,00:00:00:00:00:08,00:00:00:00:00:0c
534,2.474248000,00:00:00:00:00:08,00:00:00:00:00:0c
536,2.659526000,00:00:00:00:00:08,00:00:00:00:00:05
540,2.661529000,00:00:00:00:00:08,00:00:00:00:00:0c
544,2.696406000,00:00:00:00:00:08,00:00:00:00:00:0c
579,2.743136000,00:00:00:00:00:08,00:00:00:00:00:05
581,2.744642000,00:00:00:00:00:08,00:00:00:00:00:0c
613,3.472350000,00:00:00:00:00:08,00:00:00:00:00:0c
619,3.474806000,00:00:00:00:00:08,00:00:00:00:00:0c
621,3.476105000,00:00:00:00:00:08,00:00:00:00:00:0c
670,4.471311000,00:00:00:00:00:08,00:00:00:00:00:0c
678,4.474846000,00:00:00:00:00:08,00:00:00:00:00:0c
680,4.476305000,00:00:00:00:00:08,00:00:00:00:00:0c
729,5.471193000,00:00:00:00:00:08,00:00:00:00:00:0c
737,5.474486000,00:00:00:00:00:08,00:00:00:00:00:0c
739,5.475965000,00:00:00:00:00:08,00:00:00:00:00:0c
795,6.475060000,00:00:00:00:00:08,00:00:00:00:00:0c
797,6.476359000,00:00:00:00:00:08,00:00:00:00:00:0c
799,6.477878000,00:00:00:00:00:08,00:00:00:00:00:0c
854,7.473989000,00:00:00:00:00:08,00:00:00:00:00:0c
856,7.475388000,00:00:00:00:00:08,00:00:00:00:00:0c
858,7.476527000,00:00:00:00:00:08,00:00:00:00:00:0c
907,8.471633000,00:00:00:00:00:08,00:00:00:00:00:0c
915,8.475466000,00:00:00:00:00:08,00:00:00:00:00:0c
917,8.477045000,00:00:00:00:00:08,00:00:00:00:00:0c
970,9.472470000,00:00:00:00:00:08,00:00:00:00:00:0c
972,9.473489000,00:00:00:00:00:08,00:00:00:00:00:0c
976,9.475925000,00:00:00:00:00:08,00:00:00:00:00:0c
1027,10.472530000,00:00:00:00:00:08,00:00:00:00:00:0c
1033,10.474726000,00:00:00:00:00:08,00:00:00:00:00:0c
1035,10.475885000,00:00:00:00:00:08,00:00:00:00:00:0c
1085,11.472143000,00:00:00:00:00:08,00:00:00:00:00:0c
1091,11.475000000,00:00:00:00:00:08,00:00:00:00:00:0c
1095,11.478575000,00:00:00:00:00:08,00:00:00:00:00:0c
1144,12.471531000,00:00:00:00:00:08,00:00:00:00:00:0c
1152,12.475086000,00:00:00:00:00:08,00:00:00:00:00:0c
1154,12.476625000,00:00:00:00:00:08,00:00:00:00:00:0c
1207,13.472671000,00:00:00:00:00:08,00:00:00:00:00:0c
1209,13.474070000,00:00:00:00:00:08,00:00:00:00:00:0c
1213,13.477485000,00:00:00:00:00:08,00:00:00:00:00:0c
1262,14.470993000,00:00:00:00:00:08,00:00:00:00:00:0c
1266,14.473528000,00:00:00:00:00:08,00:00:00:00:00:0c
1272,14.475983000,00:00:00:00:00:08,00:00:00:00:00:0c
1325,15.475146000,00:00:00:00:00:08,00:00:00:00:00:0c
