3,801,0,2,402,1,1,0,4,800
403,3,801,2,2,401,1,402,403,401
803,5,1,0,5,4,3,0,403,400
1,2,1,403,6,402,3,4,6,6
402,402,404,2,800,801,401,4,2,2
2,4,402,4,3,403,3,801,403,2
400,5,403,404,401,402,1200,406,404,806
801,1199,0,400,2,402,802,804,405,406
1202,2,1,2,403,1,801,402,3,4
402,404,800,1200,1202,1200,667,4,404,1
