2,407,0,805,402,1,0,0,2,1
404,8,0,4,1,2,0,1,407,1
406,7,0,0,2,3,405,0,3,3
1,2,1,408,5,5,1,0,404,3
6,3,4,3,405,404,269,406,2,1
3,5,3,1,3,5,407,3,4,3
4,5,2,4,2,1,181,5,1,408
7,2,0,2,0,6,1,3,132,5
5,4,0,0,2,0,268,1,2,3
3,2,1,401,3,262,405,3,2,1
