0,0,0,0,0,53,0,0,0,0
0,0,0,0,0,54,0,0,0,53
0,0,52,0,0,53,0,0,0,54
53,0,0,0,0,54,0,0,0,0
0,0,0,0,0,0,0,0,0,0
54,0,51,53,0,0,0,0,0,53
0,53,0,0,0,0,0,53,0,0
0,0,0,106,53,0,53,0,54,52
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,106,0,0,0,0
