frame.number,frame.time_relative,wlan.ta,wlan.ra
122,0.818038000,00:00:00:00:00:03,00:00:00:00:00:08
235,1.315541000,00:00:00:00:00:03,00:00:00:00:00:08
247,1.499959000,00:00:00:00:00:03,00:00:00:00:00:08
248,1.500716000,00:00:00:00:00:03,00:00:00:00:00:08
250,1.559165000,00:00:00:00:00:03,00:00:00:00:00:08
296,2.499959000,00:00:00:00:00:03,00:00:00:00:00:08
297,2.500736000,00:00:00:00:00:03,00:00:00:00:00:08
316,3.499959000,00:00:00:00:00:03,00:00:00:00:00:08
317,3.502654000,00:00:00:00:00:03,00:00:00:00:00:08
318,3.505744000,00:00:00:00:00:03,00:00:00:00:00:08
336,4.499959000,00:00:00:00:00:03,00:00:00:00:00:08
337,4.500616000,00:00:00:00:00:03,00:00:00:00:00:08
338,4.507419000,00:00:00:00:00:03,00:00:00:00:00:08
359,5.499959000,00:00:00:00:00:03,00:00:00:00:00:08
360,5.500656000,00:00:00:00:00:03,00:00:00:00:00:08
378,6.499959000,00:00:00:00:00:03,00:00:00:00:00:08
379,6.503112000,00:00:00:00:00:03,00:00:00:00:00:08
397,7.499959000,00:00:00:00:00:03,00:00:00:00:00:08
398,7.500856000,00:00:00:00:00:03,00:00:00:00:00:08
417,8.499959000,00:00:00:00:00:03,00:00:00:00:00:08
418,8.502355000,00:00:00:00:00:03,00:00:00:00:00:08
437,9.499959000,00:00:00:00:00:03,00:00:00:00:00:08
438,9.500956000,00:00:00:00:00:03,00:00:00:00:00:08
456,10.499959000,00:00:00:00:00:03,00:00:00:00:00:08
457,10.505187000,00:00:00:00:00:03,00:00:00:00:00:08
476,11.499959000,00:00:00:00:00:03,00:00:00:00:00:08
477,11.503252000,00:00:00:00:00:03,00:00:00:00:00:08
478,11.508084000,00:00:00:00:00:03,00:00:00:00:00:08
496,12.499959000,00:00:00:00:00:03,00:00:00:00:00:08
497,12.504190000,00:00:00:00:00:03,00:00:00:00:00:08
515,13.499959000,00:00:00:00:00:03,00:00:00:00:00:08
516,13.500976000,00:00:00:00:00:03,00:00:00:00:00:08
534,14.499959000,00:00:00:00:00:03,00:00:00:00:00:08
535,14.503352000,00:00:00:00:00:03,00:00:00:00:00:08
554,15.499959000,00:00:00:00:00:03,00:00:00:00:00:08
555,15.503292000,00:00:00:00:00:03,00:00:00:00:00:08
573,16.499959000,00:00:00:00:00:03,00:00:00:00:00:08
574,16.502175000,00:00:00:00:00:03,00:00:00:00:00:08
595,17.499959000,00:00:00:00:00:03,00:00:00:00:00:08
596,17.501974000,00:00:00:00:00:03,00:00:00:00:00:08
597,17.504344000,00:00:00:00:00:03,00:00:00:00:00:08
615,18.499959000,00:00:00:00:00:03,00:00:00:00:00:08
616,18.502214000,00:00:00:00:00:03,00:00:00:00:00:08
617,18.505664000,00:00:00:00:00:03,00:00:00:00:00:08
618,18.513097000,00:00:00:00:00:03,00:00:00:00:00:08
637,19.499959000,00:00:00:00:00:03,00:00:00:00:00:08
638,19.504450000,00:00:00:00:00:03,00:00:00:00:00:08
656,20.499959000,00:00:00:00:00:03,00:00:00:00:00:08
657,20.503732000,00:00:00:00:00:03,00:00:00:00:00:08
658,20.504449000,00:00:00:00:00:03,00:00:00:00:00:08
676,21.499959000,00:00:00:00:00:03,00:00:00:00:00:08
677,21.502235000,00:00:00:00:00:03,00:00:00:00:00:08
697,22.499959000,00:00:00:00:00:03,00:00:00:00:00:08
698,22.501754000,00:00:00:00:00:03,00:00:00:00:00:08
716,23.499959000,00:00:00:00:00:03,00:00:00:00:00:08
717,23.501136000,00:00:00:00:00:03,00:00:00:00:00:08
718,23.503963000,00:00:00:00:00:03,00:00:00:00:00:08
719,23.504580000,00:00:00:00:00:03,00:00:00:00:00:08
737,24.499959000,00:00:00:00:00:03,00:00:00:00:00:08
738,24.504550000,00:00:00:00:00:03,00:00:00:00:00:08
758,25.499959000,00:00:00:00:00:03,00:00:00:00:00:08
759,25.500856000,00:00:00:00:00:03,00:00:00:00:00:08
778,26.499959000,00:00:00:00:00:03,00:00:00:00:00:08
779,26.505609000,00:00:00:00:00:03,00:00:00:00:00:08
799,27.499959000,00:00:00:00:00:03,00:00:00:00:00:08
800,27.502074000,00:00:00:00:00:03,00:00:00:00:00:08
801,27.507239000,00:00:00:00:00:03,00:00:00:00:00:08
821,28.499959000,00:00:00:00:00:03,00:00:00:00:00:08
822,28.505489000,00:00:00:00:00:03,00:00:00:00:00:08
840,29.499959000,00:00:00:00:00:03,00:00:00:00:00:08
841,29.500676000,00:00:00:00:00:03,00:00:00:00:00:08
860,30.499959000,00:00:00:00:00:03,00:00:00:00:00:08
861,30.501016000,00:00:00:00:00:03,00:00:00:00:00:08
862,30.507759000,00:00:00:00:00:03,00:00:00:00:00:08
880,31.499959000,00:00:00:00:00:03,00:00:00:00:00:08
881,31.501576000,00:00:00:00:00:03,00:00:00:00:00:08
882,31.508440000,00:00:00:00:00:03,00:00:00:00:00:08
902,32.499959000,00:00:00:00:00:03,00:00:00:00:00:08
903,32.501316000,00:00:00:00:00:03,00:00:00:00:00:08
904,32.505103000,00:00:00:00:00:03,00:00:00:00:00:08
905,32.511676000,00:00:00:00:00:03,00:00:00:00:00:08
924,33.499959000,00:00:00:00:00:03,00:00:00:00:00:08
925,33.505587000,00:00:00:00:00:03,00:00:00:00:00:08
945,34.499959000,00:00:00:00:00:03,00:00:00:00:00:08
946,34.505247000,00:00:00:00:00:03,00:00:00:00:00:08
965,35.499959000,00:00:00:00:00:03,00:00:00:00:00:08
966,35.503572000,00:00:00:00:00:03,00:00:00:00:00:08
985,36.499959000,00:00:00:00:00:03,00:00:00:00:00:08
