31,0.712586000,00:00:00:00:00:19,00:00:00:00:00:08
39,8.666626000,00:00:00:00:00:19,00:00:00:00:00:08
47,16.666626000,00:00:00:00:00:19,00:00:00:00:00:08
55,24.666626000,00:00:00:00:00:19,00:00:00:00:00:08
63,32.666626000,00:00:00:00:00:19,00:00:00:00:00:08
71,40.666626000,00:00:00:00:00:19,00:00:00:00:00:08
79,48.666626000,00:00:00:00:00:19,00:00:00:00:00:08
87,56.666626000,00:00:00:00:00:19,00:00:00:00:00:08
95,64.666626000,00:00:00:00:00:19,00:00:00:00:00:08
103,72.666626000,00:00:00:00:00:19,00:00:00:00:00:08
111,80.666626000,00:00:00:00:00:19,00:00:00:00:00:08
119,88.666626000,00:00:00:00:00:19,00:00:00:00:00:08
127,96.666626000,00:00:00:00:00:19,00:00:00:00:00:08
135,104.666626000,00:00:00:00:00:19,00:00:00:00:00:08
143,112.666626000,00:00:00:00:00:19,00:00:00:00:00:08
151,120.666626000,00:00:00:00:00:19,00:00:00:00:00:08
166,128.670998000,00:00:00:00:00:19,00:00:00:00:00:08
174,136.666626000,00:00:00:00:00:19,00:00:00:00:00:08
182,144.666626000,00:00:00:00:00:19,00:00:00:00:00:08
190,152.666626000,00:00:00:00:00:19,00:00:00:00:00:08
198,160.666626000,00:00:00:00:00:19,00:00:00:00:00:08
206,168.666626000,00:00:00:00:00:19,00:00:00:00:00:08
214,176.666626000,00:00:00:00:00:19,00:00:00:00:00:08
222,184.666626000,00:00:00:00:00:19,00:00:00:00:00:08
230,192.666626000,00:00:00:00:00:19,00:00:00:00:00:08
238,200.666626000,00:00:00:00:00:19,00:00:00:00:00:08
246,208.666626000,00:00:00:00:00:19,00:00:00:00:00:08
254,216.666626000,00:00:00:00:00:19,00:00:00:00:00:08
262,224.666626000,00:00:00:00:00:19,00:00:00:00:00:08
270,232.666626000,00:00:00:00:00:19,00:00:00:00:00:08
278,240.666626000,00:00:00:00:00:19,00:00:00:00:00:08
286,248.666626000,00:00:00:00:00:19,00:00:00:00:00:08
301,256.671438000,00:00:00:00:00:19,00:00:00:00:00:08
309,264.666626000,00:00:00:00:00:19,00:00:00:00:00:08
317,272.666626000,00:00:00:00:00:19,00:00:00:00:00:08
325,280.666626000,00:00:00:00:00:19,00:00:00:00:00:08
333,288.666626000,00:00:00:00:00:19,00:00:00:00:00:08
341,296.666626000,00:00:00:00:00:19,00:00:00:00:00:08
349,304.666626000,00:00:00:00:00:19,00:00:00:00:00:08
357,312.666626000,00:00:00:00:00:19,00:00:00:00:00:08
365,320.666626000,00:00:00:00:00:19,00:00:00:00:00:08
373,328.666626000,00:00:00:00:00:19,00:00:00:00:00:08
381,336.666626000,00:00:00:00:00:19,00:00:00:00:00:08
389,344.666626000,00:00:00:00:00:19,00:00:00:00:00:08
397,352.666626000,00:00:00:00:00:19,00:00:00:00:00:08
405,360.666626000,00:00:00:00:00:19,00:00:00:00:00:08
413,368.666626000,00:00:00:00:00:19,00:00:00:00:00:08
421,376.666626000,00:00:00:00:00:19,00:00:00:00:00:08
436,384.670258000,00:00:00:00:00:19,00:00:00:00:00:08
