frame.number,frame.time_relative,wlan.ta,wlan.ra
11,0.283513000,00:00:00:00:00:08,00:00:00:00:00:03
20,0.294242000,00:00:00:00:00:08,00:00:00:00:00:05
43,0.318427000,00:00:00:00:00:08,00:00:00:00:00:05
54,0.324769000,00:00:00:00:00:08,00:00:00:00:00:03
55,0.325606000,00:00:00:00:00:08,00:00:00:00:00:03
66,0.330688000,00:00:00:00:00:08,00:00:00:00:00:04
75,0.508670000,00:00:00:00:00:08,00:00:00:00:00:0c
79,0.510999000,00:00:00:00:00:08,00:00:00:00:00:04
88,0.546482000,00:00:00:00:00:08,00:00:00:00:00:03
92,0.548777000,00:00:00:00:00:08,00:00:00:00:00:03
93,0.549394000,00:00:00:00:00:08,00:00:00:00:00:03
101,0.557070000,00:00:00:00:00:08,00:00:00:00:00:03
104,0.560296000,00:00:00:00:00:08,00:00:00:00:00:04
115,0.573296000,00:00:00:00:00:08,00:00:00:00:00:0c
137,1.460170000,00:00:00:00:00:08,00:00:00:00:00:0c
141,1.462687000,00:00:00:00:00:08,00:00:00:00:00:0c
147,1.531213000,00:00:00:00:00:08,00:00:00:00:00:0c
157,2.460412000,00:00:00:00:00:08,00:00:00:00:00:0c
163,2.462866000,00:00:00:00:00:08,00:00:00:00:00:0c
166,2.648445000,00:00:00:00:00:08,00:00:00:00:00:05
174,2.650588000,00:00:00:00:00:08,00:00:00:00:00:0c
180,2.704625000,00:00:00:00:00:08,00:00:00:00:00:0c
194,2.733291000,00:00:00:00:00:08,00:00:00:00:00:05
198,2.734298000,00:00:00:00:00:08,00:00:00:00:00:0c
215,3.462587000,00:00:00:00:00:08,00:00:00:00:00:0c
217,3.463686000,00:00:00:00:00:08,00:00:00:00:00:0c
219,3.464785000,00:00:00:00:00:08,00:00:00:00:00:0c
233,4.461068000,00:00:00:00:00:08,00:00:00:00:00:0c
237,4.463185000,00:00:00:00:00:08,00:00:00:00:00:0c
239,4.464744000,00:00:00:00:00:08,00:00:00:00:00:0c
249,5.460610000,00:00:00:00:00:08,00:00:00:00:00:0c
254,5.465344000,00:00:00:00:00:08,00:00:00:00:00:0c
260,5.467880000,00:00:00:00:00:08,00:00:00:00:00:0c
271,6.460590000,00:00:00:00:00:08,00:00:00:00:00:0c
276,6.463904000,00:00:00:00:00:08,00:00:00:00:00:0c
282,6.467900000,00:00:00:00:00:08,00:00:00:00:00:0c
293,7.460490000,00:00:00:00:00:08,00:00:00:00:00:0c
301,7.463865000,00:00:00:00:00:08,00:00:00:00:00:0c
303,7.465064000,00:00:00:00:00:08,00:00:00:00:00:0c
311,8.460332000,00:00:00:00:00:08,00:00:00:00:00:0c
321,8.463865000,00:00:00:00:00:08,00:00:00:00:00:0c
323,8.464884000,00:00:00:00:00:08,00:00:00:00:00:0c
334,9.460250000,00:00:00:00:00:08,00:00:00:00:00:0c
339,9.464944000,00:00:00:00:00:08,00:00:00:00:00:0c
345,9.467700000,00:00:00:00:00:08,00:00:00:00:00:0c
360,10.461528000,00:00:00:00:00:08,00:00:00:00:00:0c
364,10.463965000,00:00:00:00:00:08,00:00:00:00:00:0c
366,10.465044000,00:00:00:00:00:08,00:00:00:00:00:0c
379,11.461429000,00:00:00:00:00:08,00:00:00:00:00:0c
381,11.462688000,00:00:00:00:00:08,00:00:00:00:00:0c
387,11.465104000,00:00:00:00:00:08,00:00:00:00:00:0c
398,12.461862000,00:00:00:00:00:08,00:00:00:00:00:0c
402,12.464038000,00:00:00:00:00:08,00:00:00:00:00:0c
408,12.467714000,00:00:00:00:00:08,00:00:00:00:00:0c
419,13.461482000,00:00:00:00:00:08,00:00:00:00:00:0c
423,13.463578000,00:00:00:00:00:08,00:00:00:00:00:0c
429,13.466674000,00:00:00:00:00:08,00:00:00:00:00:0c
442,14.461510000,00:00:00:00:00:08,00:00:00:00:00:0c
448,14.464065000,00:00:00:00:00:08,00:00:00:00:00:0c
450,14.465144000,00:00:00:00:00:08,00:00:00:00:00:0c
463,15.461310000,00:00:00:00:00:08,00:00:00:00:00:0c
469,15.463705000,00:00:00:00:00:08,00:00:00:00:00:0c
471,15.465124000,00:00:00:00:00:08,00:00:00:00:00:0c
481,16.459970000,00:00:00:00:00:08,00:00:00:00:00:0c
489,16.463665000,00:00:00:00:00:08,00:00:00:00:00:0c
491,16.464764000,00:00:00:00:00:08,00:00:00:00:00:0c
507,17.463538000,00:00:00:00:00:08,00:00:00:00:00:0c
513,17.469514000,00:00:00:00:00:08,00:00:00:00:00:0c
525,18.460431000,00:00:00:00:00:08,00:00:00:00:00:0c
533,18.463985000,00:00:00:00:00:08,00:00:00:00:00:0c
535,18.465404000,00:00:00:00:00:08,00:00:00:00:00:0c
547,19.459890000,00:00:00:00:00:08,00:00:00:00:00:0c
555,19.463765000,00:00:00:00:00:08,00:00:00:00:00:0c
557,19.464924000,00:00:00:00:00:08,00:00:00:00:00:0c
566,20.460732000,00:00:00:00:00:08,00:00:00:00:00:0c
576,20.463985000,00:00:00:00:00:08,00:00:00:00:00:0c
578,20.465384000,00:00:00:00:00:08,00:00:00:00:00:0c
591,21.461349000,00:00:00:00:00:08,00:00:00:00:00:0c
597,21.463665000,00:00:00:00:00:08,00:00:00:00:00:0c
599,21.465044000,00:00:00:00:00:08,00:00:00:00:00:0c
611,22.461609000,00:00:00:00:00:08,00:00:00:00:00:0c
617,22.464245000,00:00:00:00:00:08,00:00:00:00:00:0c
619,22.465744000,00:00:00:00:00:08,00:00:00:00:00:0c
635,23.462427000,00:00:00:00:00:08,00:00:00:00:00:0c
637,23.463606000,00:00:00:00:00:08,00:00:00:00:00:0c
639,23.464885000,00:00:00:00:00:08,00:00:00:00:00:0c
652,24.461770000,00:00:00:00:00:08,00:00:00:00:00:0c
658,24.464385000,00:00:00:00:00:08,00:00:00:00:00:0c
660,24.465484000,00:00:00:00:00:08,00:00:00:00:00:0c
677,25.463147000,00:00:00:00:00:08,00:00:00:00:00:0c
679,25.464586000,00:00:00:00:00:08,00:00:00:00:00:0c
