187,189,193,138,189,191,189,194,188,187
189,191,192,189,189,190,185,188,191,190
191,190,191,192,186,188,190,138,186,192
190,194,190,189,185,190,189,189,190,193
188,190,192,191,187,189,189,195,191,191
190,188,188,190,138,186,188,190,193,87
192,192,190,190,94,190,189,187,188,188
190,189,189,138,188,136,137,187,191,194
190,192,163,188,188,199,189,188,191,192
191,192,138,189,193,191,190,191,162,189
