frame.number,frame.time_relative,wlan.ta,wlan.ra
58306,378.880020000,00:00:00:00:00:08,00:00:00:00:00:21
58317,378.885083000,00:00:00:00:00:08,00:00:00:00:00:2f
58320,378.895914000,00:00:00:00:00:08,00:00:00:00:00:2f
58333,378.909844000,00:00:00:00:00:08,00:00:00:00:00:21
58343,378.916270000,00:00:00:00:00:08,00:00:00:00:00:21
58364,378.986707000,00:00:00:00:00:08,00:00:00:00:00:21
58376,379.000830000,00:00:00:00:00:08,00:00:00:00:00:21
58391,379.045270000,00:00:00:00:00:08,00:00:00:00:00:21
58404,379.056848000,00:00:00:00:00:08,00:00:00:00:00:21
58431,379.150330000,00:00:00:00:00:08,00:00:00:00:00:21
58443,379.166970000,00:00:00:00:00:08,00:00:00:00:00:21
58454,379.179110000,00:00:00:00:00:08,00:00:00:00:00:21
58465,379.187370000,00:00:00:00:00:08,00:00:00:00:00:21
58481,379.245261000,00:00:00:00:00:08,00:00:00:00:00:21
58494,379.266130000,00:00:00:00:00:08,00:00:00:00:00:21
58515,379.331470000,00:00:00:00:00:08,00:00:00:00:00:21
58526,379.344570000,00:00:00:00:00:08,00:00:00:00:00:21
58545,379.398389000,00:00:00:00:00:08,00:00:00:00:00:21
58555,379.409310000,00:00:00:00:00:08,00:00:00:00:00:21
58570,379.444070000,00:00:00:00:00:08,00:00:00:00:00:21
58583,379.464350000,00:00:00:00:00:08,00:00:00:00:00:21
58599,379.500757000,00:00:00:00:00:08,00:00:00:00:00:21
58610,379.507470000,00:00:00:00:00:08,00:00:00:00:00:21
58627,379.558370000,00:00:00:00:00:08,00:00:00:00:00:21
58637,379.566970000,00:00:00:00:00:08,00:00:00:00:00:21
58651,379.593910000,00:00:00:00:00:08,00:00:00:00:00:21
58663,379.610653000,00:00:00:00:00:08,00:00:00:00:00:21
58678,379.637627000,00:00:00:00:00:08,00:00:00:00:00:21
58690,379.653676000,00:00:00:00:00:08,00:00:00:00:00:21
58712,379.719930000,00:00:00:00:00:08,00:00:00:00:00:21
58723,379.724847000,00:00:00:00:00:08,00:00:00:00:00:21
58735,379.735490000,00:00:00:00:00:08,00:00:00:00:00:21
58748,379.755910000,00:00:00:00:00:08,00:00:00:00:00:21
58763,379.790283000,00:00:00:00:00:08,00:00:00:00:00:21
58834,380.166990000,00:00:00:00:00:08,00:00:00:00:00:21
59011,381.167250000,00:00:00:00:00:08,00:00:00:00:00:21
59198,382.167130000,00:00:00:00:00:08,00:00:00:00:00:21
59374,383.167299000,00:00:00:00:00:08,00:00:00:00:00:21
59543,384.167470000,00:00:00:00:00:08,00:00:00:00:00:21
59657,385.167390000,00:00:00:00:00:08,00:00:00:00:00:21
59771,386.167090000,00:00:00:00:00:08,00:00:00:00:00:21
59925,387.167390000,00:00:00:00:00:08,00:00:00:00:00:21
60112,388.167330000,00:00:00:00:00:08,00:00:00:00:00:21
60293,389.167390000,00:00:00:00:00:08,00:00:00:00:00:21
60478,390.167490000,00:00:00:00:00:08,00:00:00:00:00:21
60663,391.167279000,00:00:00:00:00:08,00:00:00:00:00:21
60860,392.167331000,00:00:00:00:00:08,00:00:00:00:00:21
