frame.number,frame.time_relative,wlan.ta,wlan.ra
87152,378.879282000,00:00:00:00:00:08,00:00:00:00:00:21
87153,378.880019000,00:00:00:00:00:08,00:00:00:00:00:21
87163,378.885083000,00:00:00:00:00:08,00:00:00:00:00:2f
87172,378.895914000,00:00:00:00:00:08,00:00:00:00:00:2f
87187,378.909843000,00:00:00:00:00:08,00:00:00:00:00:21
87194,378.916269000,00:00:00:00:00:08,00:00:00:00:00:21
87218,378.986707000,00:00:00:00:00:08,00:00:00:00:00:21
87228,379.000829000,00:00:00:00:00:08,00:00:00:00:00:21
87250,379.045269000,00:00:00:00:00:08,00:00:00:00:00:21
87262,379.056848000,00:00:00:00:00:08,00:00:00:00:00:21
87299,379.150329000,00:00:00:00:00:08,00:00:00:00:00:21
87310,379.166970000,00:00:00:00:00:08,00:00:00:00:00:21
87318,379.179109000,00:00:00:00:00:08,00:00:00:00:00:21
87325,379.187369000,00:00:00:00:00:08,00:00:00:00:00:21
87349,379.245261000,00:00:00:00:00:08,00:00:00:00:00:21
87361,379.266130000,00:00:00:00:00:08,00:00:00:00:00:21
87382,379.331470000,00:00:00:00:00:08,00:00:00:00:00:21
87389,379.344570000,00:00:00:00:00:08,00:00:00:00:00:21
87412,379.398389000,00:00:00:00:00:08,00:00:00:00:00:21
87419,379.409310000,00:00:00:00:00:08,00:00:00:00:00:21
87434,379.444070000,00:00:00:00:00:08,00:00:00:00:00:21
87446,379.464350000,00:00:00:00:00:08,00:00:00:00:00:21
87468,379.507470000,00:00:00:00:00:08,00:00:00:00:00:21
87492,379.558370000,00:00:00:00:00:08,00:00:00:00:00:21
87507,379.593910000,00:00:00:00:00:08,00:00:00:00:00:21
87519,379.610653000,00:00:00:00:00:08,00:00:00:00:00:21
87540,379.653676000,00:00:00:00:00:08,00:00:00:00:00:21
87566,379.719930000,00:00:00:00:00:08,00:00:00:00:00:21
87573,379.724847000,00:00:00:00:00:08,00:00:00:00:00:21
87583,379.735490000,00:00:00:00:00:08,00:00:00:00:00:21
87595,379.755910000,00:00:00:00:00:08,00:00:00:00:00:21
87612,379.790283000,00:00:00:00:00:08,00:00:00:00:00:21
87734,380.166990000,00:00:00:00:00:08,00:00:00:00:00:21
88061,381.167250000,00:00:00:00:00:08,00:00:00:00:00:21
88379,382.167130000,00:00:00:00:00:08,00:00:00:00:00:21
88707,383.167299000,00:00:00:00:00:08,00:00:00:00:00:21
89032,384.167470000,00:00:00:00:00:08,00:00:00:00:00:21
89352,385.167390000,00:00:00:00:00:08,00:00:00:00:00:21
89992,387.167390000,00:00:00:00:00:08,00:00:00:00:00:21
115464,470.529716000,00:00:00:00:00:08,00:00:00:00:00:1a
115479,470.542483000,00:00:00:00:00:08,00:00:00:00:00:15
115663,470.918284000,00:00:00:00:00:08,00:00:00:00:00:15
115730,471.087873000,00:00:00:00:00:08,00:00:00:00:00:15
