frame.number,frame.time_relative,wlan.ra,wlan.ta
878,17.472591000,00:00:00:00:00:08,00:00:00:00:00:03
879,17.475048000,00:00:00:00:00:08,00:00:00:00:00:03
911,18.469084000,00:00:00:00:00:08,00:00:00:00:00:03
912,18.469836000,00:00:00:00:00:08,00:00:00:00:00:04
914,18.472711000,00:00:00:00:00:08,00:00:00:00:00:03
946,19.468884000,00:00:00:00:00:08,00:00:00:00:00:03
947,19.469601000,00:00:00:00:00:08,00:00:00:00:00:03
949,19.470920000,00:00:00:00:00:08,00:00:00:00:00:04
981,20.468704000,00:00:00:00:00:08,00:00:00:00:00:04
983,20.471319000,00:00:00:00:00:08,00:00:00:00:00:03
984,20.472816000,00:00:00:00:00:08,00:00:00:00:00:03
1016,21.468364000,00:00:00:00:00:08,00:00:00:00:00:03
1017,21.469576000,00:00:00:00:00:08,00:00:00:00:00:04
1019,21.472311000,00:00:00:00:00:08,00:00:00:00:00:03
1051,22.468564000,00:00:00:00:00:08,00:00:00:00:00:04
1053,22.470002000,00:00:00:00:00:08,00:00:00:00:00:03
1054,22.475707000,00:00:00:00:00:08,00:00:00:00:00:03
1086,23.468424000,00:00:00:00:00:08,00:00:00:00:00:04
1088,23.470639000,00:00:00:00:00:08,00:00:00:00:00:03
1120,24.468584000,00:00:00:00:00:08,00:00:00:00:00:04
1122,24.469662000,00:00:00:00:00:08,00:00:00:00:00:03
1154,25.468324000,00:00:00:00:00:08,00:00:00:00:00:03
1155,25.471657000,00:00:00:00:00:08,00:00:00:00:00:04
1157,25.474432000,00:00:00:00:00:08,00:00:00:00:00:03
1189,26.469164000,00:00:00:00:00:08,00:00:00:00:00:03
1190,26.470959000,00:00:00:00:00:08,00:00:00:00:00:03
1192,26.472118000,00:00:00:00:00:08,00:00:00:00:00:04
1224,27.471420000,00:00:00:00:00:08,00:00:00:00:00:03
1226,27.475056000,00:00:00:00:00:08,00:00:00:00:00:04
1258,28.468584000,00:00:00:00:00:08,00:00:00:00:00:04
1260,28.472318000,00:00:00:00:00:08,00:00:00:00:00:03
1292,29.468444000,00:00:00:00:00:08,00:00:00:00:00:03
1294,29.469683000,00:00:00:00:00:08,00:00:00:00:00:04
1326,30.468524000,00:00:00:00:00:08,00:00:00:00:00:03
1328,30.473556000,00:00:00:00:00:08,00:00:00:00:00:04
1360,31.468664000,00:00:00:00:00:08,00:00:00:00:00:03
1362,31.473436000,00:00:00:00:00:08,00:00:00:00:00:04
1394,32.468584000,00:00:00:00:00:08,00:00:00:00:00:04
1396,32.473195000,00:00:00:00:00:08,00:00:00:00:00:03
1428,33.468484000,00:00:00:00:00:08,00:00:00:00:00:03
1429,33.470499000,00:00:00:00:00:08,00:00:00:00:00:04
1431,33.474433000,00:00:00:00:00:08,00:00:00:00:00:03
1463,34.468524000,00:00:00:00:00:08,00:00:00:00:00:03
1465,34.472539000,00:00:00:00:00:08,00:00:00:00:00:04
1466,34.473816000,00:00:00:00:00:08,00:00:00:00:00:04
1498,35.468344000,00:00:00:00:00:08,00:00:00:00:00:04
1500,35.469662000,00:00:00:00:00:08,00:00:00:00:00:03
1501,35.472772000,00:00:00:00:00:08,00:00:00:00:00:03
1533,36.469742000,00:00:00:00:00:08,00:00:00:00:00:03
1535,36.472079000,00:00:00:00:00:08,00:00:00:00:00:04
1567,37.468324000,00:00:00:00:00:08,00:00:00:00:00:04
1569,37.471199000,00:00:00:00:00:08,00:00:00:00:00:03
1601,38.468544000,00:00:00:00:00:08,00:00:00:00:00:04
1603,38.472298000,00:00:00:00:00:08,00:00:00:00:00:03
1635,39.469802000,00:00:00:00:00:08,00:00:00:00:00:04
1637,39.473136000,00:00:00:00:00:08,00:00:00:00:00:03
1669,40.468724000,00:00:00:00:00:08,00:00:00:00:00:03
1671,40.472099000,00:00:00:00:00:08,00:00:00:00:00:04
1703,41.468744000,00:00:00:00:00:08,00:00:00:00:00:03
1705,41.473376000,00:00:00:00:00:08,00:00:00:00:00:04
1737,42.468644000,00:00:00:00:00:08,00:00:00:00:00:04
1739,42.471838000,00:00:00:00:00:08,00:00:00:00:00:03
1771,43.468604000,00:00:00:00:00:08,00:00:00:00:00:04
1773,43.469702000,00:00:00:00:00:08,00:00:00:00:00:03
1805,44.468344000,00:00:00:00:00:08,00:00:00:00:00:04
1807,44.471379000,00:00:00:00:00:08,00:00:00:00:00:03
1808,44.472796000,00:00:00:00:00:08,00:00:00:00:00:03
1840,45.468564000,00:00:00:00:00:08,00:00:00:00:00:04
1842,45.471479000,00:00:00:00:00:08,00:00:00:00:00:03
1843,45.472216000,00:00:00:00:00:08,00:00:00:00:00:03
1875,46.469004000,00:00:00:00:00:08,00:00:00:00:00:03
1876,46.469596000,00:00:00:00:00:08,00:00:00:00:00:04
1878,46.471851000,00:00:00:00:00:08,00:00:00:00:00:03
1910,47.469522000,00:00:00:00:00:08,00:00:00:00:00:04
1912,47.470660000,00:00:00:00:00:08,00:00:00:00:00:03
1944,48.468904000,00:00:00:00:00:08,00:00:00:00:00:03
1946,48.469923000,00:00:00:00:00:08,00:00:00:00:00:04
1979,49.468784000,00:00:00:00:00:08,00:00:00:00:00:04
1981,49.470022000,00:00:00:00:00:08,00:00:00:00:00:03
2013,50.469184000,00:00:00:00:00:08,00:00:00:00:00:04
2015,50.470222000,00:00:00:00:00:08,00:00:00:00:00:03
2016,50.475628000,00:00:00:00:00:08,00:00:00:00:00:03
2049,51.468524000,00:00:00:00:00:08,00:00:00:00:00:03
2051,51.473498000,00:00:00:00:00:08,00:00:00:00:00:04
2084,52.471000000,00:00:00:00:00:08,00:00:00:00:00:03
2086,52.472199000,00:00:00:00:00:08,00:00:00:00:00:04
2118,53.468764000,00:00:00:00:00:08,00:00:00:00:00:03
2120,53.470880000,00:00:00:00:00:08,00:00:00:00:00:04
2152,54.470900000,00:00:00:00:00:08,00:00:00:00:00:03
2154,54.473376000,00:00:00:00:00:08,00:00:00:00:00:04
2186,55.468584000,00:00:00:00:00:08,00:00:00:00:00:03
2188,55.470980000,00:00:00:00:00:08,00:00:00:00:00:04
2220,56.468684000,00:00:00:00:00:08,00:00:00:00:00:03
2222,56.469783000,00:00:00:00:00:08,00:00:00:00:00:04
2254,57.469842000,00:00:00:00:00:08,00:00:00:00:00:03
2256,57.472359000,00:00:00:00:00:08,00:00:00:00:00:04
2288,58.468604000,00:00:00:00:00:08,00:00:00:00:00:03
2290,58.473458000,00:00:00:00:00:08,00:00:00:00:00:04
2322,59.468464000,00:00:00:00:00:08,00:00:00:00:00:04
2324,59.470760000,00:00:00:00:00:08,00:00:00:00:00:03
2356,60.468604000,00:00:00:00:00:08,00:00:00:00:00:04
2358,60.471319000,00:00:00:00:00:08,00:00:00:00:00:03
2390,61.470920000,00:00:00:00:00:08,00:00:00:00:00:03
2392,61.473536000,00:00:00:00:00:08,00:00:00:00:00:04
2424,62.468624000,00:00:00:00:00:08,00:00:00:00:00:03
2426,62.472479000,00:00:00:00:00:08,00:00:00:00:00:04
2458,63.468824000,00:00:00:00:00:08,00:00:00:00:00:03
2460,63.470960000,00:00:00:00:00:08,00:00:00:00:00:04
2492,64.469622000,00:00:00:00:00:08,00:00:00:00:00:03
2494,64.473238000,00:00:00:00:00:08,00:00:00:00:00:04
2526,65.470580000,00:00:00:00:00:08,00:00:00:00:00:04
2528,65.471777000,00:00:00:00:00:08,00:00:00:00:00:03
2560,66.469524000,00:00:00:00:00:08,00:00:00:00:00:03
2561,66.470036000,00:00:00:00:00:08,00:00:00:00:00:04
2563,66.474271000,00:00:00:00:00:08,00:00:00:00:00:03
2595,67.468524000,00:00:00:00:00:08,00:00:00:00:00:04
2597,67.469962000,00:00:00:00:00:08,00:00:00:00:00:03
2630,68.468744000,00:00:00:00:00:08,00:00:00:00:00:03
2631,68.470136000,00:00:00:00:00:08,00:00:00:00:00:04
2633,68.472711000,00:00:00:00:00:08,00:00:00:00:00:03
2634,68.473808000,00:00:00:00:00:08,00:00:00:00:00:03
2666,69.469722000,00:00:00:00:00:08,00:00:00:00:00:03
2668,69.473458000,00:00:00:00:00:08,00:00:00:00:00:04
2700,70.468964000,00:00:00:00:00:08,00:00:00:00:00:03
2701,70.471039000,00:00:00:00:00:08,00:00:00:00:00:04
2703,70.473674000,00:00:00:00:00:08,00:00:00:00:00:03
2735,71.468364000,00:00:00:00:00:08,00:00:00:00:00:04
2737,71.470519000,00:00:00:00:00:08,00:00:00:00:00:03
2769,72.468324000,00:00:00:00:00:08,00:00:00:00:00:03
2770,72.469496000,00:00:00:00:00:08,00:00:00:00:00:04
2772,72.473069000,00:00:00:00:00:08,00:00:00:00:00:03
2804,73.468364000,00:00:00:00:00:08,00:00:00:00:00:03
2806,73.470740000,00:00:00:00:00:08,00:00:00:00:00:04
2839,74.468564000,00:00:00:00:00:08,00:00:00:00:00:04
2841,74.470959000,00:00:00:00:00:08,00:00:00:00:00:03
2842,74.471616000,00:00:00:00:00:08,00:00:00:00:00:03
2874,75.468464000,00:00:00:00:00:08,00:00:00:00:00:03
2876,75.470881000,00:00:00:00:00:08,00:00:00:00:00:04
2877,75.473978000,00:00:00:00:00:08,00:00:00:00:00:04
2909,76.469562000,00:00:00:00:00:08,00:00:00:00:00:03
2911,76.472319000,00:00:00:00:00:08,00:00:00:00:00:04
2943,77.469324000,00:00:00:00:00:08,00:00:00:00:00:03
2944,77.469876000,00:00:00:00:00:08,00:00:00:00:00:04
2946,77.474009000,00:00:00:00:00:08,00:00:00:00:00:03
2978,78.468404000,00:00:00:00:00:08,00:00:00:00:00:03
2980,78.471100000,00:00:00:00:00:08,00:00:00:00:00:04
3012,79.468744000,00:00:00:00:00:08,00:00:00:00:00:03
3014,79.472139000,00:00:00:00:00:08,00:00:00:00:00:04
3046,80.468324000,00:00:00:00:00:08,00:00:00:00:00:03
3048,80.472179000,00:00:00:00:00:08,00:00:00:00:00:04
3080,81.470640000,00:00:00:00:00:08,00:00:00:00:00:04
3082,81.472037000,00:00:00:00:00:08,00:00:00:00:00:03
3083,81.475555000,00:00:00:00:00:08,00:00:00:00:00:03
3115,82.468544000,00:00:00:00:00:08,00:00:00:00:00:04
3117,82.469562000,00:00:00:00:00:08,00:00:00:00:00:03
3149,83.469064000,00:00:00:00:00:08,00:00:00:00:00:03
3150,83.469996000,00:00:00:00:00:08,00:00:00:00:00:04
3152,83.475107000,00:00:00:00:00:08,00:00:00:00:00:03
3184,84.468344000,00:00:00:00:00:08,00:00:00:00:00:04
3186,84.471239000,00:00:00:00:00:08,00:00:00:00:00:03
3187,84.475232000,00:00:00:00:00:08,00:00:00:00:00:03
3219,85.468464000,00:00:00:00:00:08,00:00:00:00:00:04
3221,85.472238000,00:00:00:00:00:08,00:00:00:00:00:03
3253,86.468364000,00:00:00:00:00:08,00:00:00:00:00:03
3255,86.471799000,00:00:00:00:00:08,00:00:00:00:00:04
3287,87.468764000,00:00:00:00:00:08,00:00:00:00:00:03
3288,87.469656000,00:00:00:00:00:08,00:00:00:00:00:04
3290,87.473089000,00:00:00:00:00:08,00:00:00:00:00:03
3322,88.469642000,00:00:00:00:00:08,00:00:00:00:00:03
3324,88.471959000,00:00:00:00:00:08,00:00:00:00:00:04
3356,89.468824000,00:00:00:00:00:08,00:00:00:00:00:04
3358,89.472158000,00:00:00:00:00:08,00:00:00:00:00:03
3390,90.468664000,00:00:00:00:00:08,00:00:00:00:00:03
3392,90.472099000,00:00:00:00:00:08,00:00:00:00:00:04
3424,91.469662000,00:00:00:00:00:08,00:00:00:00:00:04
3426,91.472976000,00:00:00:00:00:08,00:00:00:00:00:03
3458,92.468544000,00:00:00:00:00:08,00:00:00:00:00:03
3459,92.469176000,00:00:00:00:00:08,00:00:00:00:00:04
3461,92.472431000,00:00:00:00:00:08,00:00:00:00:00:03
3493,93.469562000,00:00:00:00:00:08,00:00:00:00:00:04
3495,93.473176000,00:00:00:00:00:08,00:00:00:00:00:03
3527,94.469024000,00:00:00:00:00:08,00:00:00:00:00:04
3529,94.471159000,00:00:00:00:00:08,00:00:00:00:00:03
3530,94.472176000,00:00:00:00:00:08,00:00:00:00:00:03
3562,95.468364000,00:00:00:00:00:08,00:00:00:00:00:04
3564,95.472278000,00:00:00:00:00:08,00:00:00:00:00:03
3596,96.468644000,00:00:00:00:00:08,00:00:00:00:00:04
3598,96.469822000,00:00:00:00:00:08,00:00:00:00:00:03
3630,97.468844000,00:00:00:00:00:08,00:00:00:00:00:03
3632,97.471361000,00:00:00:00:00:08,00:00:00:00:00:04
3664,98.468624000,00:00:00:00:00:08,00:00:00:00:00:04
3666,98.471359000,00:00:00:00:00:08,00:00:00:00:00:03
3667,98.472576000,00:00:00:00:00:08,00:00:00:00:00:03
3668,98.473193000,00:00:00:00:00:08,00:00:00:00:00:03
3700,99.468884000,00:00:00:00:00:08,00:00:00:00:00:03
3701,99.469636000,00:00:00:00:00:08,00:00:00:00:00:04
3703,99.472331000,00:00:00:00:00:08,00:00:00:00:00:03
3735,100.468404000,00:00:00:00:00:08,00:00:00:00:00:03
3737,100.472379000,00:00:00:00:00:08,00:00:00:00:00:04
3769,101.468444000,00:00:00:00:00:08,00:00:00:00:00:04
3771,101.469462000,00:00:00:00:00:08,00:00:00:00:00:03
3772,101.474408000,00:00:00:00:00:08,00:00:00:00:00:03
3804,102.468704000,00:00:00:00:00:08,00:00:00:00:00:03
3805,102.469636000,00:00:00:00:00:08,00:00:00:00:00:04
3807,102.475187000,00:00:00:00:00:08,00:00:00:00:00:03
3839,103.468464000,00:00:00:00:00:08,00:00:00:00:00:04
3841,103.471139000,00:00:00:00:00:08,00:00:00:00:00:03
3873,104.468344000,00:00:00:00:00:08,00:00:00:00:00:03
3875,104.470680000,00:00:00:00:00:08,00:00:00:00:00:04
3907,105.468564000,00:00:00:00:00:08,00:00:00:00:00:03
3909,105.469903000,00:00:00:00:00:08,00:00:00:00:00:04
3941,106.468564000,00:00:00:00:00:08,00:00:00:00:00:03
3943,106.470800000,00:00:00:00:00:08,00:00:00:00:00:04
3976,107.471140000,00:00:00:00:00:08,00:00:00:00:00:03
3978,107.472499000,00:00:00:00:00:08,00:00:00:00:00:04
4010,108.468404000,00:00:00:00:00:08,00:00:00:00:00:03
4012,108.470820000,00:00:00:00:00:08,00:00:00:00:00:04
4044,109.468684000,00:00:00:00:00:08,00:00:00:00:00:04
4046,109.471019000,00:00:00:00:00:08,00:00:00:00:00:03
4078,110.468924000,00:00:00:00:00:08,00:00:00:00:00:03
4080,110.473438000,00:00:00:00:00:08,00:00:00:00:00:04
4112,111.469702000,00:00:00:00:00:08,00:00:00:00:00:04
4114,111.472277000,00:00:00:00:00:08,00:00:00:00:00:03
4146,112.468664000,00:00:00:00:00:08,00:00:00:00:00:04
4148,112.473037000,00:00:00:00:00:08,00:00:00:00:00:03
4180,113.469224000,00:00:00:00:00:08,00:00:00:00:00:04
4182,113.470302000,00:00:00:00:00:08,00:00:00:00:00:03
4183,113.476108000,00:00:00:00:00:08,00:00:00:00:00:03
4215,114.468684000,00:00:00:00:00:08,00:00:00:00:00:03
4217,114.471160000,00:00:00:00:00:08,00:00:00:00:00:04
4249,115.470840000,00:00:00:00:00:08,00:00:00:00:00:04
4251,115.473295000,00:00:00:00:00:08,00:00:00:00:00:03
4283,116.468544000,00:00:00:00:00:08,00:00:00:00:00:04
4285,116.470759000,00:00:00:00:00:08,00:00:00:00:00:03
4286,116.473395000,00:00:00:00:00:08,00:00:00:00:00:03
4287,116.478332000,00:00:00:00:00:08,00:00:00:00:00:03
4319,117.468424000,00:00:00:00:00:08,00:00:00:00:00:04
4321,117.470619000,00:00:00:00:00:08,00:00:00:00:00:03
4353,118.468384000,00:00:00:00:00:08,00:00:00:00:00:04
4355,118.470879000,00:00:00:00:00:08,00:00:00:00:00:03
4387,119.468584000,00:00:00:00:00:08,00:00:00:00:00:03
4388,119.470036000,00:00:00:00:00:08,00:00:00:00:00:04
4390,119.472751000,00:00:00:00:00:08,00:00:00:00:00:03
4391,119.474288000,00:00:00:00:00:08,00:00:00:00:00:03
4423,120.468484000,00:00:00:00:00:08,00:00:00:00:00:03
4424,120.469441000,00:00:00:00:00:08,00:00:00:00:00:03
4425,120.470313000,00:00:00:00:00:08,00:00:00:00:00:04
4427,120.476848000,00:00:00:00:00:08,00:00:00:00:00:03
4428,120.481481000,00:00:00:00:00:08,00:00:00:00:00:03
4469,121.475551000,00:00:00:00:00:08,00:00:00:00:00:04
4471,121.476729000,00:00:00:00:00:08,00:00:00:00:00:03
4516,122.468604000,00:00:00:00:00:08,00:00:00:00:00:04
4518,122.471099000,00:00:00:00:00:08,00:00:00:00:00:03
4519,122.472256000,00:00:00:00:00:08,00:00:00:00:00:03
4559,123.468624000,00:00:00:00:00:08,00:00:00:00:00:03
4561,123.471120000,00:00:00:00:00:08,00:00:00:00:00:04
4598,124.468464000,00:00:00:00:00:08,00:00:00:00:00:03
4600,124.473376000,00:00:00:00:00:08,00:00:00:00:00:04
4632,125.468424000,00:00:00:00:00:08,00:00:00:00:00:03
4634,125.471999000,00:00:00:00:00:08,00:00:00:00:00:04
4666,126.469084000,00:00:00:00:00:08,00:00:00:00:00:04
4668,126.470322000,00:00:00:00:00:08,00:00:00:00:00:03
4669,126.473292000,00:00:00:00:00:08,00:00:00:00:00:03
4670,126.479085000,00:00:00:00:00:08,00:00:00:00:00:03
4702,127.471140000,00:00:00:00:00:08,00:00:00:00:00:04
4704,127.472217000,00:00:00:00:00:08,00:00:00:00:00:03
4736,128.468404000,00:00:00:00:00:08,00:00:00:00:00:04
4738,128.470939000,00:00:00:00:00:08,00:00:00:00:00:03
4739,128.472856000,00:00:00:00:00:08,00:00:00:00:00:03
4771,129.470920000,00:00:00:00:00:08,00:00:00:00:00:03
4773,129.473356000,00:00:00:00:00:08,00:00:00:00:00:04
4805,130.469084000,00:00:00:00:00:08,00:00:00:00:00:03
4806,130.470096000,00:00:00:00:00:08,00:00:00:00:00:04
4808,130.476007000,00:00:00:00:00:08,00:00:00:00:00:03
4840,131.468584000,00:00:00:00:00:08,00:00:00:00:00:04
4842,131.471319000,00:00:00:00:00:08,00:00:00:00:00:03
4843,131.474452000,00:00:00:00:00:08,00:00:00:00:00:03
4876,132.471120000,00:00:00:00:00:08,00:00:00:00:00:03
4878,132.473316000,00:00:00:00:00:08,00:00:00:00:00:04
4910,133.470980000,00:00:00:00:00:08,00:00:00:00:00:04
4912,133.472197000,00:00:00:00:00:08,00:00:00:00:00:03
4944,134.468964000,00:00:00:00:00:08,00:00:00:00:00:03
4946,134.469983000,00:00:00:00:00:08,00:00:00:00:00:04
4947,134.472212000,00:00:00:00:00:08,00:00:00:00:00:04
4979,135.468444000,00:00:00:00:00:08,00:00:00:00:00:03
4981,135.469483000,00:00:00:00:00:08,00:00:00:00:00:04
5013,136.468564000,00:00:00:00:00:08,00:00:00:00:00:03
5015,136.471160000,00:00:00:00:00:08,00:00:00:00:00:04
5016,136.473837000,00:00:00:00:00:08,00:00:00:00:00:04
5048,137.468484000,00:00:00:00:00:08,00:00:00:00:00:04
5050,137.472098000,00:00:00:00:00:08,00:00:00:00:00:03
5082,138.468644000,00:00:00:00:00:08,00:00:00:00:00:03
5083,138.469216000,00:00:00:00:00:08,00:00:00:00:00:04
5085,138.472791000,00:00:00:00:00:08,00:00:00:00:00:03
5086,138.477868000,00:00:00:00:00:08,00:00:00:00:00:03
5087,138.484801000,00:00:00:00:00:08,00:00:00:00:00:03
5119,139.468504000,00:00:00:00:00:08,00:00:00:00:00:03
5120,139.469296000,00:00:00:00:00:08,00:00:00:00:00:04
5122,139.470413000,00:00:00:00:00:08,00:00:00:00:00:03
5154,140.468904000,00:00:00:00:00:08,00:00:00:00:00:03
5155,140.469936000,00:00:00:00:00:08,00:00:00:00:00:04
5157,140.472151000,00:00:00:00:00:08,00:00:00:00:00:03
5189,141.468904000,00:00:00:00:00:08,00:00:00:00:00:04
5191,141.471339000,00:00:00:00:00:08,00:00:00:00:00:03
5223,142.468364000,00:00:00:00:00:08,00:00:00:00:00:04
5225,142.472637000,00:00:00:00:00:08,00:00:00:00:00:03
5257,143.468664000,00:00:00:00:00:08,00:00:00:00:00:04
5259,143.470082000,00:00:00:00:00:08,00:00:00:00:00:03
5260,143.475647000,00:00:00:00:00:08,00:00:00:00:00:03
5292,144.468444000,00:00:00:00:00:08,00:00:00:00:00:04
5294,144.469482000,00:00:00:00:00:08,00:00:00:00:00:03
5327,145.469762000,00:00:00:00:00:08,00:00:00:00:00:03
5329,145.470781000,00:00:00:00:00:08,00:00:00:00:00:04
5361,146.469822000,00:00:00:00:00:08,00:00:00:00:00:04
5363,146.470940000,00:00:00:00:00:08,00:00:00:00:00:03
5364,146.474736000,00:00:00:00:00:08,00:00:00:00:00:03
5396,147.468344000,00:00:00:00:00:08,00:00:00:00:00:04
5398,147.472098000,00:00:00:00:00:08,00:00:00:00:00:03
5399,147.474115000,00:00:00:00:00:08,00:00:00:00:00:03
5431,148.468464000,00:00:00:00:00:08,00:00:00:00:00:04
5433,148.472937000,00:00:00:00:00:08,00:00:00:00:00:03
5465,149.468444000,00:00:00:00:00:08,00:00:00:00:00:04
5467,149.470840000,00:00:00:00:00:08,00:00:00:00:00:03
5499,150.470960000,00:00:00:00:00:08,00:00:00:00:00:04
5501,150.473215000,00:00:00:00:00:08,00:00:00:00:00:03
5533,151.468444000,00:00:00:00:00:08,00:00:00:00:00:04
5535,151.471539000,00:00:00:00:00:08,00:00:00:00:00:03
5536,151.474136000,00:00:00:00:00:08,00:00:00:00:00:03
5568,152.468784000,00:00:00:00:00:08,00:00:00:00:00:03
5570,152.470023000,00:00:00:00:00:08,00:00:00:00:00:04
5602,153.468384000,00:00:00:00:00:08,00:00:00:00:00:03
5604,153.469583000,00:00:00:00:00:08,00:00:00:00:00:04
5636,154.468504000,00:00:00:00:00:08,00:00:00:00:00:04
5638,154.471918000,00:00:00:00:00:08,00:00:00:00:00:03
5670,155.471020000,00:00:00:00:00:08,00:00:00:00:00:04
5672,155.472057000,00:00:00:00:00:08,00:00:00:00:00:03
5673,155.473895000,00:00:00:00:00:08,00:00:00:00:00:03
5705,156.468804000,00:00:00:00:00:08,00:00:00:00:00:03
5706,156.469856000,00:00:00:00:00:08,00:00:00:00:00:04
5708,156.472831000,00:00:00:00:00:08,00:00:00:00:00:03
5740,157.468324000,00:00:00:00:00:08,00:00:00:00:00:04
5742,157.469462000,00:00:00:00:00:08,00:00:00:00:00:03
5774,158.468384000,00:00:00:00:00:08,00:00:00:00:00:03
5776,158.469463000,00:00:00:00:00:08,00:00:00:00:00:04
5808,159.470342000,00:00:00:00:00:08,00:00:00:00:00:03
5810,159.472499000,00:00:00:00:00:08,00:00:00:00:00:04
5842,160.468844000,00:00:00:00:00:08,00:00:00:00:00:03
5844,160.472459000,00:00:00:00:00:08,00:00:00:00:00:04
5845,160.474936000,00:00:00:00:00:08,00:00:00:00:00:04
5877,161.468364000,00:00:00:00:00:08,00:00:00:00:00:03
5879,161.469663000,00:00:00:00:00:08,00:00:00:00:00:04
5910,162.468464000,00:00:00:00:00:08,00:00:00:00:00:04
5912,162.473197000,00:00:00:00:00:08,00:00:00:00:00:03
5944,163.468624000,00:00:00:00:00:08,00:00:00:00:00:03
5945,163.472117000,00:00:00:00:00:08,00:00:00:00:00:04
5947,163.475432000,00:00:00:00:00:08,00:00:00:00:00:03
5979,164.471020000,00:00:00:00:00:08,00:00:00:00:00:03
5981,164.473476000,00:00:00:00:00:08,00:00:00:00:00:04
6013,165.469902000,00:00:00:00:00:08,00:00:00:00:00:04
6015,165.472097000,00:00:00:00:00:08,00:00:00:00:00:03
6047,166.468864000,00:00:00:00:00:08,00:00:00:00:00:03
6048,166.469821000,00:00:00:00:00:08,00:00:00:00:00:03
6050,166.471060000,00:00:00:00:00:08,00:00:00:00:00:04
6082,167.468844000,00:00:00:00:00:08,00:00:00:00:00:03
6083,167.469456000,00:00:00:00:00:08,00:00:00:00:00:04
6085,167.475588000,00:00:00:00:00:08,00:00:00:00:00:03
6117,168.468604000,00:00:00:00:00:08,00:00:00:00:00:03
6119,168.469623000,00:00:00:00:00:08,00:00:00:00:00:04
6151,169.469702000,00:00:00:00:00:08,00:00:00:00:00:03
6153,169.473538000,00:00:00:00:00:08,00:00:00:00:00:04
6185,170.468504000,00:00:00:00:00:08,00:00:00:00:00:04
6187,170.471479000,00:00:00:00:00:08,00:00:00:00:00:03
6219,171.468404000,00:00:00:00:00:08,00:00:00:00:00:04
6221,171.472298000,00:00:00:00:00:08,00:00:00:00:00:03
6253,172.469802000,00:00:00:00:00:08,00:00:00:00:00:04
6255,172.473236000,00:00:00:00:00:08,00:00:00:00:00:03
6287,173.469044000,00:00:00:00:00:08,00:00:00:00:00:03
6288,173.470959000,00:00:00:00:00:08,00:00:00:00:00:04
6290,173.475233000,00:00:00:00:00:08,00:00:00:00:00:03
