frame.number,frame.time_relative,wlan.ta,wlan.ra
22589,199.168341000,00:00:00:00:00:28,00:00:00:00:00:08
22630,199.216019000,00:00:00:00:00:28,00:00:00:00:00:08
22644,199.239566000,00:00:00:00:00:28,00:00:00:00:00:08
22652,199.243303000,00:00:00:00:00:28,00:00:00:00:00:08
22662,199.256797000,00:00:00:00:00:28,00:00:00:00:00:08
22687,199.321889000,00:00:00:00:00:28,00:00:00:00:00:08
22702,199.347467000,00:00:00:00:00:28,00:00:00:00:00:08
22721,199.384869000,00:00:00:00:00:28,00:00:00:00:00:08
22738,199.433966000,00:00:00:00:00:28,00:00:00:00:00:08
22750,199.444267000,00:00:00:00:00:28,00:00:00:00:00:08
22765,199.475709000,00:00:00:00:00:28,00:00:00:00:00:08
22791,199.535049000,00:00:00:00:00:28,00:00:00:00:00:08
22801,199.550989000,00:00:00:00:00:28,00:00:00:00:00:08
22833,199.640026000,00:00:00:00:00:28,00:00:00:00:00:08
22859,199.717447000,00:00:00:00:00:28,00:00:00:00:00:08
22868,199.723723000,00:00:00:00:00:28,00:00:00:00:00:08
22883,199.743886000,00:00:00:00:00:28,00:00:00:00:00:08
22895,199.756069000,00:00:00:00:00:28,00:00:00:00:00:08
22908,199.777369000,00:00:00:00:00:28,00:00:00:00:00:08
22931,199.832709000,00:00:00:00:00:28,00:00:00:00:00:08
22962,199.921289000,00:00:00:00:00:28,00:00:00:00:00:08
22999,200.019409000,00:00:00:00:00:28,00:00:00:00:00:08
23007,200.022769000,00:00:00:00:00:28,00:00:00:00:00:08
23018,200.028866000,00:00:00:00:00:28,00:00:00:00:00:08
23054,200.123529000,00:00:00:00:00:28,00:00:00:00:00:08
23059,200.126210000,00:00:00:00:00:28,00:00:00:00:00:08
23077,200.165527000,00:00:00:00:00:28,00:00:00:00:00:08
