frame.number,frame.time_relative,wlan.ta,wlan.ra
52290,280.752516000,00:00:00:00:00:21,00:00:00:00:00:08
52305,280.770424000,00:00:00:00:00:21,00:00:00:00:00:08
54477,289.767227000,00:00:00:00:00:32,00:00:00:00:00:08
54671,290.767834000,00:00:00:00:00:32,00:00:00:00:00:08
54852,291.767921000,00:00:00:00:00:32,00:00:00:00:00:08
55035,292.767227000,00:00:00:00:00:32,00:00:00:00:00:08
55235,293.767227000,00:00:00:00:00:32,00:00:00:00:00:08
55415,294.767227000,00:00:00:00:00:32,00:00:00:00:00:08
55622,295.767227000,00:00:00:00:00:32,00:00:00:00:00:08
55820,296.767227000,00:00:00:00:00:32,00:00:00:00:00:08
56001,297.768824000,00:00:00:00:00:32,00:00:00:00:00:08
56192,298.767227000,00:00:00:00:00:32,00:00:00:00:00:08
56374,299.767227000,00:00:00:00:00:32,00:00:00:00:00:08
56559,300.767227000,00:00:00:00:00:32,00:00:00:00:00:08
56744,301.767227000,00:00:00:00:00:32,00:00:00:00:00:08
56921,302.767227000,00:00:00:00:00:32,00:00:00:00:00:08
57110,303.767227000,00:00:00:00:00:32,00:00:00:00:00:08
57280,304.767227000,00:00:00:00:00:32,00:00:00:00:00:08
57456,305.767227000,00:00:00:00:00:32,00:00:00:00:00:08
57574,306.767227000,00:00:00:00:00:32,00:00:00:00:00:08
57675,307.767227000,00:00:00:00:00:32,00:00:00:00:00:08
57782,308.767227000,00:00:00:00:00:32,00:00:00:00:00:08
57879,309.767227000,00:00:00:00:00:32,00:00:00:00:00:08
57990,310.767227000,00:00:00:00:00:32,00:00:00:00:00:08
58092,311.767227000,00:00:00:00:00:32,00:00:00:00:00:08
58200,312.767227000,00:00:00:00:00:32,00:00:00:00:00:08
58305,313.767227000,00:00:00:00:00:32,00:00:00:00:00:08
58402,314.767227000,00:00:00:00:00:32,00:00:00:00:00:08
58497,315.767227000,00:00:00:00:00:32,00:00:00:00:00:08
58601,316.767227000,00:00:00:00:00:32,00:00:00:00:00:08
58706,317.767227000,00:00:00:00:00:32,00:00:00:00:00:08
58807,318.767227000,00:00:00:00:00:32,00:00:00:00:00:08
58907,319.767227000,00:00:00:00:00:32,00:00:00:00:00:08
59010,320.767227000,00:00:00:00:00:32,00:00:00:00:00:08
