0,0,0,0,1,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,151,0,0,0,0
0,0,1,0,0,1,0,0,0,0
0,0,0,0,0,0,0,2,0,0
0,0,0,56,93,0,49,0,0,0
0,0,0,0,0,0,0,62,0,0
0,0,0,1,0,0,0,0,0,0
0,0,0,98,0,0,0,0,0,0
