frame.number,frame.time_relative,wlan.ta,wlan.ra
49295,280.756831000,00:00:00:00:00:32,00:00:00:00:00:08
49302,280.768576000,00:00:00:00:00:32,00:00:00:00:00:08
49304,280.774651000,00:00:00:00:00:32,00:00:00:00:00:08
49305,280.776328000,00:00:00:00:00:32,00:00:00:00:00:08
49306,280.778985000,00:00:00:00:00:32,00:00:00:00:00:08
49308,280.789486000,00:00:00:00:00:32,00:00:00:00:00:08
49310,280.834486000,00:00:00:00:00:32,00:00:00:00:00:08
49312,280.873651000,00:00:00:00:00:32,00:00:00:00:00:08
49314,280.885486000,00:00:00:00:00:32,00:00:00:00:00:08
49316,280.888486000,00:00:00:00:00:32,00:00:00:00:00:08
49317,280.889503000,00:00:00:00:00:32,00:00:00:00:00:08
49319,280.907651000,00:00:00:00:00:32,00:00:00:00:00:08
49321,280.918486000,00:00:00:00:00:32,00:00:00:00:00:08
49323,280.932651000,00:00:00:00:00:32,00:00:00:00:00:08
49325,280.970651000,00:00:00:00:00:32,00:00:00:00:00:08
49327,280.974486000,00:00:00:00:00:32,00:00:00:00:00:08
49328,280.976163000,00:00:00:00:00:32,00:00:00:00:00:08
49330,281.035486000,00:00:00:00:00:32,00:00:00:00:00:08
49332,281.069651000,00:00:00:00:00:32,00:00:00:00:00:08
49334,281.123486000,00:00:00:00:00:32,00:00:00:00:00:08
49336,281.166312000,00:00:00:00:00:32,00:00:00:00:00:08
49338,281.206486000,00:00:00:00:00:32,00:00:00:00:00:08
49339,281.207543000,00:00:00:00:00:32,00:00:00:00:00:08
49341,281.217651000,00:00:00:00:00:32,00:00:00:00:00:08
49343,281.228486000,00:00:00:00:00:32,00:00:00:00:00:08
49345,281.248651000,00:00:00:00:00:32,00:00:00:00:00:08
49347,281.295486000,00:00:00:00:00:32,00:00:00:00:00:08
49349,281.310651000,00:00:00:00:00:32,00:00:00:00:00:08
49350,281.311368000,00:00:00:00:00:32,00:00:00:00:00:08
49352,281.346651000,00:00:00:00:00:32,00:00:00:00:00:08
49354,281.367486000,00:00:00:00:00:32,00:00:00:00:00:08
49356,281.374651000,00:00:00:00:00:32,00:00:00:00:00:08
49358,281.381651000,00:00:00:00:00:32,00:00:00:00:00:08
49360,281.414651000,00:00:00:00:00:32,00:00:00:00:00:08
49362,281.443486000,00:00:00:00:00:32,00:00:00:00:00:08
49364,281.503651000,00:00:00:00:00:32,00:00:00:00:00:08
49366,281.509131000,00:00:00:00:00:32,00:00:00:00:00:08
49368,281.768486000,00:00:00:00:00:32,00:00:00:00:00:08
49370,282.768486000,00:00:00:00:00:32,00:00:00:00:00:08
49372,283.768486000,00:00:00:00:00:32,00:00:00:00:00:08
49374,284.768486000,00:00:00:00:00:32,00:00:00:00:00:08
49376,285.768486000,00:00:00:00:00:32,00:00:00:00:00:08
49377,285.769923000,00:00:00:00:00:32,00:00:00:00:00:08
49379,286.768486000,00:00:00:00:00:32,00:00:00:00:00:08
49380,286.770003000,00:00:00:00:00:32,00:00:00:00:00:08
49485,287.769204000,00:00:00:00:00:32,00:00:00:00:00:08
49535,288.768486000,00:00:00:00:00:32,00:00:00:00:00:08
49541,289.768486000,00:00:00:00:00:32,00:00:00:00:00:08
