frame.number,frame.time_relative,wlan.ta,wlan.ra
28,0.297287000,00:00:00:00:00:03,00:00:00:00:00:08
48,0.314954000,00:00:00:00:00:04,00:00:00:00:00:08
56,0.327423000,00:00:00:00:00:03,00:00:00:00:00:08
96,0.783897000,00:00:00:00:00:03,00:00:00:00:00:08
101,0.785648000,00:00:00:00:00:03,00:00:00:00:00:08
232,1.536362000,00:00:00:00:00:04,00:00:00:00:00:08
298,2.470224000,00:00:00:00:00:04,00:00:00:00:00:08
300,2.471402000,00:00:00:00:00:03,00:00:00:00:00:08
302,2.568707000,00:00:00:00:00:04,00:00:00:00:00:08
304,2.595707000,00:00:00:00:00:04,00:00:00:00:00:08
318,2.741706000,00:00:00:00:00:04,00:00:00:00:00:08
358,3.469544000,00:00:00:00:00:03,00:00:00:00:00:08
359,3.470416000,00:00:00:00:00:04,00:00:00:00:00:08
361,3.471473000,00:00:00:00:00:03,00:00:00:00:00:08
405,4.470422000,00:00:00:00:00:03,00:00:00:00:00:08
407,4.474478000,00:00:00:00:00:04,00:00:00:00:00:08
447,5.469404000,00:00:00:00:00:03,00:00:00:00:00:08
449,5.470783000,00:00:00:00:00:04,00:00:00:00:00:08
493,6.469384000,00:00:00:00:00:03,00:00:00:00:00:08
495,6.470803000,00:00:00:00:00:04,00:00:00:00:00:08
543,7.472340000,00:00:00:00:00:03,00:00:00:00:00:08
545,7.473439000,00:00:00:00:00:04,00:00:00:00:00:08
593,8.470842000,00:00:00:00:00:04,00:00:00:00:00:08
595,8.472140000,00:00:00:00:00:03,00:00:00:00:00:08
639,9.470484000,00:00:00:00:00:03,00:00:00:00:00:08
640,9.471056000,00:00:00:00:00:04,00:00:00:00:00:08
642,9.474331000,00:00:00:00:00:03,00:00:00:00:00:08
643,9.480364000,00:00:00:00:00:03,00:00:00:00:00:08
683,10.469904000,00:00:00:00:00:04,00:00:00:00:00:08
685,10.470962000,00:00:00:00:00:03,00:00:00:00:00:08
725,11.469564000,00:00:00:00:00:03,00:00:00:00:00:08
727,11.470603000,00:00:00:00:00:04,00:00:00:00:00:08
771,12.469324000,00:00:00:00:00:03,00:00:00:00:00:08
773,12.471760000,00:00:00:00:00:04,00:00:00:00:00:08
821,13.470084000,00:00:00:00:00:03,00:00:00:00:00:08
822,13.470856000,00:00:00:00:00:04,00:00:00:00:00:08
824,13.476228000,00:00:00:00:00:03,00:00:00:00:00:08
872,14.469384000,00:00:00:00:00:04,00:00:00:00:00:08
874,14.471640000,00:00:00:00:00:03,00:00:00:00:00:08
