frame.number,frame.time_relative,wlan.ta,wlan.ra
31,0.299288000,00:00:00:00:00:03,00:00:00:00:00:08
44,0.312088000,00:00:00:00:00:04,00:00:00:00:00:08
121,0.787391000,00:00:00:00:00:03,00:00:00:00:00:08
209,1.291098000,00:00:00:00:00:03,00:00:00:00:00:08
227,1.306819000,00:00:00:00:00:04,00:00:00:00:00:08
243,1.468904000,00:00:00:00:00:04,00:00:00:00:00:08
245,1.470242000,00:00:00:00:00:03,00:00:00:00:00:08
247,1.489707000,00:00:00:00:00:04,00:00:00:00:00:08
305,2.468784000,00:00:00:00:00:03,00:00:00:00:00:08
307,2.470920000,00:00:00:00:00:04,00:00:00:00:00:08
342,2.740406000,00:00:00:00:00:04,00:00:00:00:00:08
350,3.468584000,00:00:00:00:00:04,00:00:00:00:00:08
352,3.470920000,00:00:00:00:00:03,00:00:00:00:00:08
353,3.473817000,00:00:00:00:00:03,00:00:00:00:00:08
385,4.468364000,00:00:00:00:00:03,00:00:00:00:00:08
387,4.469383000,00:00:00:00:00:04,00:00:00:00:00:08
419,5.468504000,00:00:00:00:00:03,00:00:00:00:00:08
421,5.473376000,00:00:00:00:00:04,00:00:00:00:00:08
453,6.468564000,00:00:00:00:00:03,00:00:00:00:00:08
455,6.473478000,00:00:00:00:00:04,00:00:00:00:00:08
487,7.468504000,00:00:00:00:00:03,00:00:00:00:00:08
489,7.469603000,00:00:00:00:00:04,00:00:00:00:00:08
521,8.469722000,00:00:00:00:00:03,00:00:00:00:00:08
523,8.471919000,00:00:00:00:00:04,00:00:00:00:00:08
555,9.468544000,00:00:00:00:00:03,00:00:00:00:00:08
557,9.473316000,00:00:00:00:00:04,00:00:00:00:00:08
589,10.469462000,00:00:00:00:00:03,00:00:00:00:00:08
591,10.472858000,00:00:00:00:00:04,00:00:00:00:00:08
623,11.469542000,00:00:00:00:00:04,00:00:00:00:00:08
625,11.473216000,00:00:00:00:00:03,00:00:00:00:00:08
657,12.468904000,00:00:00:00:00:03,00:00:00:00:00:08
658,12.469601000,00:00:00:00:00:03,00:00:00:00:00:08
660,12.471898000,00:00:00:00:00:04,00:00:00:00:00:08
692,13.470400000,00:00:00:00:00:03,00:00:00:00:00:08
694,13.473016000,00:00:00:00:00:04,00:00:00:00:00:08
726,14.468864000,00:00:00:00:00:03,00:00:00:00:00:08
728,14.471100000,00:00:00:00:00:04,00:00:00:00:00:08
729,14.471857000,00:00:00:00:00:04,00:00:00:00:00:08
761,15.468524000,00:00:00:00:00:03,00:00:00:00:00:08
762,15.469676000,00:00:00:00:00:04,00:00:00:00:00:08
764,15.473569000,00:00:00:00:00:03,00:00:00:00:00:08
797,16.468624000,00:00:00:00:00:03,00:00:00:00:00:08
798,16.469276000,00:00:00:00:00:04,00:00:00:00:00:08
800,16.471851000,00:00:00:00:00:03,00:00:00:00:00:08
832,17.468564000,00:00:00:00:00:03,00:00:00:00:00:08
834,17.469803000,00:00:00:00:00:04,00:00:00:00:00:08
866,18.468784000,00:00:00:00:00:03,00:00:00:00:00:08
867,18.469896000,00:00:00:00:00:04,00:00:00:00:00:08
869,18.474309000,00:00:00:00:00:03,00:00:00:00:00:08
901,19.468744000,00:00:00:00:00:04,00:00:00:00:00:08
903,19.470959000,00:00:00:00:00:03,00:00:00:00:00:08
935,20.470960000,00:00:00:00:00:03,00:00:00:00:00:08
937,20.472299000,00:00:00:00:00:04,00:00:00:00:00:08
969,21.469702000,00:00:00:00:00:03,00:00:00:00:00:08
970,21.470920000,00:00:00:00:00:04,00:00:00:00:00:08
972,21.475135000,00:00:00:00:00:03,00:00:00:00:00:08
1004,22.468404000,00:00:00:00:00:03,00:00:00:00:00:08
1006,22.472119000,00:00:00:00:00:04,00:00:00:00:00:08
1038,23.469061000,00:00:00:00:00:04,00:00:00:00:00:08
1040,23.470239000,00:00:00:00:00:03,00:00:00:00:00:08
1072,24.468324000,00:00:00:00:00:03,00:00:00:00:00:08
1074,24.469463000,00:00:00:00:00:04,00:00:00:00:00:08
1106,25.468544000,00:00:00:00:00:04,00:00:00:00:00:08
1108,25.469842000,00:00:00:00:00:03,00:00:00:00:00:08
1140,26.468584000,00:00:00:00:00:03,00:00:00:00:00:08
1141,26.469456000,00:00:00:00:00:04,00:00:00:00:00:08
1143,26.474867000,00:00:00:00:00:03,00:00:00:00:00:08
1175,27.469044000,00:00:00:00:00:04,00:00:00:00:00:08
1177,27.470242000,00:00:00:00:00:03,00:00:00:00:00:08
1178,27.473711000,00:00:00:00:00:03,00:00:00:00:00:08
1179,27.477184000,00:00:00:00:00:03,00:00:00:00:00:08
1211,28.468384000,00:00:00:00:00:04,00:00:00:00:00:08
1213,28.471898000,00:00:00:00:00:03,00:00:00:00:00:08
1245,29.468724000,00:00:00:00:00:04,00:00:00:00:00:08
1247,29.473337000,00:00:00:00:00:03,00:00:00:00:00:08
1279,30.469184000,00:00:00:00:00:03,00:00:00:00:00:08
1280,30.469616000,00:00:00:00:00:04,00:00:00:00:00:08
1282,30.474767000,00:00:00:00:00:03,00:00:00:00:00:08
1314,31.468784000,00:00:00:00:00:03,00:00:00:00:00:08
1316,31.472559000,00:00:00:00:00:04,00:00:00:00:00:08
1348,32.468684000,00:00:00:00:00:04,00:00:00:00:00:08
1350,32.471499000,00:00:00:00:00:03,00:00:00:00:00:08
1351,32.472636000,00:00:00:00:00:03,00:00:00:00:00:08
1383,33.468684000,00:00:00:00:00:04,00:00:00:00:00:08
1385,33.471199000,00:00:00:00:00:03,00:00:00:00:00:08
1386,33.472876000,00:00:00:00:00:03,00:00:00:00:00:08
1387,33.473493000,00:00:00:00:00:03,00:00:00:00:00:08
1419,34.468944000,00:00:00:00:00:04,00:00:00:00:00:08
1421,34.470182000,00:00:00:00:00:03,00:00:00:00:00:08
1422,34.472471000,00:00:00:00:00:03,00:00:00:00:00:08
1423,34.477664000,00:00:00:00:00:03,00:00:00:00:00:08
1455,35.468344000,00:00:00:00:00:03,00:00:00:00:00:08
1457,35.471899000,00:00:00:00:00:04,00:00:00:00:00:08
1489,36.469324000,00:00:00:00:00:03,00:00:00:00:00:08
1490,36.470016000,00:00:00:00:00:04,00:00:00:00:00:08
1492,36.472631000,00:00:00:00:00:03,00:00:00:00:00:08
1524,37.469104000,00:00:00:00:00:03,00:00:00:00:00:08
1526,37.471281000,00:00:00:00:00:04,00:00:00:00:00:08
1558,38.468504000,00:00:00:00:00:03,00:00:00:00:00:08
1560,38.473276000,00:00:00:00:00:04,00:00:00:00:00:08
1592,39.469024000,00:00:00:00:00:04,00:00:00:00:00:08
1594,39.470122000,00:00:00:00:00:03,00:00:00:00:00:08
1595,39.472551000,00:00:00:00:00:03,00:00:00:00:00:08
1627,40.468804000,00:00:00:00:00:04,00:00:00:00:00:08
1629,40.471539000,00:00:00:00:00:03,00:00:00:00:00:08
1630,40.473836000,00:00:00:00:00:03,00:00:00:00:00:08
1631,40.477153000,00:00:00:00:00:03,00:00:00:00:00:08
1632,40.480410000,00:00:00:00:00:03,00:00:00:00:00:08
1664,41.468544000,00:00:00:00:00:03,00:00:00:00:00:08
1666,41.469583000,00:00:00:00:00:04,00:00:00:00:00:08
1698,42.468344000,00:00:00:00:00:04,00:00:00:00:00:08
1700,42.472835000,00:00:00:00:00:03,00:00:00:00:00:08
1732,43.469164000,00:00:00:00:00:03,00:00:00:00:00:08
1734,43.470203000,00:00:00:00:00:04,00:00:00:00:00:08
