frame.number,frame.time_relative,wlan.ta,wlan.ra
122,0.365117000,00:00:00:00:00:03,00:00:00:00:00:08
317,1.499959000,00:00:00:00:00:03,00:00:00:00:00:08
318,1.503171000,00:00:00:00:00:03,00:00:00:00:00:08
382,2.499959000,00:00:00:00:00:03,00:00:00:00:00:08
383,2.501096000,00:00:00:00:00:03,00:00:00:00:00:08
414,3.499959000,00:00:00:00:00:03,00:00:00:00:00:08
415,3.503192000,00:00:00:00:00:03,00:00:00:00:00:08
446,4.499959000,00:00:00:00:00:03,00:00:00:00:00:08
447,4.503850000,00:00:00:00:00:03,00:00:00:00:00:08
478,5.499959000,00:00:00:00:00:03,00:00:00:00:00:08
479,5.503471000,00:00:00:00:00:03,00:00:00:00:00:08
480,5.506068000,00:00:00:00:00:03,00:00:00:00:00:08
512,6.499959000,00:00:00:00:00:03,00:00:00:00:00:08
513,6.503671000,00:00:00:00:00:03,00:00:00:00:00:08
514,6.504448000,00:00:00:00:00:03,00:00:00:00:00:08
546,7.499959000,00:00:00:00:00:03,00:00:00:00:00:08
547,7.503311000,00:00:00:00:00:03,00:00:00:00:00:08
578,8.499959000,00:00:00:00:00:03,00:00:00:00:00:08
579,8.500856000,00:00:00:00:00:03,00:00:00:00:00:08
611,9.499959000,00:00:00:00:00:03,00:00:00:00:00:08
612,9.503651000,00:00:00:00:00:03,00:00:00:00:00:08
613,9.505268000,00:00:00:00:00:03,00:00:00:00:00:08
645,10.499959000,00:00:00:00:00:03,00:00:00:00:00:08
646,10.504350000,00:00:00:00:00:03,00:00:00:00:00:08
678,11.499959000,00:00:00:00:00:03,00:00:00:00:00:08
679,11.502114000,00:00:00:00:00:03,00:00:00:00:00:08
710,12.499959000,00:00:00:00:00:03,00:00:00:00:00:08
711,12.501336000,00:00:00:00:00:03,00:00:00:00:00:08
712,12.504743000,00:00:00:00:00:03,00:00:00:00:00:08
743,13.499959000,00:00:00:00:00:03,00:00:00:00:00:08
744,13.500756000,00:00:00:00:00:03,00:00:00:00:00:08
745,13.504323000,00:00:00:00:00:03,00:00:00:00:00:08
777,14.499959000,00:00:00:00:00:03,00:00:00:00:00:08
778,14.500876000,00:00:00:00:00:03,00:00:00:00:00:08
810,15.499959000,00:00:00:00:00:03,00:00:00:00:00:08
811,15.501874000,00:00:00:00:00:03,00:00:00:00:00:08
842,16.499959000,00:00:00:00:00:03,00:00:00:00:00:08
843,16.504390000,00:00:00:00:00:03,00:00:00:00:00:08
875,17.499959000,00:00:00:00:00:03,00:00:00:00:00:08
876,17.500876000,00:00:00:00:00:03,00:00:00:00:00:08
877,17.503923000,00:00:00:00:00:03,00:00:00:00:00:08
910,18.499959000,00:00:00:00:00:03,00:00:00:00:00:08
911,18.503432000,00:00:00:00:00:03,00:00:00:00:00:08
944,19.499959000,00:00:00:00:00:03,00:00:00:00:00:08
945,19.503271000,00:00:00:00:00:03,00:00:00:00:00:08
977,20.499959000,00:00:00:00:00:03,00:00:00:00:00:08
978,20.501236000,00:00:00:00:00:03,00:00:00:00:00:08
1010,21.499959000,00:00:00:00:00:03,00:00:00:00:00:08
1011,21.502054000,00:00:00:00:00:03,00:00:00:00:00:08
1042,22.499959000,00:00:00:00:00:03,00:00:00:00:00:08
1043,22.502214000,00:00:00:00:00:03,00:00:00:00:00:08
1074,23.499959000,00:00:00:00:00:03,00:00:00:00:00:08
1075,23.500616000,00:00:00:00:00:03,00:00:00:00:00:08
1107,24.499959000,00:00:00:00:00:03,00:00:00:00:00:08
1108,24.501156000,00:00:00:00:00:03,00:00:00:00:00:08
1139,25.499959000,00:00:00:00:00:03,00:00:00:00:00:08
1140,25.502394000,00:00:00:00:00:03,00:00:00:00:00:08
1172,26.499959000,00:00:00:00:00:03,00:00:00:00:00:08
1173,26.505588000,00:00:00:00:00:03,00:00:00:00:00:08
1205,27.499959000,00:00:00:00:00:03,00:00:00:00:00:08
1206,27.502991000,00:00:00:00:00:03,00:00:00:00:00:08
1237,28.499959000,00:00:00:00:00:03,00:00:00:00:00:08
1238,28.504210000,00:00:00:00:00:03,00:00:00:00:00:08
1269,29.499959000,00:00:00:00:00:03,00:00:00:00:00:08
1270,29.502594000,00:00:00:00:00:03,00:00:00:00:00:08
1271,29.508400000,00:00:00:00:00:03,00:00:00:00:00:08
1302,30.499959000,00:00:00:00:00:03,00:00:00:00:00:08
1303,30.500636000,00:00:00:00:00:03,00:00:00:00:00:08
1304,30.502093000,00:00:00:00:00:03,00:00:00:00:00:08
1335,31.499959000,00:00:00:00:00:03,00:00:00:00:00:08
1336,31.502034000,00:00:00:00:00:03,00:00:00:00:00:08
1367,32.499959000,00:00:00:00:00:03,00:00:00:00:00:08
1368,32.504469000,00:00:00:00:00:03,00:00:00:00:00:08
1399,33.499959000,00:00:00:00:00:03,00:00:00:00:00:08
1400,33.503351000,00:00:00:00:00:03,00:00:00:00:00:08
1432,34.499959000,00:00:00:00:00:03,00:00:00:00:00:08
1433,34.501576000,00:00:00:00:00:03,00:00:00:00:00:08
1434,34.502233000,00:00:00:00:00:03,00:00:00:00:00:08
1466,35.499959000,00:00:00:00:00:03,00:00:00:00:00:08
1467,35.502851000,00:00:00:00:00:03,00:00:00:00:00:08
1468,35.506264000,00:00:00:00:00:03,00:00:00:00:00:08
1500,36.499959000,00:00:00:00:00:03,00:00:00:00:00:08
1501,36.500996000,00:00:00:00:00:03,00:00:00:00:00:08
1502,36.501913000,00:00:00:00:00:03,00:00:00:00:00:08
1533,37.499959000,00:00:00:00:00:03,00:00:00:00:00:08
1534,37.505567000,00:00:00:00:00:03,00:00:00:00:00:08
1565,38.499959000,00:00:00:00:00:03,00:00:00:00:00:08
1566,38.500796000,00:00:00:00:00:03,00:00:00:00:00:08
1598,39.499959000,00:00:00:00:00:03,00:00:00:00:00:08
1599,39.500616000,00:00:00:00:00:03,00:00:00:00:00:08
1630,40.499959000,00:00:00:00:00:03,00:00:00:00:00:08
