frame.number,frame.time_relative,wlan.ra,wlan.ta
6441,161.474375000,00:00:00:00:00:08,00:00:00:00:00:03
6487,162.467464000,00:00:00:00:00:08,00:00:00:00:00:03
6489,162.468623000,00:00:00:00:00:08,00:00:00:00:00:04
6536,163.469302000,00:00:00:00:00:08,00:00:00:00:00:03
6538,163.470381000,00:00:00:00:00:08,00:00:00:00:00:04
6585,164.467644000,00:00:00:00:00:08,00:00:00:00:00:04
6587,164.468662000,00:00:00:00:00:08,00:00:00:00:00:03
6631,165.469082000,00:00:00:00:00:08,00:00:00:00:00:03
6633,165.472538000,00:00:00:00:00:08,00:00:00:00:00:04
6682,166.469002000,00:00:00:00:00:08,00:00:00:00:00:04
6684,166.472096000,00:00:00:00:00:08,00:00:00:00:00:03
6735,167.469002000,00:00:00:00:00:08,00:00:00:00:00:03
6737,167.471139000,00:00:00:00:00:08,00:00:00:00:00:04
6784,168.470120000,00:00:00:00:00:08,00:00:00:00:00:04
6786,168.471137000,00:00:00:00:00:08,00:00:00:00:00:03
6830,169.467704000,00:00:00:00:00:08,00:00:00:00:00:04
6832,169.470200000,00:00:00:00:00:08,00:00:00:00:00:03
6878,170.469640000,00:00:00:00:00:08,00:00:00:00:00:03
6880,170.471856000,00:00:00:00:00:08,00:00:00:00:00:04
6926,171.469820000,00:00:00:00:00:08,00:00:00:00:00:03
6928,171.472296000,00:00:00:00:00:08,00:00:00:00:00:04
6972,172.467904000,00:00:00:00:00:08,00:00:00:00:00:04
6974,172.471358000,00:00:00:00:00:08,00:00:00:00:00:03
7018,173.467504000,00:00:00:00:00:08,00:00:00:00:00:03
7020,173.469901000,00:00:00:00:00:08,00:00:00:00:00:04
7068,174.467604000,00:00:00:00:00:08,00:00:00:00:00:04
7070,174.468682000,00:00:00:00:00:08,00:00:00:00:00:03
7071,174.474248000,00:00:00:00:00:08,00:00:00:00:00:03
7118,175.469880000,00:00:00:00:00:08,00:00:00:00:00:04
7120,175.472115000,00:00:00:00:00:08,00:00:00:00:00:03
7163,176.468462000,00:00:00:00:00:08,00:00:00:00:00:03
7165,176.471938000,00:00:00:00:00:08,00:00:00:00:00:04
7209,177.468682000,00:00:00:00:00:08,00:00:00:00:00:04
7211,177.471876000,00:00:00:00:00:08,00:00:00:00:00:03
7260,178.467384000,00:00:00:00:00:08,00:00:00:00:00:04
7262,178.470159000,00:00:00:00:00:08,00:00:00:00:00:03
7263,178.471496000,00:00:00:00:00:08,00:00:00:00:00:03
7310,179.467864000,00:00:00:00:00:08,00:00:00:00:00:04
7312,179.469062000,00:00:00:00:00:08,00:00:00:00:00:03
7357,180.467884000,00:00:00:00:00:08,00:00:00:00:00:04
7359,180.468922000,00:00:00:00:00:08,00:00:00:00:00:03
7405,181.467604000,00:00:00:00:00:08,00:00:00:00:00:04
7407,181.470080000,00:00:00:00:00:08,00:00:00:00:00:03
7453,182.471077000,00:00:00:00:00:08,00:00:00:00:00:03
7455,182.474693000,00:00:00:00:00:08,00:00:00:00:00:04
7505,183.467404000,00:00:00:00:00:08,00:00:00:00:00:03
7506,183.468316000,00:00:00:00:00:08,00:00:00:00:00:04
7508,183.473527000,00:00:00:00:00:08,00:00:00:00:00:03
7553,184.470020000,00:00:00:00:00:08,00:00:00:00:00:04
7555,184.471297000,00:00:00:00:00:08,00:00:00:00:00:03
7599,185.468822000,00:00:00:00:00:08,00:00:00:00:00:03
7600,185.470480000,00:00:00:00:00:08,00:00:00:00:00:04
7602,185.473115000,00:00:00:00:00:08,00:00:00:00:00:03
7649,186.467804000,00:00:00:00:00:08,00:00:00:00:00:04
7651,186.471018000,00:00:00:00:00:08,00:00:00:00:00:03
7697,187.467464000,00:00:00:00:00:08,00:00:00:00:00:04
7699,187.471238000,00:00:00:00:00:08,00:00:00:00:00:03
7745,188.467644000,00:00:00:00:00:08,00:00:00:00:00:04
7747,188.468862000,00:00:00:00:00:08,00:00:00:00:00:03
7794,189.467344000,00:00:00:00:00:08,00:00:00:00:00:03
7796,189.469800000,00:00:00:00:00:08,00:00:00:00:00:04
7842,190.469162000,00:00:00:00:00:08,00:00:00:00:00:03
7844,190.471299000,00:00:00:00:00:08,00:00:00:00:00:04
7890,191.467984000,00:00:00:00:00:08,00:00:00:00:00:03
7891,191.468756000,00:00:00:00:00:08,00:00:00:00:00:04
7893,191.471671000,00:00:00:00:00:08,00:00:00:00:00:03
7894,191.474728000,00:00:00:00:00:08,00:00:00:00:00:03
7941,192.468382000,00:00:00:00:00:08,00:00:00:00:00:03
7943,192.471259000,00:00:00:00:00:08,00:00:00:00:00:04
7990,193.468064000,00:00:00:00:00:08,00:00:00:00:00:03
7991,193.468596000,00:00:00:00:00:08,00:00:00:00:00:04
7993,193.469713000,00:00:00:00:00:08,00:00:00:00:00:03
8039,194.468024000,00:00:00:00:00:08,00:00:00:00:00:03
8040,194.468696000,00:00:00:00:00:08,00:00:00:00:00:04
8042,194.472891000,00:00:00:00:00:08,00:00:00:00:00:03
8043,194.473568000,00:00:00:00:00:08,00:00:00:00:00:03
8089,195.467344000,00:00:00:00:00:08,00:00:00:00:00:03
8090,195.468436000,00:00:00:00:00:08,00:00:00:00:00:04
8092,195.471811000,00:00:00:00:00:08,00:00:00:00:00:03
8138,196.467424000,00:00:00:00:00:08,00:00:00:00:00:03
8140,196.468643000,00:00:00:00:00:08,00:00:00:00:00:04
8187,197.467704000,00:00:00:00:00:08,00:00:00:00:00:03
8188,197.468316000,00:00:00:00:00:08,00:00:00:00:00:04
8190,197.474367000,00:00:00:00:00:08,00:00:00:00:00:03
8236,198.467604000,00:00:00:00:00:08,00:00:00:00:00:03
8238,198.471039000,00:00:00:00:00:08,00:00:00:00:00:04
8284,199.467684000,00:00:00:00:00:08,00:00:00:00:00:03
8285,199.468556000,00:00:00:00:00:08,00:00:00:00:00:04
8287,199.472609000,00:00:00:00:00:08,00:00:00:00:00:03
8331,200.467684000,00:00:00:00:00:08,00:00:00:00:00:04
8333,200.471198000,00:00:00:00:00:08,00:00:00:00:00:03
8380,201.467564000,00:00:00:00:00:08,00:00:00:00:00:04
8382,201.469920000,00:00:00:00:00:08,00:00:00:00:00:03
8428,202.468822000,00:00:00:00:00:08,00:00:00:00:00:04
8430,202.471217000,00:00:00:00:00:08,00:00:00:00:00:03
8476,203.469760000,00:00:00:00:00:08,00:00:00:00:00:03
8478,203.471916000,00:00:00:00:00:08,00:00:00:00:00:04
8525,204.467384000,00:00:00:00:00:08,00:00:00:00:00:04
8527,204.470958000,00:00:00:00:00:08,00:00:00:00:00:03
8573,205.467504000,00:00:00:00:00:08,00:00:00:00:00:04
8575,205.468902000,00:00:00:00:00:08,00:00:00:00:00:03
8621,206.467504000,00:00:00:00:00:08,00:00:00:00:00:03
8623,206.469681000,00:00:00:00:00:08,00:00:00:00:00:04
8667,207.467424000,00:00:00:00:00:08,00:00:00:00:00:03
8669,207.469501000,00:00:00:00:00:08,00:00:00:00:00:04
8716,208.467504000,00:00:00:00:00:08,00:00:00:00:00:03
8717,208.468216000,00:00:00:00:00:08,00:00:00:00:00:04
8719,208.471111000,00:00:00:00:00:08,00:00:00:00:00:03
8720,208.474108000,00:00:00:00:00:08,00:00:00:00:00:03
8767,209.467384000,00:00:00:00:00:08,00:00:00:00:00:03
8769,209.471896000,00:00:00:00:00:08,00:00:00:00:00:04
8814,210.470300000,00:00:00:00:00:08,00:00:00:00:00:03
8816,210.471379000,00:00:00:00:00:08,00:00:00:00:00:04
8862,211.467424000,00:00:00:00:00:08,00:00:00:00:00:04
8864,211.469719000,00:00:00:00:00:08,00:00:00:00:00:03
8913,212.470300000,00:00:00:00:00:08,00:00:00:00:00:04
8915,212.471317000,00:00:00:00:00:08,00:00:00:00:00:03
8963,213.468184000,00:00:00:00:00:08,00:00:00:00:00:03
8965,213.469203000,00:00:00:00:00:08,00:00:00:00:00:04
9009,214.468662000,00:00:00:00:00:08,00:00:00:00:00:03
9011,214.472458000,00:00:00:00:00:08,00:00:00:00:00:04
9055,215.470340000,00:00:00:00:00:08,00:00:00:00:00:03
9057,215.471399000,00:00:00:00:00:08,00:00:00:00:00:04
9105,216.467844000,00:00:00:00:00:08,00:00:00:00:00:03
9106,216.468656000,00:00:00:00:00:08,00:00:00:00:00:04
9108,216.471851000,00:00:00:00:00:08,00:00:00:00:00:03
9156,217.468004000,00:00:00:00:00:08,00:00:00:00:00:04
9158,217.470200000,00:00:00:00:00:08,00:00:00:00:00:03
9206,218.467324000,00:00:00:00:00:08,00:00:00:00:00:04
9208,218.469579000,00:00:00:00:00:08,00:00:00:00:00:03
9253,219.467424000,00:00:00:00:00:08,00:00:00:00:00:04
9255,219.468482000,00:00:00:00:00:08,00:00:00:00:00:03
9299,220.467324000,00:00:00:00:00:08,00:00:00:00:00:04
9301,220.471957000,00:00:00:00:00:08,00:00:00:00:00:03
9345,221.468542000,00:00:00:00:00:08,00:00:00:00:00:03
9346,221.469940000,00:00:00:00:00:08,00:00:00:00:00:03
9348,221.472556000,00:00:00:00:00:08,00:00:00:00:00:04
9394,222.468822000,00:00:00:00:00:08,00:00:00:00:00:03
9396,222.472398000,00:00:00:00:00:08,00:00:00:00:00:04
9446,223.467364000,00:00:00:00:00:08,00:00:00:00:00:04
9448,223.470838000,00:00:00:00:00:08,00:00:00:00:00:03
9494,224.468144000,00:00:00:00:00:08,00:00:00:00:00:03
9496,224.470541000,00:00:00:00:00:08,00:00:00:00:00:04
9540,225.469322000,00:00:00:00:00:08,00:00:00:00:00:03
9542,225.471439000,00:00:00:00:00:08,00:00:00:00:00:04
9587,226.469660000,00:00:00:00:00:08,00:00:00:00:00:04
9589,226.470717000,00:00:00:00:00:08,00:00:00:00:00:03
9639,227.467564000,00:00:00:00:00:08,00:00:00:00:00:04
9641,227.469640000,00:00:00:00:00:08,00:00:00:00:00:03
9679,228.468702000,00:00:00:00:00:08,00:00:00:00:00:03
9681,228.471019000,00:00:00:00:00:08,00:00:00:00:00:04
9713,229.467504000,00:00:00:00:00:08,00:00:00:00:00:03
9715,229.471119000,00:00:00:00:00:08,00:00:00:00:00:04
9747,230.467584000,00:00:00:00:00:08,00:00:00:00:00:04
9749,230.469919000,00:00:00:00:00:08,00:00:00:00:00:03
9750,230.471136000,00:00:00:00:00:08,00:00:00:00:00:03
9782,231.470220000,00:00:00:00:00:08,00:00:00:00:00:03
9784,231.472376000,00:00:00:00:00:08,00:00:00:00:00:04
9816,232.467544000,00:00:00:00:00:08,00:00:00:00:00:04
9818,232.470339000,00:00:00:00:00:08,00:00:00:00:00:03
9819,232.473236000,00:00:00:00:00:08,00:00:00:00:00:03
9820,232.480069000,00:00:00:00:00:08,00:00:00:00:00:03
9852,233.467564000,00:00:00:00:00:08,00:00:00:00:00:04
9854,233.470159000,00:00:00:00:00:08,00:00:00:00:00:03
9855,233.471516000,00:00:00:00:00:08,00:00:00:00:00:03
9887,234.469980000,00:00:00:00:00:08,00:00:00:00:00:03
9889,234.471179000,00:00:00:00:00:08,00:00:00:00:00:04
9921,235.468124000,00:00:00:00:00:08,00:00:00:00:00:03
9922,235.468921000,00:00:00:00:00:08,00:00:00:00:00:03
9924,235.470120000,00:00:00:00:00:08,00:00:00:00:00:04
9956,236.467664000,00:00:00:00:00:08,00:00:00:00:00:04
9958,236.471298000,00:00:00:00:00:08,00:00:00:00:00:03
9991,237.467524000,00:00:00:00:00:08,00:00:00:00:00:03
9993,237.470260000,00:00:00:00:00:08,00:00:00:00:00:04
9994,237.471537000,00:00:00:00:00:08,00:00:00:00:00:04
10026,238.468802000,00:00:00:00:00:08,00:00:00:00:00:03
10028,238.469921000,00:00:00:00:00:08,00:00:00:00:00:04
10060,239.468802000,00:00:00:00:00:08,00:00:00:00:00:04
10062,239.470120000,00:00:00:00:00:08,00:00:00:00:00:03
10094,240.467624000,00:00:00:00:00:08,00:00:00:00:00:03
10095,240.468281000,00:00:00:00:00:08,00:00:00:00:00:03
10097,240.470757000,00:00:00:00:00:08,00:00:00:00:00:04
10129,241.467504000,00:00:00:00:00:08,00:00:00:00:00:03
10131,241.468903000,00:00:00:00:00:08,00:00:00:00:00:04
10163,242.467964000,00:00:00:00:00:08,00:00:00:00:00:04
10165,242.469082000,00:00:00:00:00:08,00:00:00:00:00:03
10197,243.467664000,00:00:00:00:00:08,00:00:00:00:00:04
10199,243.468762000,00:00:00:00:00:08,00:00:00:00:00:03
10231,244.467464000,00:00:00:00:00:08,00:00:00:00:00:03
10233,244.471499000,00:00:00:00:00:08,00:00:00:00:00:04
10265,245.467364000,00:00:00:00:00:08,00:00:00:00:00:03
10267,245.469700000,00:00:00:00:00:08,00:00:00:00:00:04
10299,246.468862000,00:00:00:00:00:08,00:00:00:00:00:03
10301,246.470201000,00:00:00:00:00:08,00:00:00:00:00:04
10333,247.471057000,00:00:00:00:00:08,00:00:00:00:00:03
10335,247.474153000,00:00:00:00:00:08,00:00:00:00:00:04
10367,248.468742000,00:00:00:00:00:08,00:00:00:00:00:03
10369,248.471439000,00:00:00:00:00:08,00:00:00:00:00:04
10401,249.467444000,00:00:00:00:00:08,00:00:00:00:00:04
10403,249.469579000,00:00:00:00:00:08,00:00:00:00:00:03
10435,250.467524000,00:00:00:00:00:08,00:00:00:00:00:04
10437,250.470299000,00:00:00:00:00:08,00:00:00:00:00:03
10438,250.473712000,00:00:00:00:00:08,00:00:00:00:00:03
10470,251.467404000,00:00:00:00:00:08,00:00:00:00:00:03
10472,251.472296000,00:00:00:00:00:08,00:00:00:00:00:04
10504,252.467544000,00:00:00:00:00:08,00:00:00:00:00:04
10506,252.470059000,00:00:00:00:00:08,00:00:00:00:00:03
10538,253.467584000,00:00:00:00:00:08,00:00:00:00:00:03
10540,253.469700000,00:00:00:00:00:08,00:00:00:00:00:04
10572,254.468124000,00:00:00:00:00:08,00:00:00:00:00:03
10574,254.470381000,00:00:00:00:00:08,00:00:00:00:00:04
10606,255.467904000,00:00:00:00:00:08,00:00:00:00:00:04
10608,255.469122000,00:00:00:00:00:08,00:00:00:00:00:03
10609,255.473867000,00:00:00:00:00:08,00:00:00:00:00:03
10662,256.474471000,00:00:00:00:00:08,00:00:00:00:00:03
10667,256.478910000,00:00:00:00:00:08,00:00:00:00:00:04
10699,257.467844000,00:00:00:00:00:08,00:00:00:00:00:04
10701,257.470159000,00:00:00:00:00:08,00:00:00:00:00:03
10702,257.472836000,00:00:00:00:00:08,00:00:00:00:00:03
10734,258.467824000,00:00:00:00:00:08,00:00:00:00:00:04
10736,258.468842000,00:00:00:00:00:08,00:00:00:00:00:03
10768,259.469062000,00:00:00:00:00:08,00:00:00:00:00:04
10770,259.470340000,00:00:00:00:00:08,00:00:00:00:00:03
10771,259.471437000,00:00:00:00:00:08,00:00:00:00:00:03
10803,260.467924000,00:00:00:00:00:08,00:00:00:00:00:04
10805,260.468962000,00:00:00:00:00:08,00:00:00:00:00:03
10806,260.471692000,00:00:00:00:00:08,00:00:00:00:00:03
10807,260.473289000,00:00:00:00:00:08,00:00:00:00:00:03
10839,261.467464000,00:00:00:00:00:08,00:00:00:00:00:03
10841,261.472438000,00:00:00:00:00:08,00:00:00:00:00:04
10874,262.467724000,00:00:00:00:00:08,00:00:00:00:00:03
10876,262.470999000,00:00:00:00:00:08,00:00:00:00:00:04
10908,263.468084000,00:00:00:00:00:08,00:00:00:00:00:04
10910,263.469422000,00:00:00:00:00:08,00:00:00:00:00:03
10911,263.471631000,00:00:00:00:00:08,00:00:00:00:00:03
10943,264.467544000,00:00:00:00:00:08,00:00:00:00:00:04
10945,264.472217000,00:00:00:00:00:08,00:00:00:00:00:03
10977,265.468762000,00:00:00:00:00:08,00:00:00:00:00:04
10979,265.471077000,00:00:00:00:00:08,00:00:00:00:00:03
11011,266.468304000,00:00:00:00:00:08,00:00:00:00:00:03
11012,266.468996000,00:00:00:00:00:08,00:00:00:00:00:04
11014,266.474327000,00:00:00:00:00:08,00:00:00:00:00:03
11046,267.467364000,00:00:00:00:00:08,00:00:00:00:00:04
11048,267.470299000,00:00:00:00:00:08,00:00:00:00:00:03
11049,267.471296000,00:00:00:00:00:08,00:00:00:00:00:03
11081,268.468144000,00:00:00:00:00:08,00:00:00:00:00:03
11083,268.470361000,00:00:00:00:00:08,00:00:00:00:00:04
11116,269.467664000,00:00:00:00:00:08,00:00:00:00:00:03
11118,269.468823000,00:00:00:00:00:08,00:00:00:00:00:04
11150,270.467624000,00:00:00:00:00:08,00:00:00:00:00:04
11152,270.471318000,00:00:00:00:00:08,00:00:00:00:00:03
11184,271.468682000,00:00:00:00:00:08,00:00:00:00:00:03
11186,271.472418000,00:00:00:00:00:08,00:00:00:00:00:04
11218,272.469082000,00:00:00:00:00:08,00:00:00:00:00:03
11220,272.470281000,00:00:00:00:00:08,00:00:00:00:00:04
11252,273.467384000,00:00:00:00:00:08,00:00:00:00:00:04
11254,273.470000000,00:00:00:00:00:08,00:00:00:00:00:03
11255,273.473197000,00:00:00:00:00:08,00:00:00:00:00:03
11287,274.470360000,00:00:00:00:00:08,00:00:00:00:00:03
11289,274.471379000,00:00:00:00:00:08,00:00:00:00:00:04
11321,275.469182000,00:00:00:00:00:08,00:00:00:00:00:03
11323,275.471379000,00:00:00:00:00:08,00:00:00:00:00:04
11355,276.467544000,00:00:00:00:00:08,00:00:00:00:00:03
11357,276.469760000,00:00:00:00:00:08,00:00:00:00:00:04
11389,277.467504000,00:00:00:00:00:08,00:00:00:00:00:03
11391,277.470200000,00:00:00:00:00:08,00:00:00:00:00:04
11423,278.467464000,00:00:00:00:00:08,00:00:00:00:00:04
11425,278.470998000,00:00:00:00:00:08,00:00:00:00:00:03
11426,278.472415000,00:00:00:00:00:08,00:00:00:00:00:03
11458,279.467404000,00:00:00:00:00:08,00:00:00:00:00:04
11460,279.469679000,00:00:00:00:00:08,00:00:00:00:00:03
11492,280.467824000,00:00:00:00:00:08,00:00:00:00:00:03
11493,280.469619000,00:00:00:00:00:08,00:00:00:00:00:04
11495,280.473893000,00:00:00:00:00:08,00:00:00:00:00:03
11527,281.467524000,00:00:00:00:00:08,00:00:00:00:00:04
11529,281.470039000,00:00:00:00:00:08,00:00:00:00:00:03
11530,281.471936000,00:00:00:00:00:08,00:00:00:00:00:03
11562,282.467524000,00:00:00:00:00:08,00:00:00:00:00:04
11564,282.469639000,00:00:00:00:00:08,00:00:00:00:00:03
11596,283.467544000,00:00:00:00:00:08,00:00:00:00:00:03
11598,283.471179000,00:00:00:00:00:08,00:00:00:00:00:04
11630,284.467384000,00:00:00:00:00:08,00:00:00:00:00:04
11632,284.469759000,00:00:00:00:00:08,00:00:00:00:00:03
11664,285.468782000,00:00:00:00:00:08,00:00:00:00:00:04
11666,285.469840000,00:00:00:00:00:08,00:00:00:00:00:03
11698,286.467504000,00:00:00:00:00:08,00:00:00:00:00:04
11700,286.469699000,00:00:00:00:00:08,00:00:00:00:00:03
11732,287.467504000,00:00:00:00:00:08,00:00:00:00:00:03
11734,287.472316000,00:00:00:00:00:08,00:00:00:00:00:04
11766,288.467344000,00:00:00:00:00:08,00:00:00:00:00:04
11768,288.471238000,00:00:00:00:00:08,00:00:00:00:00:03
11800,289.467404000,00:00:00:00:00:08,00:00:00:00:00:03
11802,289.472278000,00:00:00:00:00:08,00:00:00:00:00:04
11834,290.467624000,00:00:00:00:00:08,00:00:00:00:00:03
11835,290.470617000,00:00:00:00:00:08,00:00:00:00:00:04
11837,290.473252000,00:00:00:00:00:08,00:00:00:00:00:03
11869,291.467864000,00:00:00:00:00:08,00:00:00:00:00:04
11871,291.468962000,00:00:00:00:00:08,00:00:00:00:00:03
11872,291.471492000,00:00:00:00:00:08,00:00:00:00:00:03
11904,292.467404000,00:00:00:00:00:08,00:00:00:00:00:03
11906,292.468543000,00:00:00:00:00:08,00:00:00:00:00:04
11907,292.474148000,00:00:00:00:00:08,00:00:00:00:00:04
11939,293.468942000,00:00:00:00:00:08,00:00:00:00:00:03
11941,293.470161000,00:00:00:00:00:08,00:00:00:00:00:04
11973,294.468542000,00:00:00:00:00:08,00:00:00:00:00:03
11975,294.471159000,00:00:00:00:00:08,00:00:00:00:00:04
12007,295.467604000,00:00:00:00:00:08,00:00:00:00:00:04
12009,295.470339000,00:00:00:00:00:08,00:00:00:00:00:03
12010,295.474652000,00:00:00:00:00:08,00:00:00:00:00:03
12042,296.467504000,00:00:00:00:00:08,00:00:00:00:00:03
12044,296.468523000,00:00:00:00:00:08,00:00:00:00:00:04
12045,296.472696000,00:00:00:00:00:08,00:00:00:00:00:04
12077,297.467464000,00:00:00:00:00:08,00:00:00:00:00:03
12079,297.469681000,00:00:00:00:00:08,00:00:00:00:00:04
12111,298.467584000,00:00:00:00:00:08,00:00:00:00:00:04
12113,298.468982000,00:00:00:00:00:08,00:00:00:00:00:03
12146,299.467324000,00:00:00:00:00:08,00:00:00:00:00:04
12148,299.470219000,00:00:00:00:00:08,00:00:00:00:00:03
12149,299.473772000,00:00:00:00:00:08,00:00:00:00:00:03
12181,300.468184000,00:00:00:00:00:08,00:00:00:00:00:03
12182,300.468836000,00:00:00:00:00:08,00:00:00:00:00:04
12184,300.472511000,00:00:00:00:00:08,00:00:00:00:00:03
12216,301.468224000,00:00:00:00:00:08,00:00:00:00:00:03
12217,301.469036000,00:00:00:00:00:08,00:00:00:00:00:04
12219,301.472151000,00:00:00:00:00:08,00:00:00:00:00:03
12251,302.467504000,00:00:00:00:00:08,00:00:00:00:00:03
12252,302.468316000,00:00:00:00:00:08,00:00:00:00:00:04
12254,302.470752000,00:00:00:00:00:08,00:00:00:00:00:03
12255,302.473848000,00:00:00:00:00:08,00:00:00:00:00:03
12287,303.467704000,00:00:00:00:00:08,00:00:00:00:00:04
12288,303.469062000,00:00:00:00:00:08,00:00:00:00:00:03
12289,303.470913000,00:00:00:00:00:08,00:00:00:00:00:04
12291,303.475964000,00:00:00:00:00:08,00:00:00:00:00:03
12323,304.467924000,00:00:00:00:00:08,00:00:00:00:00:03
12325,304.469303000,00:00:00:00:00:08,00:00:00:00:00:04
12357,305.467384000,00:00:00:00:00:08,00:00:00:00:00:04
12359,305.472357000,00:00:00:00:00:08,00:00:00:00:00:03
12391,306.467344000,00:00:00:00:00:08,00:00:00:00:00:03
12393,306.469821000,00:00:00:00:00:08,00:00:00:00:00:04
12425,307.470160000,00:00:00:00:00:08,00:00:00:00:00:03
12427,307.472496000,00:00:00:00:00:08,00:00:00:00:00:04
12459,308.467404000,00:00:00:00:00:08,00:00:00:00:00:03
12461,308.471976000,00:00:00:00:00:08,00:00:00:00:00:04
12493,309.467324000,00:00:00:00:00:08,00:00:00:00:00:04
12495,309.470099000,00:00:00:00:00:08,00:00:00:00:00:03
12527,310.467324000,00:00:00:00:00:08,00:00:00:00:00:03
12529,310.472298000,00:00:00:00:00:08,00:00:00:00:00:04
12561,311.468344000,00:00:00:00:00:08,00:00:00:00:00:03
12562,311.468956000,00:00:00:00:00:08,00:00:00:00:00:04
12564,311.471531000,00:00:00:00:00:08,00:00:00:00:00:03
12596,312.467524000,00:00:00:00:00:08,00:00:00:00:00:04
12598,312.469659000,00:00:00:00:00:08,00:00:00:00:00:03
