2,0,0,0,199,0,1,0,0,0
0,53,0,50,0,32,0,0,0,0
0,132,49,0,1,98,1,0,0,0
34,0,0,183,0,2,52,1,37,0
0,53,0,0,0,0,0,0,0,50
0,165,0,69,0,147,98,234,0,1
0,19,0,0,1,36,0,180,0,51
1,0,0,104,2,100,0,0,0,117
1,102,0,1,17,0,0,0,0,147
199,347,0,0,0,286,1,1,149,2
