frame.number,frame.time_relative,wlan.ra,wlan.ta
1788,33.505128000,00:00:00:00:00:08,00:00:00:00:00:03
1789,33.505745000,00:00:00:00:00:08,00:00:00:00:00:03
1832,34.499959000,00:00:00:00:00:08,00:00:00:00:00:03
1833,34.502434000,00:00:00:00:00:08,00:00:00:00:00:03
1834,34.504723000,00:00:00:00:00:08,00:00:00:00:00:03
1835,34.509916000,00:00:00:00:00:08,00:00:00:00:00:03
1877,35.499959000,00:00:00:00:00:08,00:00:00:00:00:03
1878,35.500596000,00:00:00:00:00:08,00:00:00:00:00:03
1919,36.499959000,00:00:00:00:00:08,00:00:00:00:00:03
1920,36.501576000,00:00:00:00:00:08,00:00:00:00:00:03
1921,36.504883000,00:00:00:00:00:08,00:00:00:00:00:03
1963,37.499959000,00:00:00:00:00:08,00:00:00:00:00:03
1964,37.501356000,00:00:00:00:00:08,00:00:00:00:00:03
2006,38.499959000,00:00:00:00:00:08,00:00:00:00:00:03
2007,38.500756000,00:00:00:00:00:08,00:00:00:00:00:03
2049,39.499959000,00:00:00:00:00:08,00:00:00:00:00:03
2050,39.502374000,00:00:00:00:00:08,00:00:00:00:00:03
2051,39.504803000,00:00:00:00:00:08,00:00:00:00:00:03
2094,40.499959000,00:00:00:00:00:08,00:00:00:00:00:03
2095,40.503791000,00:00:00:00:00:08,00:00:00:00:00:03
2096,40.506088000,00:00:00:00:00:08,00:00:00:00:00:03
2097,40.509405000,00:00:00:00:00:08,00:00:00:00:00:03
2098,40.512662000,00:00:00:00:00:08,00:00:00:00:00:03
2140,41.499959000,00:00:00:00:00:08,00:00:00:00:00:03
2141,41.500796000,00:00:00:00:00:08,00:00:00:00:00:03
2182,42.499959000,00:00:00:00:00:08,00:00:00:00:00:03
2183,42.505087000,00:00:00:00:00:08,00:00:00:00:00:03
2226,43.499959000,00:00:00:00:00:08,00:00:00:00:00:03
2227,43.501416000,00:00:00:00:00:08,00:00:00:00:00:03
2269,44.499959000,00:00:00:00:00:08,00:00:00:00:00:03
2270,44.503332000,00:00:00:00:00:08,00:00:00:00:00:03
2271,44.507524000,00:00:00:00:00:08,00:00:00:00:00:03
2314,45.499959000,00:00:00:00:00:08,00:00:00:00:00:03
2315,45.502931000,00:00:00:00:00:08,00:00:00:00:00:03
2316,45.505468000,00:00:00:00:00:08,00:00:00:00:00:03
2317,45.506305000,00:00:00:00:00:08,00:00:00:00:00:03
2360,46.499959000,00:00:00:00:00:08,00:00:00:00:00:03
2361,46.501774000,00:00:00:00:00:08,00:00:00:00:00:03
2403,47.499959000,00:00:00:00:00:08,00:00:00:00:00:03
2404,47.502871000,00:00:00:00:00:08,00:00:00:00:00:03
2448,48.499959000,00:00:00:00:00:08,00:00:00:00:00:03
2449,48.505447000,00:00:00:00:00:08,00:00:00:00:00:03
2492,49.499959000,00:00:00:00:00:08,00:00:00:00:00:03
2493,49.500656000,00:00:00:00:00:08,00:00:00:00:00:03
2494,49.505103000,00:00:00:00:00:08,00:00:00:00:00:03
2536,50.499959000,00:00:00:00:00:08,00:00:00:00:00:03
2537,50.500836000,00:00:00:00:00:08,00:00:00:00:00:03
2579,51.499959000,00:00:00:00:00:08,00:00:00:00:00:03
2580,51.502054000,00:00:00:00:00:08,00:00:00:00:00:03
2622,52.499959000,00:00:00:00:00:08,00:00:00:00:00:03
2623,52.501236000,00:00:00:00:00:08,00:00:00:00:00:03
2624,52.504684000,00:00:00:00:00:08,00:00:00:00:00:03
2667,53.499959000,00:00:00:00:00:08,00:00:00:00:00:03
2668,53.500616000,00:00:00:00:00:08,00:00:00:00:00:03
2711,54.499959000,00:00:00:00:00:08,00:00:00:00:00:03
2712,54.505307000,00:00:00:00:00:08,00:00:00:00:00:03
2755,55.499959000,00:00:00:00:00:08,00:00:00:00:00:03
2756,55.500856000,00:00:00:00:00:08,00:00:00:00:00:03
2757,55.506940000,00:00:00:00:00:08,00:00:00:00:00:03
2801,56.499959000,00:00:00:00:00:08,00:00:00:00:00:03
2802,56.500736000,00:00:00:00:00:08,00:00:00:00:00:03
2803,56.505163000,00:00:00:00:00:08,00:00:00:00:00:03
2846,57.499959000,00:00:00:00:00:08,00:00:00:00:00:03
2847,57.501794000,00:00:00:00:00:08,00:00:00:00:00:03
2892,58.499959000,00:00:00:00:00:08,00:00:00:00:00:03
2893,58.501116000,00:00:00:00:00:08,00:00:00:00:00:03
2936,59.499959000,00:00:00:00:00:08,00:00:00:00:00:03
2937,59.500756000,00:00:00:00:00:08,00:00:00:00:00:03
2938,59.502153000,00:00:00:00:00:08,00:00:00:00:00:03
2980,60.499959000,00:00:00:00:00:08,00:00:00:00:00:03
2981,60.502254000,00:00:00:00:00:08,00:00:00:00:00:03
2982,60.504723000,00:00:00:00:00:08,00:00:00:00:00:03
3026,61.499959000,00:00:00:00:00:08,00:00:00:00:00:03
3027,61.503532000,00:00:00:00:00:08,00:00:00:00:00:03
3069,62.499959000,00:00:00:00:00:08,00:00:00:00:00:03
3070,62.505327000,00:00:00:00:00:08,00:00:00:00:00:03
3112,63.499959000,00:00:00:00:00:08,00:00:00:00:00:03
3113,63.503491000,00:00:00:00:00:08,00:00:00:00:00:03
3114,63.505908000,00:00:00:00:00:08,00:00:00:00:00:03
3156,64.499959000,00:00:00:00:00:08,00:00:00:00:00:03
3157,64.501196000,00:00:00:00:00:08,00:00:00:00:00:03
3158,64.503225000,00:00:00:00:00:08,00:00:00:00:00:03
3200,65.499959000,00:00:00:00:00:08,00:00:00:00:00:03
3201,65.500956000,00:00:00:00:00:08,00:00:00:00:00:03
3202,65.506419000,00:00:00:00:00:08,00:00:00:00:00:03
3244,66.499959000,00:00:00:00:00:08,00:00:00:00:00:03
3245,66.503970000,00:00:00:00:00:08,00:00:00:00:00:03
3287,67.499959000,00:00:00:00:00:08,00:00:00:00:00:03
3288,67.502454000,00:00:00:00:00:08,00:00:00:00:00:03
3332,68.499959000,00:00:00:00:00:08,00:00:00:00:00:03
3333,68.503232000,00:00:00:00:00:08,00:00:00:00:00:03
3376,69.499959000,00:00:00:00:00:08,00:00:00:00:00:03
3377,69.500636000,00:00:00:00:00:08,00:00:00:00:00:03
3378,69.507384000,00:00:00:00:00:08,00:00:00:00:00:03
3421,70.499959000,00:00:00:00:00:08,00:00:00:00:00:03
3422,70.503051000,00:00:00:00:00:08,00:00:00:00:00:03
3464,71.499959000,00:00:00:00:00:08,00:00:00:00:00:03
3465,71.502134000,00:00:00:00:00:08,00:00:00:00:00:03
3508,72.499959000,00:00:00:00:00:08,00:00:00:00:00:03
3509,72.501056000,00:00:00:00:00:08,00:00:00:00:00:03
3551,73.499959000,00:00:00:00:00:08,00:00:00:00:00:03
3552,73.500836000,00:00:00:00:00:08,00:00:00:00:00:03
3594,74.499959000,00:00:00:00:00:08,00:00:00:00:00:03
3595,74.501196000,00:00:00:00:00:08,00:00:00:00:00:03
3638,75.499959000,00:00:00:00:00:08,00:00:00:00:00:03
3639,75.501176000,00:00:00:00:00:08,00:00:00:00:00:03
3682,76.499959000,00:00:00:00:00:08,00:00:00:00:00:03
3683,76.500856000,00:00:00:00:00:08,00:00:00:00:00:03
3684,76.503824000,00:00:00:00:00:08,00:00:00:00:00:03
3726,77.499959000,00:00:00:00:00:08,00:00:00:00:00:03
3727,77.503192000,00:00:00:00:00:08,00:00:00:00:00:03
3728,77.504469000,00:00:00:00:00:08,00:00:00:00:00:03
3770,78.499959000,00:00:00:00:00:08,00:00:00:00:00:03
3771,78.503271000,00:00:00:00:00:08,00:00:00:00:00:03
3772,78.505868000,00:00:00:00:00:08,00:00:00:00:00:03
3773,78.508265000,00:00:00:00:00:08,00:00:00:00:00:03
3814,79.499959000,00:00:00:00:00:08,00:00:00:00:00:03
3815,79.500916000,00:00:00:00:00:08,00:00:00:00:00:03
3859,80.499959000,00:00:00:00:00:08,00:00:00:00:00:03
3860,80.500996000,00:00:00:00:00:08,00:00:00:00:00:03
3903,81.499959000,00:00:00:00:00:08,00:00:00:00:00:03
3904,81.502692000,00:00:00:00:00:08,00:00:00:00:00:03
3946,82.499959000,00:00:00:00:00:08,00:00:00:00:00:03
3947,82.500736000,00:00:00:00:00:08,00:00:00:00:00:03
3990,83.499959000,00:00:00:00:00:08,00:00:00:00:00:03
3991,83.502972000,00:00:00:00:00:08,00:00:00:00:00:03
4033,84.499959000,00:00:00:00:00:08,00:00:00:00:00:03
4034,84.500676000,00:00:00:00:00:08,00:00:00:00:00:03
4078,85.499959000,00:00:00:00:00:08,00:00:00:00:00:03
4079,85.500856000,00:00:00:00:00:08,00:00:00:00:00:03
4121,86.499959000,00:00:00:00:00:08,00:00:00:00:00:03
4122,86.504490000,00:00:00:00:00:08,00:00:00:00:00:03
4123,86.506407000,00:00:00:00:00:08,00:00:00:00:00:03
4165,87.499959000,00:00:00:00:00:08,00:00:00:00:00:03
4166,87.501614000,00:00:00:00:00:08,00:00:00:00:00:03
4208,88.499959000,00:00:00:00:00:08,00:00:00:00:00:03
4209,88.500876000,00:00:00:00:00:08,00:00:00:00:00:03
4251,89.499959000,00:00:00:00:00:08,00:00:00:00:00:03
4252,89.500956000,00:00:00:00:00:08,00:00:00:00:00:03
4294,90.499959000,00:00:00:00:00:08,00:00:00:00:00:03
4295,90.501914000,00:00:00:00:00:08,00:00:00:00:00:03
4338,91.499959000,00:00:00:00:00:08,00:00:00:00:00:03
4339,91.500796000,00:00:00:00:00:08,00:00:00:00:00:03
4340,91.505567000,00:00:00:00:00:08,00:00:00:00:00:03
4382,92.499959000,00:00:00:00:00:08,00:00:00:00:00:03
4383,92.501016000,00:00:00:00:00:08,00:00:00:00:00:03
4384,92.505810000,00:00:00:00:00:08,00:00:00:00:00:03
4426,93.499959000,00:00:00:00:00:08,00:00:00:00:00:03
4427,93.503172000,00:00:00:00:00:08,00:00:00:00:00:03
4470,94.499959000,00:00:00:00:00:08,00:00:00:00:00:03
4471,94.505407000,00:00:00:00:00:08,00:00:00:00:00:03
4513,95.499959000,00:00:00:00:00:08,00:00:00:00:00:03
4514,95.503491000,00:00:00:00:00:08,00:00:00:00:00:03
4557,96.499959000,00:00:00:00:00:08,00:00:00:00:00:03
4558,96.505547000,00:00:00:00:00:08,00:00:00:00:00:03
4601,97.499959000,00:00:00:00:00:08,00:00:00:00:00:03
4602,97.503412000,00:00:00:00:00:08,00:00:00:00:00:03
4644,98.499959000,00:00:00:00:00:08,00:00:00:00:00:03
4645,98.503571000,00:00:00:00:00:08,00:00:00:00:00:03
4646,98.504308000,00:00:00:00:00:08,00:00:00:00:00:03
4689,99.499959000,00:00:00:00:00:08,00:00:00:00:00:03
4690,99.501196000,00:00:00:00:00:08,00:00:00:00:00:03
4691,99.504643000,00:00:00:00:00:08,00:00:00:00:00:03
4733,100.499959000,00:00:00:00:00:08,00:00:00:00:00:03
4734,100.501396000,00:00:00:00:00:08,00:00:00:00:00:03
4777,101.499959000,00:00:00:00:00:08,00:00:00:00:00:03
4778,101.501076000,00:00:00:00:00:08,00:00:00:00:00:03
4779,101.507445000,00:00:00:00:00:08,00:00:00:00:00:03
4821,102.499959000,00:00:00:00:00:08,00:00:00:00:00:03
4822,102.503012000,00:00:00:00:00:08,00:00:00:00:00:03
4865,103.499959000,00:00:00:00:00:08,00:00:00:00:00:03
4866,103.501216000,00:00:00:00:00:08,00:00:00:00:00:03
4908,104.499959000,00:00:00:00:00:08,00:00:00:00:00:03
4909,104.500976000,00:00:00:00:00:08,00:00:00:00:00:03
4952,105.499959000,00:00:00:00:00:08,00:00:00:00:00:03
4953,105.503492000,00:00:00:00:00:08,00:00:00:00:00:03
4996,106.499959000,00:00:00:00:00:08,00:00:00:00:00:03
4997,106.503512000,00:00:00:00:00:08,00:00:00:00:00:03
5037,107.499959000,00:00:00:00:00:08,00:00:00:00:00:03
5038,107.502932000,00:00:00:00:00:08,00:00:00:00:00:03
5080,108.499959000,00:00:00:00:00:08,00:00:00:00:00:03
5081,108.504410000,00:00:00:00:00:08,00:00:00:00:00:03
5123,109.499959000,00:00:00:00:00:08,00:00:00:00:00:03
5124,109.500596000,00:00:00:00:00:08,00:00:00:00:00:03
5125,109.505583000,00:00:00:00:00:08,00:00:00:00:00:03
5126,109.508280000,00:00:00:00:00:08,00:00:00:00:00:03
5169,110.499959000,00:00:00:00:00:08,00:00:00:00:00:03
5170,110.502514000,00:00:00:00:00:08,00:00:00:00:00:03
5212,111.499959000,00:00:00:00:00:08,00:00:00:00:00:03
5213,111.502314000,00:00:00:00:00:08,00:00:00:00:00:03
5256,112.499959000,00:00:00:00:00:08,00:00:00:00:00:03
5257,112.500716000,00:00:00:00:00:08,00:00:00:00:00:03
5299,113.499959000,00:00:00:00:00:08,00:00:00:00:00:03
5300,113.503112000,00:00:00:00:00:08,00:00:00:00:00:03
5344,114.499959000,00:00:00:00:00:08,00:00:00:00:00:03
5345,114.502614000,00:00:00:00:00:08,00:00:00:00:00:03
5346,114.505383000,00:00:00:00:00:08,00:00:00:00:00:03
5388,115.499959000,00:00:00:00:00:08,00:00:00:00:00:03
5389,115.501914000,00:00:00:00:00:08,00:00:00:00:00:03
5432,116.499959000,00:00:00:00:00:08,00:00:00:00:00:03
5433,116.504549000,00:00:00:00:00:08,00:00:00:00:00:03
5475,117.499959000,00:00:00:00:00:08,00:00:00:00:00:03
5476,117.504330000,00:00:00:00:00:08,00:00:00:00:00:03
5519,118.499959000,00:00:00:00:00:08,00:00:00:00:00:03
5520,118.500716000,00:00:00:00:00:08,00:00:00:00:00:03
5521,118.503265000,00:00:00:00:00:08,00:00:00:00:00:03
5563,119.499959000,00:00:00:00:00:08,00:00:00:00:00:03
5564,119.500996000,00:00:00:00:00:08,00:00:00:00:00:03
5608,120.499959000,00:00:00:00:00:08,00:00:00:00:00:03
5609,120.500696000,00:00:00:00:00:08,00:00:00:00:00:03
5655,121.499959000,00:00:00:00:00:08,00:00:00:00:00:03
5656,121.502074000,00:00:00:00:00:08,00:00:00:00:00:03
5732,122.499959000,00:00:00:00:00:08,00:00:00:00:00:03
5733,122.500996000,00:00:00:00:00:08,00:00:00:00:00:03
5793,123.499959000,00:00:00:00:00:08,00:00:00:00:00:03
5794,123.503492000,00:00:00:00:00:08,00:00:00:00:00:03
5836,124.499959000,00:00:00:00:00:08,00:00:00:00:00:03
5837,124.505447000,00:00:00:00:00:08,00:00:00:00:00:03
5880,125.499959000,00:00:00:00:00:08,00:00:00:00:00:03
5881,125.502074000,00:00:00:00:00:08,00:00:00:00:00:03
5927,126.499959000,00:00:00:00:00:08,00:00:00:00:00:03
5928,126.501854000,00:00:00:00:00:08,00:00:00:00:00:03
5975,127.499959000,00:00:00:00:00:08,00:00:00:00:00:03
5976,127.500716000,00:00:00:00:00:08,00:00:00:00:00:03
5977,127.504049000,00:00:00:00:00:08,00:00:00:00:00:03
6020,128.499959000,00:00:00:00:00:08,00:00:00:00:00:03
6021,128.503011000,00:00:00:00:00:08,00:00:00:00:00:03
6064,129.499959000,00:00:00:00:00:08,00:00:00:00:00:03
6065,129.502912000,00:00:00:00:00:08,00:00:00:00:00:03
6107,130.499959000,00:00:00:00:00:08,00:00:00:00:00:03
6108,130.501436000,00:00:00:00:00:08,00:00:00:00:00:03
6109,130.508124000,00:00:00:00:00:08,00:00:00:00:00:03
6156,131.499959000,00:00:00:00:00:08,00:00:00:00:00:03
6157,131.503052000,00:00:00:00:00:08,00:00:00:00:00:03
6204,132.499959000,00:00:00:00:00:08,00:00:00:00:00:03
6205,132.502554000,00:00:00:00:00:08,00:00:00:00:00:03
6206,132.508460000,00:00:00:00:00:08,00:00:00:00:00:03
6248,133.499959000,00:00:00:00:00:08,00:00:00:00:00:03
6249,133.504410000,00:00:00:00:00:08,00:00:00:00:00:03
6291,134.499959000,00:00:00:00:00:08,00:00:00:00:00:03
6292,134.500616000,00:00:00:00:00:08,00:00:00:00:00:03
6293,134.504683000,00:00:00:00:00:08,00:00:00:00:00:03
6294,134.506400000,00:00:00:00:00:08,00:00:00:00:00:03
6341,135.499959000,00:00:00:00:00:08,00:00:00:00:00:03
6342,135.500836000,00:00:00:00:00:08,00:00:00:00:00:03
6343,135.505423000,00:00:00:00:00:08,00:00:00:00:00:03
6344,135.510116000,00:00:00:00:00:08,00:00:00:00:00:03
6391,136.499959000,00:00:00:00:00:08,00:00:00:00:00:03
6392,136.504330000,00:00:00:00:00:08,00:00:00:00:00:03
6434,137.499959000,00:00:00:00:00:08,00:00:00:00:00:03
6435,137.502614000,00:00:00:00:00:08,00:00:00:00:00:03
6477,138.499959000,00:00:00:00:00:08,00:00:00:00:00:03
6478,138.503371000,00:00:00:00:00:08,00:00:00:00:00:03
6521,139.499959000,00:00:00:00:00:08,00:00:00:00:00:03
6522,139.500756000,00:00:00:00:00:08,00:00:00:00:00:03
6572,140.499959000,00:00:00:00:00:08,00:00:00:00:00:03
6573,140.503232000,00:00:00:00:00:08,00:00:00:00:00:03
6619,141.499959000,00:00:00:00:00:08,00:00:00:00:00:03
6620,141.500636000,00:00:00:00:00:08,00:00:00:00:00:03
6665,142.499959000,00:00:00:00:00:08,00:00:00:00:00:03
6666,142.500996000,00:00:00:00:00:08,00:00:00:00:00:03
6710,143.499959000,00:00:00:00:00:08,00:00:00:00:00:03
6711,143.500796000,00:00:00:00:00:08,00:00:00:00:00:03
6753,144.499959000,00:00:00:00:00:08,00:00:00:00:00:03
6754,144.501116000,00:00:00:00:00:08,00:00:00:00:00:03
6797,145.499959000,00:00:00:00:00:08,00:00:00:00:00:03
6798,145.505529000,00:00:00:00:00:08,00:00:00:00:00:03
6848,146.499959000,00:00:00:00:00:08,00:00:00:00:00:03
6849,146.503531000,00:00:00:00:00:08,00:00:00:00:00:03
6895,147.499959000,00:00:00:00:00:08,00:00:00:00:00:03
6896,147.501874000,00:00:00:00:00:08,00:00:00:00:00:03
6938,148.499959000,00:00:00:00:00:08,00:00:00:00:00:03
6939,148.503711000,00:00:00:00:00:08,00:00:00:00:00:03
6940,148.504948000,00:00:00:00:00:08,00:00:00:00:00:03
6983,149.499959000,00:00:00:00:00:08,00:00:00:00:00:03
6984,149.503691000,00:00:00:00:00:08,00:00:00:00:00:03
6985,149.505868000,00:00:00:00:00:08,00:00:00:00:00:03
7028,150.499959000,00:00:00:00:00:08,00:00:00:00:00:03
7029,150.502971000,00:00:00:00:00:08,00:00:00:00:00:03
7075,151.499959000,00:00:00:00:00:08,00:00:00:00:00:03
7076,151.504149000,00:00:00:00:00:08,00:00:00:00:00:03
7122,152.499959000,00:00:00:00:00:08,00:00:00:00:00:03
7123,152.505447000,00:00:00:00:00:08,00:00:00:00:00:03
7165,153.499959000,00:00:00:00:00:08,00:00:00:00:00:03
7166,153.502634000,00:00:00:00:00:08,00:00:00:00:00:03
7167,153.504744000,00:00:00:00:00:08,00:00:00:00:00:03
7168,153.511337000,00:00:00:00:00:08,00:00:00:00:00:03
7209,154.499959000,00:00:00:00:00:08,00:00:00:00:00:03
7210,154.505567000,00:00:00:00:00:08,00:00:00:00:00:03
7258,155.499959000,00:00:00:00:00:08,00:00:00:00:00:03
7259,155.504509000,00:00:00:00:00:08,00:00:00:00:00:03
7307,156.499959000,00:00:00:00:00:08,00:00:00:00:00:03
7308,156.501654000,00:00:00:00:00:08,00:00:00:00:00:03
7350,157.499959000,00:00:00:00:00:08,00:00:00:00:00:03
7351,157.502891000,00:00:00:00:00:08,00:00:00:00:00:03
7352,157.504048000,00:00:00:00:00:08,00:00:00:00:00:03
7395,158.499959000,00:00:00:00:00:08,00:00:00:00:00:03
7396,158.502114000,00:00:00:00:00:08,00:00:00:00:00:03
7442,159.499959000,00:00:00:00:00:08,00:00:00:00:00:03
7443,159.501396000,00:00:00:00:00:08,00:00:00:00:00:03
7489,160.499959000,00:00:00:00:00:08,00:00:00:00:00:03
7490,160.500876000,00:00:00:00:00:08,00:00:00:00:00:03
7536,161.499959000,00:00:00:00:00:08,00:00:00:00:00:03
7537,161.500616000,00:00:00:00:00:08,00:00:00:00:00:03
7579,162.499959000,00:00:00:00:00:08,00:00:00:00:00:03
7580,162.500676000,00:00:00:00:00:08,00:00:00:00:00:03
7622,163.499959000,00:00:00:00:00:08,00:00:00:00:00:03
7623,163.503212000,00:00:00:00:00:08,00:00:00:00:00:03
7669,164.499959000,00:00:00:00:00:08,00:00:00:00:00:03
7670,164.500736000,00:00:00:00:00:08,00:00:00:00:00:03
7671,164.501373000,00:00:00:00:00:08,00:00:00:00:00:03
7718,165.499959000,00:00:00:00:00:08,00:00:00:00:00:03
7719,165.500756000,00:00:00:00:00:08,00:00:00:00:00:03
7761,166.499959000,00:00:00:00:00:08,00:00:00:00:00:03
7762,166.500936000,00:00:00:00:00:08,00:00:00:00:00:03
7763,166.504063000,00:00:00:00:00:08,00:00:00:00:00:03
7764,166.510516000,00:00:00:00:00:08,00:00:00:00:00:03
7807,167.499959000,00:00:00:00:00:08,00:00:00:00:00:03
7808,167.500736000,00:00:00:00:00:08,00:00:00:00:00:03
7809,167.501413000,00:00:00:00:00:08,00:00:00:00:00:03
7859,168.499959000,00:00:00:00:00:08,00:00:00:00:00:03
7860,168.502434000,00:00:00:00:00:08,00:00:00:00:00:03
7907,169.499959000,00:00:00:00:00:08,00:00:00:00:00:03
7908,169.502134000,00:00:00:00:00:08,00:00:00:00:00:03
7950,170.499959000,00:00:00:00:00:08,00:00:00:00:00:03
7951,170.500916000,00:00:00:00:00:08,00:00:00:00:00:03
7952,170.504843000,00:00:00:00:00:08,00:00:00:00:00:03
7953,170.506080000,00:00:00:00:00:08,00:00:00:00:00:03
7995,171.499959000,00:00:00:00:00:08,00:00:00:00:00:03
7996,171.503572000,00:00:00:00:00:08,00:00:00:00:00:03
8043,172.499959000,00:00:00:00:00:08,00:00:00:00:00:03
8044,172.500876000,00:00:00:00:00:08,00:00:00:00:00:03
8090,173.499959000,00:00:00:00:00:08,00:00:00:00:00:03
8091,173.503491000,00:00:00:00:00:08,00:00:00:00:00:03
8092,173.505848000,00:00:00:00:00:08,00:00:00:00:00:03
8093,173.509744000,00:00:00:00:00:08,00:00:00:00:00:03
8136,174.499959000,00:00:00:00:00:08,00:00:00:00:00:03
8137,174.502294000,00:00:00:00:00:08,00:00:00:00:00:03
8180,175.499959000,00:00:00:00:00:08,00:00:00:00:00:03
8181,175.500816000,00:00:00:00:00:08,00:00:00:00:00:03
8227,176.499959000,00:00:00:00:00:08,00:00:00:00:00:03
8228,176.500856000,00:00:00:00:00:08,00:00:00:00:00:03
8229,176.501853000,00:00:00:00:00:08,00:00:00:00:00:03
