483,2.002830000,,00:00:00:00:00:08
541,2.082154000,,00:00:00:00:00:08
668,7.984895000,,00:00:00:00:00:08
807,15.984052000,,00:00:00:00:00:08
929,23.985033000,,00:00:00:00:00:08
1050,31.986589000,,00:00:00:00:00:08
1174,39.987359000,,00:00:00:00:00:08
1296,47.989279000,,00:00:00:00:00:08
1418,55.991015000,,00:00:00:00:00:08
1542,63.985392000,,00:00:00:00:00:08
1664,71.987108000,,00:00:00:00:00:08
1786,79.986850000,,00:00:00:00:00:08
1908,87.991079000,,00:00:00:00:00:08
2032,95.989424000,,00:00:00:00:00:08
2154,103.985767000,,00:00:00:00:00:08
2276,111.986194000,,00:00:00:00:00:08
2398,119.983976000,,00:00:00:00:00:08
2536,128.020970000,,00:00:00:00:00:08
2690,135.986688000,,00:00:00:00:00:08
2814,143.987609000,,00:00:00:00:00:08
2938,151.985608000,,00:00:00:00:00:08
3060,159.986086000,,00:00:00:00:00:08
3182,167.986220000,,00:00:00:00:00:08
3306,175.987673000,,00:00:00:00:00:08
3427,183.988983000,,00:00:00:00:00:08
3548,191.988074000,,00:00:00:00:00:08
3669,199.986959000,,00:00:00:00:00:08
3791,207.987445000,,00:00:00:00:00:08
3913,215.988301000,,00:00:00:00:00:08
4035,223.987150000,,00:00:00:00:00:08
4157,231.985388000,,00:00:00:00:00:08
4279,239.987224000,,00:00:00:00:00:08
4404,248.008057000,,00:00:00:00:00:08
4554,256.075114000,,00:00:00:00:00:08
4694,263.988370000,,00:00:00:00:00:08
4816,271.989939000,,00:00:00:00:00:08
4938,279.985172000,,00:00:00:00:00:08
5060,287.985192000,,00:00:00:00:00:08
5182,295.990133000,,00:00:00:00:00:08
5304,303.987865000,,00:00:00:00:00:08
5425,311.989477000,,00:00:00:00:00:08
5547,319.983772000,,00:00:00:00:00:08
5669,327.986748000,,00:00:00:00:00:08
5791,335.986109000,,00:00:00:00:00:08
5915,343.986649000,,00:00:00:00:00:08
6036,351.983995000,,00:00:00:00:00:08
6158,359.989795000,,00:00:00:00:00:08
6280,367.986825000,,00:00:00:00:00:08
6409,375.992728000,,00:00:00:00:00:08
6574,383.987565000,,00:00:00:00:00:08
