frame.number,frame.time_relative,wlan.ta,wlan.ra
73287,378.883764000,00:00:00:00:00:2f,00:00:00:00:00:08
73304,378.897361000,00:00:00:00:00:2f,00:00:00:00:00:08
73317,378.914883000,00:00:00:00:00:2f,00:00:00:00:00:08
73343,378.984883000,00:00:00:00:00:2f,00:00:00:00:00:08
73353,378.999883000,00:00:00:00:00:2f,00:00:00:00:00:08
73374,379.043883000,00:00:00:00:00:2f,00:00:00:00:00:08
73385,379.054883000,00:00:00:00:00:2f,00:00:00:00:00:08
73421,379.148883000,00:00:00:00:00:2f,00:00:00:00:00:08
73432,379.166003000,00:00:00:00:00:2f,00:00:00:00:00:08
73440,379.177883000,00:00:00:00:00:2f,00:00:00:00:00:08
73447,379.185883000,00:00:00:00:00:2f,00:00:00:00:00:08
73469,379.243814000,00:00:00:00:00:2f,00:00:00:00:00:08
73481,379.265003000,00:00:00:00:00:2f,00:00:00:00:00:08
73503,379.330003000,00:00:00:00:00:2f,00:00:00:00:00:08
73511,379.343563000,00:00:00:00:00:2f,00:00:00:00:00:08
73534,379.397462000,00:00:00:00:00:2f,00:00:00:00:00:08
73541,379.408003000,00:00:00:00:00:2f,00:00:00:00:00:08
73556,379.443003000,00:00:00:00:00:2f,00:00:00:00:00:08
73567,379.462883000,00:00:00:00:00:2f,00:00:00:00:00:08
73585,379.499310000,00:00:00:00:00:2f,00:00:00:00:00:08
73592,379.506003000,00:00:00:00:00:2f,00:00:00:00:00:08
73614,379.557003000,00:00:00:00:00:2f,00:00:00:00:00:08
73622,379.565883000,00:00:00:00:00:2f,00:00:00:00:00:08
73632,379.592883000,00:00:00:00:00:2f,00:00:00:00:00:08
73642,379.609167000,00:00:00:00:00:2f,00:00:00:00:00:08
73654,379.636003000,00:00:00:00:00:2f,00:00:00:00:00:08
73664,379.652369000,00:00:00:00:00:2f,00:00:00:00:00:08
73691,379.718883000,00:00:00:00:00:2f,00:00:00:00:00:08
73697,379.722883000,00:00:00:00:00:2f,00:00:00:00:00:08
73706,379.734003000,00:00:00:00:00:2f,00:00:00:00:00:08
73718,379.754883000,00:00:00:00:00:2f,00:00:00:00:00:08
73733,379.789396000,00:00:00:00:00:2f,00:00:00:00:00:08
73851,380.166003000,00:00:00:00:00:2f,00:00:00:00:00:08
74166,381.166003000,00:00:00:00:00:2f,00:00:00:00:00:08
74495,382.166003000,00:00:00:00:00:2f,00:00:00:00:00:08
74821,383.166392000,00:00:00:00:00:2f,00:00:00:00:00:08
75146,384.166003000,00:00:00:00:00:2f,00:00:00:00:00:08
75468,385.166003000,00:00:00:00:00:2f,00:00:00:00:00:08
75818,386.166003000,00:00:00:00:00:2f,00:00:00:00:00:08
76131,387.166003000,00:00:00:00:00:2f,00:00:00:00:00:08
76436,388.166003000,00:00:00:00:00:2f,00:00:00:00:00:08
76683,389.166003000,00:00:00:00:00:2f,00:00:00:00:00:08
76934,390.166003000,00:00:00:00:00:2f,00:00:00:00:00:08
77273,391.166371000,00:00:00:00:00:2f,00:00:00:00:00:08
77591,392.166003000,00:00:00:00:00:2f,00:00:00:00:00:08
77917,393.166003000,00:00:00:00:00:2f,00:00:00:00:00:08
77918,393.167840000,00:00:00:00:00:2f,00:00:00:00:00:08
77920,393.171135000,00:00:00:00:00:2f,00:00:00:00:00:08
77921,393.172052000,00:00:00:00:00:2f,00:00:00:00:00:08
77924,393.180470000,00:00:00:00:00:2f,00:00:00:00:00:08
77925,393.182405000,00:00:00:00:00:2f,00:00:00:00:00:08
77929,393.186241000,00:00:00:00:00:2f,00:00:00:00:00:08
77931,393.190236000,00:00:00:00:00:2f,00:00:00:00:00:08
77935,393.204645000,00:00:00:00:00:2f,00:00:00:00:00:08
77939,393.217497000,00:00:00:00:00:2f,00:00:00:00:00:08
77944,393.233765000,00:00:00:00:00:2f,00:00:00:00:00:08
77949,393.247200000,00:00:00:00:00:2f,00:00:00:00:00:08
77951,393.249855000,00:00:00:00:00:2f,00:00:00:00:00:08
77955,393.259188000,00:00:00:00:00:2f,00:00:00:00:00:08
77959,393.273620000,00:00:00:00:00:2f,00:00:00:00:00:08
77967,393.297419000,00:00:00:00:00:2f,00:00:00:00:00:08
77969,393.301636000,00:00:00:00:00:2f,00:00:00:00:00:08
77974,393.315463000,00:00:00:00:00:2f,00:00:00:00:00:08
77979,393.325976000,00:00:00:00:00:2f,00:00:00:00:00:08
77987,393.349014000,00:00:00:00:00:2f,00:00:00:00:00:08
77993,393.357620000,00:00:00:00:00:2f,00:00:00:00:00:08
78001,393.380598000,00:00:00:00:00:2f,00:00:00:00:00:08
78005,393.392950000,00:00:00:00:00:2f,00:00:00:00:00:08
78008,393.396683000,00:00:00:00:00:2f,00:00:00:00:00:08
78014,393.417547000,00:00:00:00:00:2f,00:00:00:00:00:08
78022,393.442286000,00:00:00:00:00:2f,00:00:00:00:00:08
78029,393.460707000,00:00:00:00:00:2f,00:00:00:00:00:08
78034,393.477996000,00:00:00:00:00:2f,00:00:00:00:00:08
78045,393.503726000,00:00:00:00:00:2f,00:00:00:00:00:08
78051,393.523490000,00:00:00:00:00:2f,00:00:00:00:00:08
78056,393.533736000,00:00:00:00:00:2f,00:00:00:00:00:08
78058,393.538252000,00:00:00:00:00:2f,00:00:00:00:00:08
78060,393.539689000,00:00:00:00:00:2f,00:00:00:00:00:08
78063,393.551424000,00:00:00:00:00:2f,00:00:00:00:00:08
78068,393.562753000,00:00:00:00:00:2f,00:00:00:00:00:08
78070,393.567948000,00:00:00:00:00:2f,00:00:00:00:00:08
78075,393.577115000,00:00:00:00:00:2f,00:00:00:00:00:08
78076,393.578252000,00:00:00:00:00:2f,00:00:00:00:00:08
78080,393.586387000,00:00:00:00:00:2f,00:00:00:00:00:08
78085,393.602119000,00:00:00:00:00:2f,00:00:00:00:00:08
78088,393.607231000,00:00:00:00:00:2f,00:00:00:00:00:08
78094,393.620376000,00:00:00:00:00:2f,00:00:00:00:00:08
78099,393.638982000,00:00:00:00:00:2f,00:00:00:00:00:08
78107,393.656982000,00:00:00:00:00:2f,00:00:00:00:00:08
78112,393.667431000,00:00:00:00:00:2f,00:00:00:00:00:08
78122,393.689003000,00:00:00:00:00:2f,00:00:00:00:00:08
78127,393.701955000,00:00:00:00:00:2f,00:00:00:00:00:08
78134,393.725967000,00:00:00:00:00:2f,00:00:00:00:00:08
78141,393.741280000,00:00:00:00:00:2f,00:00:00:00:00:08
78148,393.757152000,00:00:00:00:00:2f,00:00:00:00:00:08
78154,393.776047000,00:00:00:00:00:2f,00:00:00:00:00:08
78155,393.782864000,00:00:00:00:00:2f,00:00:00:00:00:08
78159,393.791194000,00:00:00:00:00:2f,00:00:00:00:00:08
78166,393.809815000,00:00:00:00:00:2f,00:00:00:00:00:08
78171,393.829782000,00:00:00:00:00:2f,00:00:00:00:00:08
78175,393.844472000,00:00:00:00:00:2f,00:00:00:00:00:08
78183,393.866781000,00:00:00:00:00:2f,00:00:00:00:00:08
78185,393.869156000,00:00:00:00:00:2f,00:00:00:00:00:08
78189,393.882408000,00:00:00:00:00:2f,00:00:00:00:00:08
78190,393.883665000,00:00:00:00:00:2f,00:00:00:00:00:08
78196,393.897461000,00:00:00:00:00:2f,00:00:00:00:00:08
78203,393.915699000,00:00:00:00:00:2f,00:00:00:00:00:08
78205,393.922514000,00:00:00:00:00:2f,00:00:00:00:00:08
78210,393.936542000,00:00:00:00:00:2f,00:00:00:00:00:08
78216,393.952705000,00:00:00:00:00:2f,00:00:00:00:00:08
78222,393.961971000,00:00:00:00:00:2f,00:00:00:00:00:08
78224,393.967867000,00:00:00:00:00:2f,00:00:00:00:00:08
78235,393.989578000,00:00:00:00:00:2f,00:00:00:00:00:08
78239,393.998668000,00:00:00:00:00:2f,00:00:00:00:00:08
78243,394.011343000,00:00:00:00:00:2f,00:00:00:00:00:08
