frame.number,frame.time_relative,wlan.ta,wlan.ra
119,0.365117000,00:00:00:00:00:03,00:00:00:00:00:08
246,1.499959000,00:00:00:00:00:03,00:00:00:00:00:08
247,1.503172000,00:00:00:00:00:03,00:00:00:00:00:08
277,2.499959000,00:00:00:00:00:03,00:00:00:00:00:08
278,2.501096000,00:00:00:00:00:03,00:00:00:00:00:08
296,3.499959000,00:00:00:00:00:03,00:00:00:00:00:08
297,3.503192000,00:00:00:00:00:03,00:00:00:00:00:08
313,4.499959000,00:00:00:00:00:03,00:00:00:00:00:08
314,4.503850000,00:00:00:00:00:03,00:00:00:00:00:08
330,5.499959000,00:00:00:00:00:03,00:00:00:00:00:08
331,5.503472000,00:00:00:00:00:03,00:00:00:00:00:08
332,5.506069000,00:00:00:00:00:03,00:00:00:00:00:08
349,6.499959000,00:00:00:00:00:03,00:00:00:00:00:08
350,6.503672000,00:00:00:00:00:03,00:00:00:00:00:08
351,6.504449000,00:00:00:00:00:03,00:00:00:00:00:08
368,7.499959000,00:00:00:00:00:03,00:00:00:00:00:08
369,7.503312000,00:00:00:00:00:03,00:00:00:00:00:08
385,8.499959000,00:00:00:00:00:03,00:00:00:00:00:08
386,8.500856000,00:00:00:00:00:03,00:00:00:00:00:08
403,9.499959000,00:00:00:00:00:03,00:00:00:00:00:08
404,9.503652000,00:00:00:00:00:03,00:00:00:00:00:08
405,9.505269000,00:00:00:00:00:03,00:00:00:00:00:08
422,10.499959000,00:00:00:00:00:03,00:00:00:00:00:08
423,10.504350000,00:00:00:00:00:03,00:00:00:00:00:08
440,11.499959000,00:00:00:00:00:03,00:00:00:00:00:08
441,11.502114000,00:00:00:00:00:03,00:00:00:00:00:08
457,12.499959000,00:00:00:00:00:03,00:00:00:00:00:08
458,12.501336000,00:00:00:00:00:03,00:00:00:00:00:08
459,12.504743000,00:00:00:00:00:03,00:00:00:00:00:08
475,13.499959000,00:00:00:00:00:03,00:00:00:00:00:08
476,13.500756000,00:00:00:00:00:03,00:00:00:00:00:08
477,13.504323000,00:00:00:00:00:03,00:00:00:00:00:08
494,14.499959000,00:00:00:00:00:03,00:00:00:00:00:08
495,14.500876000,00:00:00:00:00:03,00:00:00:00:00:08
512,15.499959000,00:00:00:00:00:03,00:00:00:00:00:08
513,15.501875000,00:00:00:00:00:03,00:00:00:00:00:08
529,16.499959000,00:00:00:00:00:03,00:00:00:00:00:08
530,16.504390000,00:00:00:00:00:03,00:00:00:00:00:08
547,17.499959000,00:00:00:00:00:03,00:00:00:00:00:08
548,17.500876000,00:00:00:00:00:03,00:00:00:00:00:08
549,17.503923000,00:00:00:00:00:03,00:00:00:00:00:08
567,18.499959000,00:00:00:00:00:03,00:00:00:00:00:08
568,18.503432000,00:00:00:00:00:03,00:00:00:00:00:08
586,19.499959000,00:00:00:00:00:03,00:00:00:00:00:08
587,19.503272000,00:00:00:00:00:03,00:00:00:00:00:08
604,20.499959000,00:00:00:00:00:03,00:00:00:00:00:08
605,20.501236000,00:00:00:00:00:03,00:00:00:00:00:08
622,21.499959000,00:00:00:00:00:03,00:00:00:00:00:08
623,21.502054000,00:00:00:00:00:03,00:00:00:00:00:08
639,22.499959000,00:00:00:00:00:03,00:00:00:00:00:08
640,22.502214000,00:00:00:00:00:03,00:00:00:00:00:08
656,23.499959000,00:00:00:00:00:03,00:00:00:00:00:08
657,23.500616000,00:00:00:00:00:03,00:00:00:00:00:08
674,24.499959000,00:00:00:00:00:03,00:00:00:00:00:08
675,24.501156000,00:00:00:00:00:03,00:00:00:00:00:08
693,25.499959000,00:00:00:00:00:03,00:00:00:00:00:08
694,25.502395000,00:00:00:00:00:03,00:00:00:00:00:08
711,26.499959000,00:00:00:00:00:03,00:00:00:00:00:08
712,26.505589000,00:00:00:00:00:03,00:00:00:00:00:08
729,27.499959000,00:00:00:00:00:03,00:00:00:00:00:08
730,27.502992000,00:00:00:00:00:03,00:00:00:00:00:08
746,28.499959000,00:00:00:00:00:03,00:00:00:00:00:08
747,28.504210000,00:00:00:00:00:03,00:00:00:00:00:08
763,29.499959000,00:00:00:00:00:03,00:00:00:00:00:08
764,29.502594000,00:00:00:00:00:03,00:00:00:00:00:08
765,29.508400000,00:00:00:00:00:03,00:00:00:00:00:08
781,30.499959000,00:00:00:00:00:03,00:00:00:00:00:08
782,30.500636000,00:00:00:00:00:03,00:00:00:00:00:08
783,30.502093000,00:00:00:00:00:03,00:00:00:00:00:08
799,31.499959000,00:00:00:00:00:03,00:00:00:00:00:08
800,31.502035000,00:00:00:00:00:03,00:00:00:00:00:08
816,32.499959000,00:00:00:00:00:03,00:00:00:00:00:08
817,32.504470000,00:00:00:00:00:03,00:00:00:00:00:08
833,33.499959000,00:00:00:00:00:03,00:00:00:00:00:08
834,33.503352000,00:00:00:00:00:03,00:00:00:00:00:08
851,34.499959000,00:00:00:00:00:03,00:00:00:00:00:08
852,34.501576000,00:00:00:00:00:03,00:00:00:00:00:08
853,34.502233000,00:00:00:00:00:03,00:00:00:00:00:08
870,35.499959000,00:00:00:00:00:03,00:00:00:00:00:08
871,35.502852000,00:00:00:00:00:03,00:00:00:00:00:08
872,35.506264000,00:00:00:00:00:03,00:00:00:00:00:08
889,36.499959000,00:00:00:00:00:03,00:00:00:00:00:08
890,36.500996000,00:00:00:00:00:03,00:00:00:00:00:08
891,36.501913000,00:00:00:00:00:03,00:00:00:00:00:08
907,37.499959000,00:00:00:00:00:03,00:00:00:00:00:08
908,37.505567000,00:00:00:00:00:03,00:00:00:00:00:08
925,38.499959000,00:00:00:00:00:03,00:00:00:00:00:08
926,38.500796000,00:00:00:00:00:03,00:00:00:00:00:08
943,39.499959000,00:00:00:00:00:03,00:00:00:00:00:08
944,39.500616000,00:00:00:00:00:03,00:00:00:00:00:08
960,40.499959000,00:00:00:00:00:03,00:00:00:00:00:08
961,40.503212000,00:00:00:00:00:03,00:00:00:00:00:08
962,40.505369000,00:00:00:00:00:03,00:00:00:00:00:08
978,41.499959000,00:00:00:00:00:03,00:00:00:00:00:08
979,41.503072000,00:00:00:00:00:03,00:00:00:00:00:08
997,42.499959000,00:00:00:00:00:03,00:00:00:00:00:08
998,42.501056000,00:00:00:00:00:03,00:00:00:00:00:08
1016,43.499959000,00:00:00:00:00:03,00:00:00:00:00:08
1017,43.502454000,00:00:00:00:00:03,00:00:00:00:00:08
1018,43.507700000,00:00:00:00:00:03,00:00:00:00:00:08
1035,44.499959000,00:00:00:00:00:03,00:00:00:00:00:08
1036,44.503092000,00:00:00:00:00:03,00:00:00:00:00:08
1054,45.499959000,00:00:00:00:00:03,00:00:00:00:00:08
1055,45.500656000,00:00:00:00:00:03,00:00:00:00:00:08
1056,45.505163000,00:00:00:00:00:03,00:00:00:00:00:08
1073,46.499959000,00:00:00:00:00:03,00:00:00:00:00:08
1074,46.500876000,00:00:00:00:00:03,00:00:00:00:00:08
1075,46.503704000,00:00:00:00:00:03,00:00:00:00:00:08
1092,47.499959000,00:00:00:00:00:03,00:00:00:00:00:08
1093,47.500696000,00:00:00:00:00:03,00:00:00:00:00:08
1111,48.499959000,00:00:00:00:00:03,00:00:00:00:00:08
1112,48.501216000,00:00:00:00:00:03,00:00:00:00:00:08
1113,48.506880000,00:00:00:00:00:03,00:00:00:00:00:08
1131,49.499959000,00:00:00:00:00:03,00:00:00:00:00:08
1132,49.501734000,00:00:00:00:00:03,00:00:00:00:00:08
1148,50.499959000,00:00:00:00:00:03,00:00:00:00:00:08
1149,50.500716000,00:00:00:00:00:03,00:00:00:00:00:08
1150,50.501973000,00:00:00:00:00:03,00:00:00:00:00:08
1166,51.499959000,00:00:00:00:00:03,00:00:00:00:00:08
1167,51.505329000,00:00:00:00:00:03,00:00:00:00:00:08
1183,52.499959000,00:00:00:00:00:03,00:00:00:00:00:08
1184,52.503292000,00:00:00:00:00:03,00:00:00:00:00:08
1185,52.505269000,00:00:00:00:00:03,00:00:00:00:00:08
1202,53.499959000,00:00:00:00:00:03,00:00:00:00:00:08
1203,53.500596000,00:00:00:00:00:03,00:00:00:00:00:08
1204,53.506979000,00:00:00:00:00:03,00:00:00:00:00:08
1220,54.499959000,00:00:00:00:00:03,00:00:00:00:00:08
1221,54.503652000,00:00:00:00:00:03,00:00:00:00:00:08
1222,54.505069000,00:00:00:00:00:03,00:00:00:00:00:08
1223,54.506606000,00:00:00:00:00:03,00:00:00:00:00:08
1241,55.499959000,00:00:00:00:00:03,00:00:00:00:00:08
1242,55.502992000,00:00:00:00:00:03,00:00:00:00:00:08
1243,55.503849000,00:00:00:00:00:03,00:00:00:00:00:08
1259,56.499959000,00:00:00:00:00:03,00:00:00:00:00:08
1260,56.503372000,00:00:00:00:00:03,00:00:00:00:00:08
1276,57.499959000,00:00:00:00:00:03,00:00:00:00:00:08
1277,57.503412000,00:00:00:00:00:03,00:00:00:00:00:08
1278,57.505447000,00:00:00:00:00:03,00:00:00:00:00:08
1294,58.499959000,00:00:00:00:00:03,00:00:00:00:00:08
1295,58.505569000,00:00:00:00:00:03,00:00:00:00:00:08
1311,59.499959000,00:00:00:00:00:03,00:00:00:00:00:08
1312,59.502455000,00:00:00:00:00:03,00:00:00:00:00:08
1329,60.499959000,00:00:00:00:00:03,00:00:00:00:00:08
1330,60.504370000,00:00:00:00:00:03,00:00:00:00:00:08
1348,61.499959000,00:00:00:00:00:03,00:00:00:00:00:08
1349,61.504490000,00:00:00:00:00:03,00:00:00:00:00:08
1366,62.499959000,00:00:00:00:00:03,00:00:00:00:00:08
1367,62.503132000,00:00:00:00:00:03,00:00:00:00:00:08
1383,63.499959000,00:00:00:00:00:03,00:00:00:00:00:08
1384,63.500676000,00:00:00:00:00:03,00:00:00:00:00:08
1400,64.499959000,00:00:00:00:00:03,00:00:00:00:00:08
1401,64.501056000,00:00:00:00:00:03,00:00:00:00:00:08
1402,64.507299000,00:00:00:00:00:03,00:00:00:00:00:08
1419,65.499959000,00:00:00:00:00:03,00:00:00:00:00:08
1420,65.500676000,00:00:00:00:00:03,00:00:00:00:00:08
1421,65.503983000,00:00:00:00:00:03,00:00:00:00:00:08
1437,66.499959000,00:00:00:00:00:03,00:00:00:00:00:08
1438,66.502674000,00:00:00:00:00:03,00:00:00:00:00:08
1439,66.507660000,00:00:00:00:00:03,00:00:00:00:00:08
1456,67.499959000,00:00:00:00:00:03,00:00:00:00:00:08
1457,67.501216000,00:00:00:00:00:03,00:00:00:00:00:08
1473,68.499959000,00:00:00:00:00:03,00:00:00:00:00:08
1474,68.501056000,00:00:00:00:00:03,00:00:00:00:00:08
1475,68.504743000,00:00:00:00:00:03,00:00:00:00:00:08
1476,68.509176000,00:00:00:00:00:03,00:00:00:00:00:08
1492,69.499959000,00:00:00:00:00:03,00:00:00:00:00:08
1493,69.504250000,00:00:00:00:00:03,00:00:00:00:00:08
1510,70.499959000,00:00:00:00:00:03,00:00:00:00:00:08
1511,70.504290000,00:00:00:00:00:03,00:00:00:00:00:08
1527,71.499959000,00:00:00:00:00:03,00:00:00:00:00:08
1528,71.505547000,00:00:00:00:00:03,00:00:00:00:00:08
1544,72.499959000,00:00:00:00:00:03,00:00:00:00:00:08
1545,72.503552000,00:00:00:00:00:03,00:00:00:00:00:08
1562,73.499959000,00:00:00:00:00:03,00:00:00:00:00:08
1563,73.502234000,00:00:00:00:00:03,00:00:00:00:00:08
1564,73.505244000,00:00:00:00:00:03,00:00:00:00:00:08
1580,74.499959000,00:00:00:00:00:03,00:00:00:00:00:08
1581,74.503012000,00:00:00:00:00:03,00:00:00:00:00:08
1598,75.499959000,00:00:00:00:00:03,00:00:00:00:00:08
1599,75.502075000,00:00:00:00:00:03,00:00:00:00:00:08
1616,76.499959000,00:00:00:00:00:03,00:00:00:00:00:08
1617,76.502335000,00:00:00:00:00:03,00:00:00:00:00:08
1634,77.499959000,00:00:00:00:00:03,00:00:00:00:00:08
1635,77.502852000,00:00:00:00:00:03,00:00:00:00:00:08
1651,78.499959000,00:00:00:00:00:03,00:00:00:00:00:08
1652,78.502055000,00:00:00:00:00:03,00:00:00:00:00:08
1668,79.499959000,00:00:00:00:00:03,00:00:00:00:00:08
1669,79.500636000,00:00:00:00:00:03,00:00:00:00:00:08
1685,80.499959000,00:00:00:00:00:03,00:00:00:00:00:08
1686,80.500616000,00:00:00:00:00:03,00:00:00:00:00:08
1702,81.499959000,00:00:00:00:00:03,00:00:00:00:00:08
1703,81.504270000,00:00:00:00:00:03,00:00:00:00:00:08
1720,82.499959000,00:00:00:00:00:03,00:00:00:00:00:08
1721,82.501136000,00:00:00:00:00:03,00:00:00:00:00:08
1722,82.501973000,00:00:00:00:00:03,00:00:00:00:00:08
1739,83.499959000,00:00:00:00:00:03,00:00:00:00:00:08
1740,83.504610000,00:00:00:00:00:03,00:00:00:00:00:08
1756,84.499959000,00:00:00:00:00:03,00:00:00:00:00:08
1757,84.504550000,00:00:00:00:00:03,00:00:00:00:00:08
1774,85.499959000,00:00:00:00:00:03,00:00:00:00:00:08
1775,85.504270000,00:00:00:00:00:03,00:00:00:00:00:08
1792,86.499959000,00:00:00:00:00:03,00:00:00:00:00:08
1793,86.503412000,00:00:00:00:00:03,00:00:00:00:00:08
1810,87.499959000,00:00:00:00:00:03,00:00:00:00:00:08
1811,87.500816000,00:00:00:00:00:03,00:00:00:00:00:08
1827,88.499959000,00:00:00:00:00:03,00:00:00:00:00:08
1828,88.503612000,00:00:00:00:00:03,00:00:00:00:00:08
1829,88.504369000,00:00:00:00:00:03,00:00:00:00:00:08
1845,89.499959000,00:00:00:00:00:03,00:00:00:00:00:08
1846,89.505589000,00:00:00:00:00:03,00:00:00:00:00:08
1862,90.499959000,00:00:00:00:00:03,00:00:00:00:00:08
1863,90.501256000,00:00:00:00:00:03,00:00:00:00:00:08
1864,90.504504000,00:00:00:00:00:03,00:00:00:00:00:08
