frame.number,frame.time_relative,wlan.ta,wlan.ra
82,0.331540000,00:00:00:00:00:03,00:00:00:00:00:08
251,1.323350000,00:00:00:00:00:03,00:00:00:00:00:08
270,1.499959000,00:00:00:00:00:03,00:00:00:00:00:08
271,1.502494000,00:00:00:00:00:03,00:00:00:00:00:08
299,2.499959000,00:00:00:00:00:03,00:00:00:00:00:08
300,2.501036000,00:00:00:00:00:03,00:00:00:00:00:08
318,3.499959000,00:00:00:00:00:03,00:00:00:00:00:08
319,3.503172000,00:00:00:00:00:03,00:00:00:00:00:08
320,3.506069000,00:00:00:00:00:03,00:00:00:00:00:08
339,4.499959000,00:00:00:00:00:03,00:00:00:00:00:08
340,4.500616000,00:00:00:00:00:03,00:00:00:00:00:08
358,5.499959000,00:00:00:00:00:03,00:00:00:00:00:08
359,5.500756000,00:00:00:00:00:03,00:00:00:00:00:08
378,6.499959000,00:00:00:00:00:03,00:00:00:00:00:08
379,6.500816000,00:00:00:00:00:03,00:00:00:00:00:08
398,7.499959000,00:00:00:00:00:03,00:00:00:00:00:08
399,7.500756000,00:00:00:00:00:03,00:00:00:00:00:08
417,8.499959000,00:00:00:00:00:03,00:00:00:00:00:08
418,8.501975000,00:00:00:00:00:03,00:00:00:00:00:08
436,9.499959000,00:00:00:00:00:03,00:00:00:00:00:08
437,9.500796000,00:00:00:00:00:03,00:00:00:00:00:08
455,10.499959000,00:00:00:00:00:03,00:00:00:00:00:08
456,10.501715000,00:00:00:00:00:03,00:00:00:00:00:08
474,11.499959000,00:00:00:00:00:03,00:00:00:00:00:08
475,11.505469000,00:00:00:00:00:03,00:00:00:00:00:08
495,12.499959000,00:00:00:00:00:03,00:00:00:00:00:08
496,12.501156000,00:00:00:00:00:03,00:00:00:00:00:08
497,12.501853000,00:00:00:00:00:03,00:00:00:00:00:08
517,13.499959000,00:00:00:00:00:03,00:00:00:00:00:08
518,13.502652000,00:00:00:00:00:03,00:00:00:00:00:08
536,14.499959000,00:00:00:00:00:03,00:00:00:00:00:08
537,14.501116000,00:00:00:00:00:03,00:00:00:00:00:08
556,15.499959000,00:00:00:00:00:03,00:00:00:00:00:08
557,15.500776000,00:00:00:00:00:03,00:00:00:00:00:08
558,15.505821000,00:00:00:00:00:03,00:00:00:00:00:08
577,16.499959000,00:00:00:00:00:03,00:00:00:00:00:08
578,16.500876000,00:00:00:00:00:03,00:00:00:00:00:08
579,16.504103000,00:00:00:00:00:03,00:00:00:00:00:08
598,17.499959000,00:00:00:00:00:03,00:00:00:00:00:08
599,17.500816000,00:00:00:00:00:03,00:00:00:00:00:08
618,18.499959000,00:00:00:00:00:03,00:00:00:00:00:08
619,18.501036000,00:00:00:00:00:03,00:00:00:00:00:08
620,18.506561000,00:00:00:00:00:03,00:00:00:00:00:08
639,19.499959000,00:00:00:00:00:03,00:00:00:00:00:08
640,19.503212000,00:00:00:00:00:03,00:00:00:00:00:08
658,20.499959000,00:00:00:00:00:03,00:00:00:00:00:08
659,20.503212000,00:00:00:00:00:03,00:00:00:00:00:08
