frame.number,frame.time_relative,wlan.ta,wlan.ra
54475,247.890301000,00:00:00:00:00:08,00:00:00:00:00:01
54480,247.906416000,00:00:00:00:00:08,00:00:00:00:00:01
54487,247.927546000,00:00:00:00:00:08,00:00:00:00:00:01
54490,247.939932000,00:00:00:00:00:08,00:00:00:00:00:01
54494,247.948964000,00:00:00:00:00:08,00:00:00:00:00:01
54496,247.957081000,00:00:00:00:00:08,00:00:00:00:00:01
54501,247.968671000,00:00:00:00:00:08,00:00:00:00:00:01
54503,247.973588000,00:00:00:00:00:08,00:00:00:00:00:01
54505,247.976365000,00:00:00:00:00:08,00:00:00:00:00:01
54508,247.989701000,00:00:00:00:00:08,00:00:00:00:00:01
54512,248.002118000,00:00:00:00:00:08,00:00:00:00:00:01
54513,248.004975000,00:00:00:00:00:08,00:00:00:00:00:01
54519,248.023681000,00:00:00:00:00:08,00:00:00:00:00:01
54523,248.030597000,00:00:00:00:00:08,00:00:00:00:00:01
54524,248.039234000,00:00:00:00:00:08,00:00:00:00:00:01
54531,248.060782000,00:00:00:00:00:08,00:00:00:00:00:01
54535,248.078954000,00:00:00:00:00:08,00:00:00:00:00:01
54540,248.094727000,00:00:00:00:00:08,00:00:00:00:00:01
54544,248.111076000,00:00:00:00:00:08,00:00:00:00:00:01
54546,248.111813000,00:00:00:00:00:08,00:00:00:00:00:01
54550,248.128176000,00:00:00:00:00:08,00:00:00:00:00:01
54554,248.136846000,00:00:00:00:00:08,00:00:00:00:00:01
54560,248.157374000,00:00:00:00:00:08,00:00:00:00:00:01
54565,248.186758000,00:00:00:00:00:08,00:00:00:00:00:01
54573,248.209441000,00:00:00:00:00:08,00:00:00:00:00:01
54577,248.224058000,00:00:00:00:00:08,00:00:00:00:00:01
54583,248.248404000,00:00:00:00:00:08,00:00:00:00:00:01
54592,248.270844000,00:00:00:00:00:08,00:00:00:00:00:01
54593,248.275801000,00:00:00:00:00:08,00:00:00:00:00:01
54597,248.286716000,00:00:00:00:00:08,00:00:00:00:00:01
54602,248.306441000,00:00:00:00:00:08,00:00:00:00:00:01
54603,248.307618000,00:00:00:00:00:08,00:00:00:00:00:01
54607,248.311073000,00:00:00:00:00:08,00:00:00:00:00:01
