frame.number,frame.time_relative,wlan.ta,wlan.ra
9,0.515107000,00:00:00:00:00:08,00:00:00:00:00:0c
20,0.526355000,00:00:00:00:00:08,00:00:00:00:00:04
23,0.584561000,00:00:00:00:00:08,00:00:00:00:00:04
32,0.596801000,00:00:00:00:00:08,00:00:00:00:00:0c
40,0.774760000,00:00:00:00:00:08,00:00:00:00:00:03
47,0.785089000,00:00:00:00:00:08,00:00:00:00:00:05
49,0.794314000,00:00:00:00:00:08,00:00:00:00:00:04
53,1.274915000,00:00:00:00:00:08,00:00:00:00:00:05
57,1.460272000,00:00:00:00:00:08,00:00:00:00:00:0c
63,1.463307000,00:00:00:00:00:08,00:00:00:00:00:0c
70,1.518357000,00:00:00:00:00:08,00:00:00:00:00:03
74,1.538333000,00:00:00:00:00:08,00:00:00:00:00:0c
78,1.787514000,00:00:00:00:00:08,00:00:00:00:00:05
82,1.789754000,00:00:00:00:00:08,00:00:00:00:00:03
86,1.791988000,00:00:00:00:00:08,00:00:00:00:00:03
90,1.795402000,00:00:00:00:00:08,00:00:00:00:00:03
94,2.460592000,00:00:00:00:00:08,00:00:00:00:00:0c
100,2.462947000,00:00:00:00:00:08,00:00:00:00:00:0c
104,2.648445000,00:00:00:00:00:08,00:00:00:00:00:05
108,2.650748000,00:00:00:00:00:08,00:00:00:00:00:0c
114,2.694145000,00:00:00:00:00:08,00:00:00:00:00:0c
118,2.730455000,00:00:00:00:00:08,00:00:00:00:00:05
122,2.733001000,00:00:00:00:00:08,00:00:00:00:00:0c
128,3.461523000,00:00:00:00:00:08,00:00:00:00:00:0c
134,3.465400000,00:00:00:00:00:08,00:00:00:00:00:0c
140,3.467575000,00:00:00:00:00:08,00:00:00:00:00:0c
146,4.461282000,00:00:00:00:00:08,00:00:00:00:00:0c
152,4.464218000,00:00:00:00:00:08,00:00:00:00:00:0c
158,4.467074000,00:00:00:00:00:08,00:00:00:00:00:0c
168,5.462487000,00:00:00:00:00:08,00:00:00:00:00:0c
172,5.463706000,00:00:00:00:00:08,00:00:00:00:00:0c
176,5.464725000,00:00:00:00:00:08,00:00:00:00:00:0c
182,6.460291000,00:00:00:00:00:08,00:00:00:00:00:0c
190,6.463745000,00:00:00:00:00:08,00:00:00:00:00:0c
194,6.465264000,00:00:00:00:00:08,00:00:00:00:00:0c
204,7.462707000,00:00:00:00:00:08,00:00:00:00:00:0c
208,7.463906000,00:00:00:00:00:08,00:00:00:00:00:0c
212,7.464945000,00:00:00:00:00:08,00:00:00:00:00:0c
220,8.461690000,00:00:00:00:00:08,00:00:00:00:00:0c
226,8.463825000,00:00:00:00:00:08,00:00:00:00:00:0c
230,8.465124000,00:00:00:00:00:08,00:00:00:00:00:0c
238,9.461530000,00:00:00:00:00:08,00:00:00:00:00:0c
244,9.464125000,00:00:00:00:00:08,00:00:00:00:00:0c
248,9.465204000,00:00:00:00:00:08,00:00:00:00:00:0c
254,10.460110000,00:00:00:00:00:08,00:00:00:00:00:0c
260,10.462326000,00:00:00:00:00:08,00:00:00:00:00:0c
266,10.464783000,00:00:00:00:00:08,00:00:00:00:00:0c
272,11.460131000,00:00:00:00:00:08,00:00:00:00:00:0c
278,11.464903000,00:00:00:00:00:08,00:00:00:00:00:0c
284,11.467580000,00:00:00:00:00:08,00:00:00:00:00:0c
292,12.461268000,00:00:00:00:00:08,00:00:00:00:00:0c
298,12.463685000,00:00:00:00:00:08,00:00:00:00:00:0c
302,12.464704000,00:00:00:00:00:08,00:00:00:00:00:0c
308,13.460312000,00:00:00:00:00:08,00:00:00:00:00:0c
316,13.464285000,00:00:00:00:00:08,00:00:00:00:00:0c
320,13.465704000,00:00:00:00:00:08,00:00:00:00:00:0c
326,14.460211000,00:00:00:00:00:08,00:00:00:00:00:0c
332,14.462808000,00:00:00:00:00:08,00:00:00:00:00:0c
338,14.465103000,00:00:00:00:00:08,00:00:00:00:00:0c
344,15.460311000,00:00:00:00:00:08,00:00:00:00:00:0c
350,15.462788000,00:00:00:00:00:08,00:00:00:00:00:0c
356,15.467663000,00:00:00:00:00:08,00:00:00:00:00:0c
366,16.462648000,00:00:00:00:00:08,00:00:00:00:00:0c
370,16.464227000,00:00:00:00:00:08,00:00:00:00:00:0c
374,16.465586000,00:00:00:00:00:08,00:00:00:00:00:0c
380,17.461143000,00:00:00:00:00:08,00:00:00:00:00:0c
388,17.465138000,00:00:00:00:00:08,00:00:00:00:00:0c
392,17.466717000,00:00:00:00:00:08,00:00:00:00:00:0c
398,18.461223000,00:00:00:00:00:08,00:00:00:00:00:0c
404,18.466596000,00:00:00:00:00:08,00:00:00:00:00:0c
410,18.472492000,00:00:00:00:00:08,00:00:00:00:00:0c
416,19.460011000,00:00:00:00:00:08,00:00:00:00:00:0c
424,19.463725000,00:00:00:00:00:08,00:00:00:00:00:0c
428,19.465124000,00:00:00:00:00:08,00:00:00:00:00:0c
434,20.460290000,00:00:00:00:00:08,00:00:00:00:00:0c
