frame.number,frame.time_relative,wlan.ta,wlan.ra
27582,159.581458000,00:00:00:00:00:2e,00:00:00:00:00:08
27584,159.588470000,00:00:00:00:00:2e,00:00:00:00:00:08
27585,159.590207000,00:00:00:00:00:2e,00:00:00:00:00:08
27588,159.608963000,00:00:00:00:00:2e,00:00:00:00:00:08
27590,159.622378000,00:00:00:00:00:2e,00:00:00:00:00:08
27594,159.637216000,00:00:00:00:00:2e,00:00:00:00:00:08
27597,159.646131000,00:00:00:00:00:2e,00:00:00:00:00:08
27600,159.661463000,00:00:00:00:00:2e,00:00:00:00:00:08
27603,159.681272000,00:00:00:00:00:2e,00:00:00:00:00:08
27607,159.696303000,00:00:00:00:00:2e,00:00:00:00:00:08
27611,159.713376000,00:00:00:00:00:2e,00:00:00:00:00:08
27613,159.723089000,00:00:00:00:00:2e,00:00:00:00:00:08
27614,159.731984000,00:00:00:00:00:2e,00:00:00:00:00:08
27617,159.737579000,00:00:00:00:00:2e,00:00:00:00:00:08
27619,159.747056000,00:00:00:00:00:2e,00:00:00:00:00:08
27620,159.753770000,00:00:00:00:00:2e,00:00:00:00:00:08
27623,159.762802000,00:00:00:00:00:2e,00:00:00:00:00:08
27626,159.780631000,00:00:00:00:00:2e,00:00:00:00:00:08
27631,159.793579000,00:00:00:00:00:2e,00:00:00:00:00:08
27632,159.802434000,00:00:00:00:00:2e,00:00:00:00:00:08
27634,159.807848000,00:00:00:00:00:2e,00:00:00:00:00:08
27635,159.809325000,00:00:00:00:00:2e,00:00:00:00:00:08
27639,159.830015000,00:00:00:00:00:2e,00:00:00:00:00:08
27643,159.847465000,00:00:00:00:00:2e,00:00:00:00:00:08
27644,159.854762000,00:00:00:00:00:2e,00:00:00:00:00:08
27647,159.873095000,00:00:00:00:00:2e,00:00:00:00:00:08
27650,159.885261000,00:00:00:00:00:2e,00:00:00:00:00:08
27656,159.905778000,00:00:00:00:00:2e,00:00:00:00:00:08
27660,159.926251000,00:00:00:00:00:2e,00:00:00:00:00:08
27663,159.939297000,00:00:00:00:00:2e,00:00:00:00:00:08
27665,159.943432000,00:00:00:00:00:2e,00:00:00:00:00:08
27670,159.964662000,00:00:00:00:00:2e,00:00:00:00:00:08
27673,159.979994000,00:00:00:00:00:2e,00:00:00:00:00:08
27674,159.984031000,00:00:00:00:00:2e,00:00:00:00:00:08
27677,159.988588000,00:00:00:00:00:2e,00:00:00:00:00:08
27679,159.996161000,00:00:00:00:00:2e,00:00:00:00:00:08
27683,160.014876000,00:00:00:00:00:2e,00:00:00:00:00:08
27687,160.036235000,00:00:00:00:00:2e,00:00:00:00:00:08
27690,160.049843000,00:00:00:00:00:2e,00:00:00:00:00:08
27695,160.071530000,00:00:00:00:00:2e,00:00:00:00:00:08
27700,160.088378000,00:00:00:00:00:2e,00:00:00:00:00:08
27702,160.105430000,00:00:00:00:00:2e,00:00:00:00:00:08
