frame.number,frame.time_relative,wlan.ta,wlan.ra
48874,283.770800000,00:00:00:00:00:08,00:00:00:00:00:21
48980,284.770580000,00:00:00:00:00:08,00:00:00:00:00:21
49080,285.772497000,00:00:00:00:00:08,00:00:00:00:00:21
49182,286.772637000,00:00:00:00:00:08,00:00:00:00:00:21
49281,287.771318000,00:00:00:00:00:08,00:00:00:00:00:21
49377,288.770820000,00:00:00:00:00:08,00:00:00:00:00:21
49480,289.771000000,00:00:00:00:00:08,00:00:00:00:00:21
49481,289.772754000,00:00:00:00:00:08,00:00:00:00:00:21
49589,290.771506000,00:00:00:00:00:08,00:00:00:00:00:21
49683,291.772311000,00:00:00:00:00:08,00:00:00:00:00:21
49788,292.770759000,00:00:00:00:00:08,00:00:00:00:00:21
49892,293.770759000,00:00:00:00:00:08,00:00:00:00:00:21
49994,294.770959000,00:00:00:00:00:08,00:00:00:00:00:21
50104,295.771179000,00:00:00:00:00:08,00:00:00:00:00:21
50297,296.771617000,00:00:00:00:00:08,00:00:00:00:00:21
50473,297.772696000,00:00:00:00:00:08,00:00:00:00:00:21
50660,298.771119000,00:00:00:00:00:08,00:00:00:00:00:21
50838,299.770619000,00:00:00:00:00:08,00:00:00:00:00:21
51023,300.770639000,00:00:00:00:00:08,00:00:00:00:00:21
51208,301.770799000,00:00:00:00:00:08,00:00:00:00:00:21
51385,302.770639000,00:00:00:00:00:08,00:00:00:00:00:21
51574,303.770759000,00:00:00:00:00:08,00:00:00:00:00:21
51744,304.771079000,00:00:00:00:00:08,00:00:00:00:00:21
51920,305.770919000,00:00:00:00:00:08,00:00:00:00:00:21
52116,306.770919000,00:00:00:00:00:08,00:00:00:00:00:21
52311,307.770719000,00:00:00:00:00:08,00:00:00:00:00:21
52511,308.771099000,00:00:00:00:00:08,00:00:00:00:00:21
52698,309.770819000,00:00:00:00:00:08,00:00:00:00:00:21
52889,310.771039000,00:00:00:00:00:08,00:00:00:00:00:21
53076,311.770779000,00:00:00:00:00:08,00:00:00:00:00:21
53274,312.770839000,00:00:00:00:00:08,00:00:00:00:00:21
53275,312.771696000,00:00:00:00:00:08,00:00:00:00:00:21
53276,312.772973000,00:00:00:00:00:08,00:00:00:00:00:21
53277,312.774390000,00:00:00:00:00:08,00:00:00:00:00:21
53278,312.776547000,00:00:00:00:00:08,00:00:00:00:00:21
53280,312.779681000,00:00:00:00:00:08,00:00:00:00:00:21
53284,312.791056000,00:00:00:00:00:08,00:00:00:00:00:21
53287,312.801787000,00:00:00:00:00:08,00:00:00:00:00:21
53294,312.822369000,00:00:00:00:00:08,00:00:00:00:00:21
53298,312.842542000,00:00:00:00:00:08,00:00:00:00:00:21
53301,312.857036000,00:00:00:00:00:08,00:00:00:00:00:21
53306,312.878884000,00:00:00:00:00:08,00:00:00:00:00:21
53310,312.894615000,00:00:00:00:00:08,00:00:00:00:00:21
53314,312.909968000,00:00:00:00:00:08,00:00:00:00:00:21
53320,312.931599000,00:00:00:00:00:08,00:00:00:00:00:21
53322,312.944135000,00:00:00:00:00:08,00:00:00:00:00:21
53324,312.953469000,00:00:00:00:00:08,00:00:00:00:00:21
53325,312.960666000,00:00:00:00:00:08,00:00:00:00:00:21
53332,312.972673000,00:00:00:00:00:08,00:00:00:00:00:21
53336,312.981286000,00:00:00:00:00:08,00:00:00:00:00:21
53338,312.988080000,00:00:00:00:00:08,00:00:00:00:00:21
53341,313.006131000,00:00:00:00:00:08,00:00:00:00:00:21
53346,313.025581000,00:00:00:00:00:08,00:00:00:00:00:21
53351,313.047569000,00:00:00:00:00:08,00:00:00:00:00:21
53353,313.052463000,00:00:00:00:00:08,00:00:00:00:00:21
53355,313.063019000,00:00:00:00:00:08,00:00:00:00:00:21
53360,313.082947000,00:00:00:00:00:08,00:00:00:00:00:21
53362,313.090883000,00:00:00:00:00:08,00:00:00:00:00:21
53363,313.093820000,00:00:00:00:00:08,00:00:00:00:00:21
53364,313.099897000,00:00:00:00:00:08,00:00:00:00:00:21
53370,313.123425000,00:00:00:00:00:08,00:00:00:00:00:21
53373,313.142559000,00:00:00:00:00:08,00:00:00:00:00:21
53374,313.143716000,00:00:00:00:00:08,00:00:00:00:00:21
53379,313.162166000,00:00:00:00:00:08,00:00:00:00:00:21
53381,313.166600000,00:00:00:00:00:08,00:00:00:00:00:21
53385,313.186574000,00:00:00:00:00:08,00:00:00:00:00:21
53389,313.198247000,00:00:00:00:00:08,00:00:00:00:00:21
53390,313.199264000,00:00:00:00:00:08,00:00:00:00:00:21
53394,313.215257000,00:00:00:00:00:08,00:00:00:00:00:21
53396,313.222532000,00:00:00:00:00:08,00:00:00:00:00:21
53399,313.232563000,00:00:00:00:00:08,00:00:00:00:00:21
53404,313.253373000,00:00:00:00:00:08,00:00:00:00:00:21
53409,313.272603000,00:00:00:00:00:08,00:00:00:00:00:21
53413,313.288075000,00:00:00:00:00:08,00:00:00:00:00:21
53415,313.301771000,00:00:00:00:00:08,00:00:00:00:00:21
53416,313.303028000,00:00:00:00:00:08,00:00:00:00:00:21
53418,313.309822000,00:00:00:00:00:08,00:00:00:00:00:21
53422,313.326676000,00:00:00:00:00:08,00:00:00:00:00:21
53426,313.343211000,00:00:00:00:00:08,00:00:00:00:00:21
53427,313.348388000,00:00:00:00:00:08,00:00:00:00:00:21
53428,313.351045000,00:00:00:00:00:08,00:00:00:00:00:21
53430,313.355080000,00:00:00:00:00:08,00:00:00:00:00:21
53431,313.356157000,00:00:00:00:00:08,00:00:00:00:00:21
53434,313.372608000,00:00:00:00:00:08,00:00:00:00:00:21
53436,313.382524000,00:00:00:00:00:08,00:00:00:00:00:21
53439,313.391718000,00:00:00:00:00:08,00:00:00:00:00:21
53445,313.413366000,00:00:00:00:00:08,00:00:00:00:00:21
53449,313.433939000,00:00:00:00:00:08,00:00:00:00:00:21
53452,313.443033000,00:00:00:00:00:08,00:00:00:00:00:21
53458,313.460023000,00:00:00:00:00:08,00:00:00:00:00:21
53463,313.481834000,00:00:00:00:00:08,00:00:00:00:00:21
53468,313.502524000,00:00:00:00:00:08,00:00:00:00:00:21
53470,313.515018000,00:00:00:00:00:08,00:00:00:00:00:21
53472,313.524634000,00:00:00:00:00:08,00:00:00:00:00:21
53474,313.534529000,00:00:00:00:00:08,00:00:00:00:00:21
53479,313.551541000,00:00:00:00:00:08,00:00:00:00:00:21
53481,313.561616000,00:00:00:00:00:08,00:00:00:00:00:21
53485,313.575729000,00:00:00:00:00:08,00:00:00:00:00:21
53486,313.579986000,00:00:00:00:00:08,00:00:00:00:00:21
53489,313.592541000,00:00:00:00:00:08,00:00:00:00:00:21
53493,313.609956000,00:00:00:00:00:08,00:00:00:00:00:21
53495,313.616811000,00:00:00:00:00:08,00:00:00:00:00:21
53496,313.619288000,00:00:00:00:00:08,00:00:00:00:00:21
53501,313.632098000,00:00:00:00:00:08,00:00:00:00:00:21
53505,313.651890000,00:00:00:00:00:08,00:00:00:00:00:21
53509,313.669842000,00:00:00:00:00:08,00:00:00:00:00:21
53511,313.675357000,00:00:00:00:00:08,00:00:00:00:00:21
53512,313.678114000,00:00:00:00:00:08,00:00:00:00:00:21
53515,313.698569000,00:00:00:00:00:08,00:00:00:00:00:21
53517,313.700744000,00:00:00:00:00:08,00:00:00:00:00:21
53519,313.715678000,00:00:00:00:00:08,00:00:00:00:00:21
53524,313.732711000,00:00:00:00:00:08,00:00:00:00:00:21
53530,313.756004000,00:00:00:00:00:08,00:00:00:00:00:21
53534,313.765519000,00:00:00:00:00:08,00:00:00:00:00:21
53540,313.772278000,00:00:00:00:00:08,00:00:00:00:00:21
53541,313.776675000,00:00:00:00:00:08,00:00:00:00:00:21
53548,313.797520000,00:00:00:00:00:08,00:00:00:00:00:21
53553,313.820271000,00:00:00:00:00:08,00:00:00:00:00:21
53558,313.837302000,00:00:00:00:00:08,00:00:00:00:00:21
53559,313.839899000,00:00:00:00:00:08,00:00:00:00:00:21
53564,313.852155000,00:00:00:00:00:08,00:00:00:00:00:21
53567,313.867209000,00:00:00:00:00:08,00:00:00:00:00:21
53570,313.876422000,00:00:00:00:00:08,00:00:00:00:00:21
53574,313.898233000,00:00:00:00:00:08,00:00:00:00:00:21
53577,313.920287000,00:00:00:00:00:08,00:00:00:00:00:21
53580,313.928062000,00:00:00:00:00:08,00:00:00:00:00:21
53583,313.936074000,00:00:00:00:00:08,00:00:00:00:00:21
53586,313.950048000,00:00:00:00:00:08,00:00:00:00:00:21
