frame.number,frame.time_relative,wlan.ta,wlan.ra
38,0.283446000,00:00:00:00:00:08,00:00:00:00:00:03
51,0.289295000,00:00:00:00:00:08,00:00:00:00:00:05
84,0.307542000,00:00:00:00:00:08,00:00:00:00:00:04
88,0.308672000,00:00:00:00:00:08,00:00:00:00:00:05
101,0.321154000,00:00:00:00:00:08,00:00:00:00:00:03
156,0.785669000,00:00:00:00:00:08,00:00:00:00:00:05
172,0.790730000,00:00:00:00:00:08,00:00:00:00:00:03
5723,135.518054000,00:00:00:00:00:08,00:00:00:00:00:0c
5727,135.520362000,00:00:00:00:00:08,00:00:00:00:00:04
5741,135.526961000,00:00:00:00:00:08,00:00:00:00:00:03
5756,135.531876000,00:00:00:00:00:08,00:00:00:00:00:03
5761,135.539682000,00:00:00:00:00:08,00:00:00:00:00:04
5772,135.545002000,00:00:00:00:00:08,00:00:00:00:00:0c
5831,136.465948000,00:00:00:00:00:08,00:00:00:00:00:0c
5837,136.468123000,00:00:00:00:00:08,00:00:00:00:00:0c
5843,136.561670000,00:00:00:00:00:08,00:00:00:00:00:0c
5900,137.467246000,00:00:00:00:00:08,00:00:00:00:00:0c
5902,137.468445000,00:00:00:00:00:08,00:00:00:00:00:0c
5905,137.653701000,00:00:00:00:00:08,00:00:00:00:00:05
5913,137.656165000,00:00:00:00:00:08,00:00:00:00:00:0c
5937,137.727842000,00:00:00:00:00:08,00:00:00:00:00:0c
5947,137.736232000,00:00:00:00:00:08,00:00:00:00:00:05
5955,137.738738000,00:00:00:00:00:08,00:00:00:00:00:0c
5988,138.467079000,00:00:00:00:00:08,00:00:00:00:00:0c
5994,138.472791000,00:00:00:00:00:08,00:00:00:00:00:0c
6000,138.476708000,00:00:00:00:00:08,00:00:00:00:00:0c
6059,139.466787000,00:00:00:00:00:08,00:00:00:00:00:0c
6065,139.469301000,00:00:00:00:00:08,00:00:00:00:00:0c
6067,139.470700000,00:00:00:00:00:08,00:00:00:00:00:0c
6129,140.467764000,00:00:00:00:00:08,00:00:00:00:00:0c
6131,140.469323000,00:00:00:00:00:08,00:00:00:00:00:0c
6133,140.470902000,00:00:00:00:00:08,00:00:00:00:00:0c
6193,141.467884000,00:00:00:00:00:08,00:00:00:00:00:0c
6195,141.469423000,00:00:00:00:00:08,00:00:00:00:00:0c
6197,141.470622000,00:00:00:00:00:08,00:00:00:00:00:0c
6254,142.465327000,00:00:00:00:00:08,00:00:00:00:00:0c
6260,142.467962000,00:00:00:00:00:08,00:00:00:00:00:0c
6266,142.470379000,00:00:00:00:00:08,00:00:00:00:00:0c
6334,143.468861000,00:00:00:00:00:08,00:00:00:00:00:0c
6336,143.470140000,00:00:00:00:00:08,00:00:00:00:00:0c
6338,143.471359000,00:00:00:00:00:08,00:00:00:00:00:0c
6397,144.468463000,00:00:00:00:00:08,00:00:00:00:00:0c
6403,144.471879000,00:00:00:00:00:08,00:00:00:00:00:0c
6456,145.466418000,00:00:00:00:00:08,00:00:00:00:00:0c
6462,145.468994000,00:00:00:00:00:08,00:00:00:00:00:0c
6468,145.471591000,00:00:00:00:00:08,00:00:00:00:00:0c
6527,146.466324000,00:00:00:00:00:08,00:00:00:00:00:0c
6537,146.469919000,00:00:00:00:00:08,00:00:00:00:00:0c
6539,146.471458000,00:00:00:00:00:08,00:00:00:00:00:0c
6599,147.465347000,00:00:00:00:00:08,00:00:00:00:00:0c
6605,147.468540000,00:00:00:00:00:08,00:00:00:00:00:0c
6611,147.471016000,00:00:00:00:00:08,00:00:00:00:00:0c
6666,148.466780000,00:00:00:00:00:08,00:00:00:00:00:0c
6672,148.469835000,00:00:00:00:00:08,00:00:00:00:00:0c
