frame.number,frame.time_relative,wlan.ta,wlan.ra
73258,280.749654000,00:00:00:00:00:08,00:00:00:00:00:21
73268,280.755298000,00:00:00:00:00:08,00:00:00:00:00:32
73274,280.764814000,00:00:00:00:00:08,00:00:00:00:00:32
73285,280.770290000,00:00:00:00:00:08,00:00:00:00:00:21
73293,280.777319000,00:00:00:00:00:08,00:00:00:00:00:21
73301,280.788260000,00:00:00:00:00:08,00:00:00:00:00:21
73315,280.833340000,00:00:00:00:00:08,00:00:00:00:00:21
73326,280.872065000,00:00:00:00:00:08,00:00:00:00:00:21
73335,280.883940000,00:00:00:00:00:08,00:00:00:00:00:21
73342,280.887837000,00:00:00:00:00:08,00:00:00:00:00:21
73349,280.906405000,00:00:00:00:00:08,00:00:00:00:00:21
73356,280.917240000,00:00:00:00:00:08,00:00:00:00:00:21
73365,280.931185000,00:00:00:00:00:08,00:00:00:00:00:21
73381,280.970023000,00:00:00:00:00:08,00:00:00:00:00:21
73389,280.975475000,00:00:00:00:00:08,00:00:00:00:00:21
73405,281.034000000,00:00:00:00:00:08,00:00:00:00:00:21
73417,281.068246000,00:00:00:00:00:08,00:00:00:00:00:21
73432,281.122340000,00:00:00:00:00:08,00:00:00:00:00:21
73444,281.165026000,00:00:00:00:00:08,00:00:00:00:00:21
73456,281.206117000,00:00:00:00:00:08,00:00:00:00:00:21
73465,281.216486000,00:00:00:00:00:08,00:00:00:00:00:21
73471,281.227220000,00:00:00:00:00:08,00:00:00:00:00:21
73481,281.246986000,00:00:00:00:00:08,00:00:00:00:00:21
73483,281.249240000,00:00:00:00:00:08,00:00:00:00:00:21
73494,281.293900000,00:00:00:00:00:08,00:00:00:00:00:21
73504,281.310760000,00:00:00:00:00:08,00:00:00:00:00:21
73518,281.345546000,00:00:00:00:00:08,00:00:00:00:00:21
73528,281.366440000,00:00:00:00:00:08,00:00:00:00:00:21
73535,281.373286000,00:00:00:00:00:08,00:00:00:00:00:21
73542,281.380266000,00:00:00:00:00:08,00:00:00:00:00:21
73554,281.413586000,00:00:00:00:00:08,00:00:00:00:00:21
73563,281.442380000,00:00:00:00:00:08,00:00:00:00:00:21
73579,281.502326000,00:00:00:00:00:08,00:00:00:00:00:21
73586,281.507825000,00:00:00:00:00:08,00:00:00:00:00:21
73633,281.767420000,00:00:00:00:00:08,00:00:00:00:00:21
73634,281.769077000,00:00:00:00:00:08,00:00:00:00:00:21
73820,282.767420000,00:00:00:00:00:08,00:00:00:00:00:21
73998,283.767040000,00:00:00:00:00:08,00:00:00:00:00:21
74193,284.766820000,00:00:00:00:00:08,00:00:00:00:00:21
74369,285.768737000,00:00:00:00:00:08,00:00:00:00:00:21
74541,286.768877000,00:00:00:00:00:08,00:00:00:00:00:21
74719,287.767558000,00:00:00:00:00:08,00:00:00:00:00:21
74895,288.767060000,00:00:00:00:00:08,00:00:00:00:00:21
75042,289.767240000,00:00:00:00:00:08,00:00:00:00:00:21
75043,289.768995000,00:00:00:00:00:08,00:00:00:00:00:21
75155,290.767747000,00:00:00:00:00:08,00:00:00:00:00:21
75253,291.768552000,00:00:00:00:00:08,00:00:00:00:00:21
75362,292.767000000,00:00:00:00:00:08,00:00:00:00:00:21
75470,293.767000000,00:00:00:00:00:08,00:00:00:00:00:21
75576,294.767200000,00:00:00:00:00:08,00:00:00:00:00:21
75679,295.767420000,00:00:00:00:00:08,00:00:00:00:00:21
75787,296.767858000,00:00:00:00:00:08,00:00:00:00:00:21
75888,297.768937000,00:00:00:00:00:08,00:00:00:00:00:21
75996,298.767360000,00:00:00:00:00:08,00:00:00:00:00:21
76094,299.766860000,00:00:00:00:00:08,00:00:00:00:00:21
76211,300.766880000,00:00:00:00:00:08,00:00:00:00:00:21
76318,301.767040000,00:00:00:00:00:08,00:00:00:00:00:21
76417,302.766880000,00:00:00:00:00:08,00:00:00:00:00:21
76517,303.767000000,00:00:00:00:00:08,00:00:00:00:00:21
76610,304.767320000,00:00:00:00:00:08,00:00:00:00:00:21
76708,305.767160000,00:00:00:00:00:08,00:00:00:00:00:21
76815,306.767160000,00:00:00:00:00:08,00:00:00:00:00:21
76916,307.766960000,00:00:00:00:00:08,00:00:00:00:00:21
77023,308.767340000,00:00:00:00:00:08,00:00:00:00:00:21
77124,309.767061000,00:00:00:00:00:08,00:00:00:00:00:21
77237,310.767281000,00:00:00:00:00:08,00:00:00:00:00:21
77339,311.767021000,00:00:00:00:00:08,00:00:00:00:00:21
77447,312.767081000,00:00:00:00:00:08,00:00:00:00:00:21
77448,312.767938000,00:00:00:00:00:08,00:00:00:00:00:21
77449,312.769215000,00:00:00:00:00:08,00:00:00:00:00:21
77450,312.770632000,00:00:00:00:00:08,00:00:00:00:00:21
77451,312.772789000,00:00:00:00:00:08,00:00:00:00:00:21
77452,312.775923000,00:00:00:00:00:08,00:00:00:00:00:21
77455,312.787297000,00:00:00:00:00:08,00:00:00:00:00:21
77456,312.798028000,00:00:00:00:00:08,00:00:00:00:00:21
77458,312.818610000,00:00:00:00:00:08,00:00:00:00:00:21
77461,312.838783000,00:00:00:00:00:08,00:00:00:00:00:21
77463,312.853277000,00:00:00:00:00:08,00:00:00:00:00:21
77465,312.875126000,00:00:00:00:00:08,00:00:00:00:00:21
77467,312.890857000,00:00:00:00:00:08,00:00:00:00:00:21
77470,312.906209000,00:00:00:00:00:08,00:00:00:00:00:21
77474,312.927841000,00:00:00:00:00:08,00:00:00:00:00:21
77476,312.940376000,00:00:00:00:00:08,00:00:00:00:00:21
77477,312.949710000,00:00:00:00:00:08,00:00:00:00:00:21
77478,312.956907000,00:00:00:00:00:08,00:00:00:00:00:21
77484,312.968915000,00:00:00:00:00:08,00:00:00:00:00:21
77487,312.977527000,00:00:00:00:00:08,00:00:00:00:00:21
77488,312.984322000,00:00:00:00:00:08,00:00:00:00:00:21
77491,313.002373000,00:00:00:00:00:08,00:00:00:00:00:21
77495,313.021822000,00:00:00:00:00:08,00:00:00:00:00:21
77497,313.043811000,00:00:00:00:00:08,00:00:00:00:00:21
77498,313.048705000,00:00:00:00:00:08,00:00:00:00:00:21
77500,313.059260000,00:00:00:00:00:08,00:00:00:00:00:21
77504,313.079189000,00:00:00:00:00:08,00:00:00:00:00:21
77506,313.087124000,00:00:00:00:00:08,00:00:00:00:00:21
77507,313.090061000,00:00:00:00:00:08,00:00:00:00:00:21
77508,313.096138000,00:00:00:00:00:08,00:00:00:00:00:21
77511,313.119667000,00:00:00:00:00:08,00:00:00:00:00:21
77513,313.138801000,00:00:00:00:00:08,00:00:00:00:00:21
77514,313.139958000,00:00:00:00:00:08,00:00:00:00:00:21
77518,313.158407000,00:00:00:00:00:08,00:00:00:00:00:21
77519,313.162842000,00:00:00:00:00:08,00:00:00:00:00:21
77522,313.182816000,00:00:00:00:00:08,00:00:00:00:00:21
77525,313.194488000,00:00:00:00:00:08,00:00:00:00:00:21
77526,313.195505000,00:00:00:00:00:08,00:00:00:00:00:21
77529,313.211498000,00:00:00:00:00:08,00:00:00:00:00:21
77531,313.218774000,00:00:00:00:00:08,00:00:00:00:00:21
77532,313.228805000,00:00:00:00:00:08,00:00:00:00:00:21
77536,313.249615000,00:00:00:00:00:08,00:00:00:00:00:21
77540,313.268844000,00:00:00:00:00:08,00:00:00:00:00:21
77543,313.284317000,00:00:00:00:00:08,00:00:00:00:00:21
77545,313.298012000,00:00:00:00:00:08,00:00:00:00:00:21
77546,313.299269000,00:00:00:00:00:08,00:00:00:00:00:21
77547,313.306064000,00:00:00:00:00:08,00:00:00:00:00:21
77550,313.322918000,00:00:00:00:00:08,00:00:00:00:00:21
77553,313.339452000,00:00:00:00:00:08,00:00:00:00:00:21
77554,313.344629000,00:00:00:00:00:08,00:00:00:00:00:21
77555,313.347286000,00:00:00:00:00:08,00:00:00:00:00:21
77557,313.351322000,00:00:00:00:00:08,00:00:00:00:00:21
77558,313.352399000,00:00:00:00:00:08,00:00:00:00:00:21
77559,313.368850000,00:00:00:00:00:08,00:00:00:00:00:21
77561,313.378766000,00:00:00:00:00:08,00:00:00:00:00:21
77563,313.387960000,00:00:00:00:00:08,00:00:00:00:00:21
77566,313.409608000,00:00:00:00:00:08,00:00:00:00:00:21
77569,313.430181000,00:00:00:00:00:08,00:00:00:00:00:21
77571,313.439275000,00:00:00:00:00:08,00:00:00:00:00:21
77575,313.456265000,00:00:00:00:00:08,00:00:00:00:00:21
77578,313.478076000,00:00:00:00:00:08,00:00:00:00:00:21
77582,313.498765000,00:00:00:00:00:08,00:00:00:00:00:21
77583,313.511260000,00:00:00:00:00:08,00:00:00:00:00:21
77585,313.520875000,00:00:00:00:00:08,00:00:00:00:00:21
77587,313.530771000,00:00:00:00:00:08,00:00:00:00:00:21
77590,313.547782000,00:00:00:00:00:08,00:00:00:00:00:21
77592,313.557858000,00:00:00:00:00:08,00:00:00:00:00:21
77595,313.571970000,00:00:00:00:00:08,00:00:00:00:00:21
77596,313.576227000,00:00:00:00:00:08,00:00:00:00:00:21
77598,313.588783000,00:00:00:00:00:08,00:00:00:00:00:21
77601,313.606197000,00:00:00:00:00:08,00:00:00:00:00:21
77603,313.613053000,00:00:00:00:00:08,00:00:00:00:00:21
77604,313.615530000,00:00:00:00:00:08,00:00:00:00:00:21
77608,313.628339000,00:00:00:00:00:08,00:00:00:00:00:21
77611,313.648132000,00:00:00:00:00:08,00:00:00:00:00:21
77613,313.666083000,00:00:00:00:00:08,00:00:00:00:00:21
77615,313.671599000,00:00:00:00:00:08,00:00:00:00:00:21
77616,313.674356000,00:00:00:00:00:08,00:00:00:00:00:21
77618,313.694810000,00:00:00:00:00:08,00:00:00:00:00:21
77620,313.696986000,00:00:00:00:00:08,00:00:00:00:00:21
77621,313.711920000,00:00:00:00:00:08,00:00:00:00:00:21
77624,313.728953000,00:00:00:00:00:08,00:00:00:00:00:21
77627,313.752245000,00:00:00:00:00:08,00:00:00:00:00:21
77629,313.761761000,00:00:00:00:00:08,00:00:00:00:00:21
77635,313.768519000,00:00:00:00:00:08,00:00:00:00:00:21
77636,313.772916000,00:00:00:00:00:08,00:00:00:00:00:21
77639,313.793761000,00:00:00:00:00:08,00:00:00:00:00:21
77642,313.816513000,00:00:00:00:00:08,00:00:00:00:00:21
77645,313.833544000,00:00:00:00:00:08,00:00:00:00:00:21
77646,313.836141000,00:00:00:00:00:08,00:00:00:00:00:21
77648,313.848397000,00:00:00:00:00:08,00:00:00:00:00:21
77650,313.863451000,00:00:00:00:00:08,00:00:00:00:00:21
77653,313.872663000,00:00:00:00:00:08,00:00:00:00:00:21
77655,313.894475000,00:00:00:00:00:08,00:00:00:00:00:21
77657,313.916529000,00:00:00:00:00:08,00:00:00:00:00:21
77659,313.924303000,00:00:00:00:00:08,00:00:00:00:00:21
77662,313.932316000,00:00:00:00:00:08,00:00:00:00:00:21
77664,313.946290000,00:00:00:00:00:08,00:00:00:00:00:21
77666,313.952504000,00:00:00:00:00:08,00:00:00:00:00:21
77672,313.967598000,00:00:00:00:00:08,00:00:00:00:00:21
77673,313.978753000,00:00:00:00:00:08,00:00:00:00:00:21
77675,313.990767000,00:00:00:00:00:08,00:00:00:00:00:21
77678,314.013539000,00:00:00:00:00:08,00:00:00:00:00:21
77682,314.032469000,00:00:00:00:00:08,00:00:00:00:00:21
77683,314.037686000,00:00:00:00:00:08,00:00:00:00:00:21
77684,314.044360000,00:00:00:00:00:08,00:00:00:00:00:21
77686,314.051116000,00:00:00:00:00:08,00:00:00:00:00:21
77688,314.064487000,00:00:00:00:00:08,00:00:00:00:00:21
77690,314.078723000,00:00:00:00:00:08,00:00:00:00:00:21
77692,314.093838000,00:00:00:00:00:08,00:00:00:00:00:21
77698,314.115810000,00:00:00:00:00:08,00:00:00:00:00:21
77700,314.130585000,00:00:00:00:00:08,00:00:00:00:00:21
77702,314.138841000,00:00:00:00:00:08,00:00:00:00:00:21
77704,314.145331000,00:00:00:00:00:08,00:00:00:00:00:21
77706,314.161726000,00:00:00:00:00:08,00:00:00:00:00:21
77709,314.180297000,00:00:00:00:00:08,00:00:00:00:00:21
77710,314.181094000,00:00:00:00:00:08,00:00:00:00:00:21
77712,314.189566000,00:00:00:00:00:08,00:00:00:00:00:21
77714,314.208677000,00:00:00:00:00:08,00:00:00:00:00:21
77716,314.210793000,00:00:00:00:00:08,00:00:00:00:00:21
77719,314.228065000,00:00:00:00:00:08,00:00:00:00:00:21
77720,314.231679000,00:00:00:00:00:08,00:00:00:00:00:21
77721,314.233136000,00:00:00:00:00:08,00:00:00:00:00:21
77723,314.249352000,00:00:00:00:00:08,00:00:00:00:00:21
77726,314.268245000,00:00:00:00:00:08,00:00:00:00:00:21
77730,314.290296000,00:00:00:00:00:08,00:00:00:00:00:21
77731,314.293353000,00:00:00:00:00:08,00:00:00:00:00:21
77734,314.312386000,00:00:00:00:00:08,00:00:00:00:00:21
77735,314.315123000,00:00:00:00:00:08,00:00:00:00:00:21
77736,314.319420000,00:00:00:00:00:08,00:00:00:00:00:21
77738,314.333175000,00:00:00:00:00:08,00:00:00:00:00:21
77740,314.345771000,00:00:00:00:00:08,00:00:00:00:00:21
77741,314.346648000,00:00:00:00:00:08,00:00:00:00:00:21
77742,314.349685000,00:00:00:00:00:08,00:00:00:00:00:21
77744,314.357301000,00:00:00:00:00:08,00:00:00:00:00:21
77745,314.371075000,00:00:00:00:00:08,00:00:00:00:00:21
77747,314.376570000,00:00:00:00:00:08,00:00:00:00:00:21
77750,314.399643000,00:00:00:00:00:08,00:00:00:00:00:21
77752,314.421414000,00:00:00:00:00:08,00:00:00:00:00:21
77755,314.435687000,00:00:00:00:00:08,00:00:00:00:00:21
77757,314.451572000,00:00:00:00:00:08,00:00:00:00:00:21
77758,314.452369000,00:00:00:00:00:08,00:00:00:00:00:21
77760,314.471557000,00:00:00:00:00:08,00:00:00:00:00:21
77762,314.477313000,00:00:00:00:00:08,00:00:00:00:00:21
77763,314.480710000,00:00:00:00:00:08,00:00:00:00:00:21
77765,314.492866000,00:00:00:00:00:08,00:00:00:00:00:21
77766,314.495983000,00:00:00:00:00:08,00:00:00:00:00:21
