frame.number,frame.time_relative,wlan.ta,wlan.ra
196,0.595337000,00:00:00:00:00:03,00:00:00:00:00:08
315,1.310363000,00:00:00:00:00:03,00:00:00:00:00:08
317,1.311338000,00:00:00:00:00:03,00:00:00:00:00:08
366,1.499959000,00:00:00:00:00:03,00:00:00:00:00:08
367,1.503091000,00:00:00:00:00:03,00:00:00:00:00:08
453,2.499959000,00:00:00:00:00:03,00:00:00:00:00:08
454,2.500876000,00:00:00:00:00:03,00:00:00:00:00:08
503,3.499959000,00:00:00:00:00:03,00:00:00:00:00:08
504,3.501336000,00:00:00:00:00:03,00:00:00:00:00:08
505,3.506243000,00:00:00:00:00:03,00:00:00:00:00:08
506,3.507160000,00:00:00:00:00:03,00:00:00:00:00:08
558,4.499959000,00:00:00:00:00:03,00:00:00:00:00:08
559,4.503312000,00:00:00:00:00:03,00:00:00:00:00:08
601,5.499959000,00:00:00:00:00:03,00:00:00:00:00:08
602,5.501496000,00:00:00:00:00:03,00:00:00:00:00:08
603,5.507819000,00:00:00:00:00:03,00:00:00:00:00:08
645,6.499959000,00:00:00:00:00:03,00:00:00:00:00:08
646,6.502454000,00:00:00:00:00:03,00:00:00:00:00:08
688,7.499959000,00:00:00:00:00:03,00:00:00:00:00:08
689,7.500696000,00:00:00:00:00:03,00:00:00:00:00:08
731,8.499959000,00:00:00:00:00:03,00:00:00:00:00:08
732,8.500856000,00:00:00:00:00:03,00:00:00:00:00:08
774,9.499959000,00:00:00:00:00:03,00:00:00:00:00:08
775,9.503011000,00:00:00:00:00:03,00:00:00:00:00:08
818,10.499959000,00:00:00:00:00:03,00:00:00:00:00:08
819,10.505607000,00:00:00:00:00:03,00:00:00:00:00:08
861,11.499959000,00:00:00:00:00:03,00:00:00:00:00:08
862,11.501296000,00:00:00:00:00:03,00:00:00:00:00:08
904,12.499959000,00:00:00:00:00:03,00:00:00:00:00:08
905,12.501136000,00:00:00:00:00:03,00:00:00:00:00:08
948,13.499959000,00:00:00:00:00:03,00:00:00:00:00:08
949,13.503012000,00:00:00:00:00:03,00:00:00:00:00:08
993,14.499959000,00:00:00:00:00:03,00:00:00:00:00:08
994,14.500736000,00:00:00:00:00:03,00:00:00:00:00:08
1036,15.499959000,00:00:00:00:00:03,00:00:00:00:00:08
1037,15.501854000,00:00:00:00:00:03,00:00:00:00:00:08
1038,15.507179000,00:00:00:00:00:03,00:00:00:00:00:08
1081,16.499959000,00:00:00:00:00:03,00:00:00:00:00:08
1082,16.501954000,00:00:00:00:00:03,00:00:00:00:00:08
1125,17.499959000,00:00:00:00:00:03,00:00:00:00:00:08
1126,17.500816000,00:00:00:00:00:03,00:00:00:00:00:08
1127,17.504843000,00:00:00:00:00:03,00:00:00:00:00:08
1128,17.507300000,00:00:00:00:00:03,00:00:00:00:00:08
1171,18.499959000,00:00:00:00:00:03,00:00:00:00:00:08
1172,18.501336000,00:00:00:00:00:03,00:00:00:00:00:08
1173,18.504963000,00:00:00:00:00:03,00:00:00:00:00:08
1215,19.499959000,00:00:00:00:00:03,00:00:00:00:00:08
1216,19.501136000,00:00:00:00:00:03,00:00:00:00:00:08
1217,19.501853000,00:00:00:00:00:03,00:00:00:00:00:08
1259,20.499959000,00:00:00:00:00:03,00:00:00:00:00:08
1260,20.503571000,00:00:00:00:00:03,00:00:00:00:00:08
1261,20.505068000,00:00:00:00:00:03,00:00:00:00:00:08
1305,21.499959000,00:00:00:00:00:03,00:00:00:00:00:08
