73,0.313953000,00:00:00:00:00:08,00:00:00:00:00:03
93,0.319055000,00:00:00:00:00:08,00:00:00:00:00:03
217,0.785953000,00:00:00:00:00:08,00:00:00:00:00:03
347,1.284592000,00:00:00:00:00:08,00:00:00:00:00:04
409,1.313582000,00:00:00:00:00:08,00:00:00:00:00:04
418,1.469070000,00:00:00:00:00:08,00:00:00:00:00:03
419,1.469947000,00:00:00:00:00:08,00:00:00:00:00:03
425,1.472430000,00:00:00:00:00:08,00:00:00:00:00:04
431,1.474645000,00:00:00:00:00:08,00:00:00:00:00:04
523,2.469070000,00:00:00:00:00:08,00:00:00:00:00:03
524,2.470047000,00:00:00:00:00:08,00:00:00:00:00:03
530,2.472970000,00:00:00:00:00:08,00:00:00:00:00:04
575,2.741795000,00:00:00:00:00:08,00:00:00:00:00:04
606,3.469070000,00:00:00:00:00:08,00:00:00:00:00:03
607,3.469894000,00:00:00:00:00:08,00:00:00:00:00:04
615,3.473500000,00:00:00:00:00:08,00:00:00:00:00:03
665,4.469070000,00:00:00:00:00:08,00:00:00:00:00:03
666,4.469934000,00:00:00:00:00:08,00:00:00:00:00:04
674,4.473380000,00:00:00:00:00:08,00:00:00:00:00:03
724,5.469070000,00:00:00:00:00:08,00:00:00:00:00:03
725,5.469807000,00:00:00:00:00:08,00:00:00:00:00:03
733,5.473468000,00:00:00:00:00:08,00:00:00:00:00:04
783,6.469070000,00:00:00:00:00:08,00:00:00:00:00:03
784,6.470767000,00:00:00:00:00:08,00:00:00:00:00:03
785,6.471646000,00:00:00:00:00:08,00:00:00:00:00:04
789,6.472756000,00:00:00:00:00:08,00:00:00:00:00:03
843,7.469070000,00:00:00:00:00:08,00:00:00:00:00:03
846,7.471565000,00:00:00:00:00:08,00:00:00:00:00:03
850,7.472791000,00:00:00:00:00:08,00:00:00:00:00:04
902,8.469070000,00:00:00:00:00:08,00:00:00:00:00:03
903,8.470287000,00:00:00:00:00:08,00:00:00:00:00:03
911,8.474028000,00:00:00:00:00:08,00:00:00:00:00:04
961,9.469070000,00:00:00:00:00:08,00:00:00:00:00:03
962,9.469907000,00:00:00:00:00:08,00:00:00:00:00:03
966,9.471353000,00:00:00:00:00:08,00:00:00:00:00:04
1020,10.469070000,00:00:00:00:00:08,00:00:00:00:00:03
1021,10.470014000,00:00:00:00:00:08,00:00:00:00:00:04
1029,10.473440000,00:00:00:00:00:08,00:00:00:00:00:03
1079,11.469070000,00:00:00:00:00:08,00:00:00:00:00:03
1080,11.470107000,00:00:00:00:00:08,00:00:00:00:00:03
1081,11.470886000,00:00:00:00:00:08,00:00:00:00:00:04
1087,11.473693000,00:00:00:00:00:08,00:00:00:00:00:03
1139,12.469070000,00:00:00:00:00:08,00:00:00:00:00:03
1140,12.470034000,00:00:00:00:00:08,00:00:00:00:00:04
1146,12.472562000,00:00:00:00:00:08,00:00:00:00:00:03
1198,13.469070000,00:00:00:00:00:08,00:00:00:00:00:03
1199,13.470354000,00:00:00:00:00:08,00:00:00:00:00:04
1203,13.471284000,00:00:00:00:00:08,00:00:00:00:00:03
1257,14.469070000,00:00:00:00:00:08,00:00:00:00:00:03
1258,14.469787000,00:00:00:00:00:08,00:00:00:00:00:03
1268,14.474846000,00:00:00:00:00:08,00:00:00:00:00:04
1316,15.469070000,00:00:00:00:00:08,00:00:00:00:00:03
1317,15.470207000,00:00:00:00:00:08,00:00:00:00:00:03
1321,15.473899000,00:00:00:00:00:08,00:00:00:00:00:03
1327,15.476683000,00:00:00:00:00:08,00:00:00:00:00:04
1375,16.469070000,00:00:00:00:00:08,00:00:00:00:00:03
1380,16.472709000,00:00:00:00:00:08,00:00:00:00:00:04
1384,16.473640000,00:00:00:00:00:08,00:00:00:00:00:03
1434,17.469070000,00:00:00:00:00:08,00:00:00:00:00:03
1437,17.470972000,00:00:00:00:00:08,00:00:00:00:00:04
1441,17.472042000,00:00:00:00:00:08,00:00:00:00:00:03
1493,18.469070000,00:00:00:00:00:08,00:00:00:00:00:03
1494,18.470234000,00:00:00:00:00:08,00:00:00:00:00:04
1498,18.471224000,00:00:00:00:00:08,00:00:00:00:00:03
1552,19.469070000,00:00:00:00:00:08,00:00:00:00:00:03
1553,19.470147000,00:00:00:00:00:08,00:00:00:00:00:03
1559,19.472831000,00:00:00:00:00:08,00:00:00:00:00:04
1611,20.469070000,00:00:00:00:00:08,00:00:00:00:00:03
1612,20.469807000,00:00:00:00:00:08,00:00:00:00:00:03
1620,20.473188000,00:00:00:00:00:08,00:00:00:00:00:04
1669,21.469070000,00:00:00:00:00:08,00:00:00:00:00:03
1670,21.470094000,00:00:00:00:00:08,00:00:00:00:00:04
1676,21.472742000,00:00:00:00:00:08,00:00:00:00:00:03
1677,21.473959000,00:00:00:00:00:08,00:00:00:00:00:03
1729,22.469070000,00:00:00:00:00:08,00:00:00:00:00:03
1730,22.470227000,00:00:00:00:00:08,00:00:00:00:00:03
1731,22.471386000,00:00:00:00:00:08,00:00:00:00:00:04
1741,22.476909000,00:00:00:00:00:08,00:00:00:00:00:03
1789,23.469070000,00:00:00:00:00:08,00:00:00:00:00:03
1790,23.470087000,00:00:00:00:00:08,00:00:00:00:00:03
1796,23.472510000,00:00:00:00:00:08,00:00:00:00:00:04
1848,24.469070000,00:00:00:00:00:08,00:00:00:00:00:03
1849,24.470787000,00:00:00:00:00:08,00:00:00:00:00:03
1850,24.471686000,00:00:00:00:00:08,00:00:00:00:00:04
1856,24.474873000,00:00:00:00:00:08,00:00:00:00:00:03
1861,24.480426000,00:00:00:00:00:08,00:00:00:00:00:03
1909,25.469070000,00:00:00:00:00:08,00:00:00:00:00:03
1910,25.469707000,00:00:00:00:00:08,00:00:00:00:00:03
1916,25.472530000,00:00:00:00:00:08,00:00:00:00:00:04
1968,26.469070000,00:00:00:00:00:08,00:00:00:00:00:03
1969,26.469894000,00:00:00:00:00:08,00:00:00:00:00:04
1977,26.473500000,00:00:00:00:00:08,00:00:00:00:00:03
2027,27.469070000,00:00:00:00:00:08,00:00:00:00:00:03
2028,27.469974000,00:00:00:00:00:08,00:00:00:00:00:04
2034,27.472342000,00:00:00:00:00:08,00:00:00:00:00:03
2035,27.473299000,00:00:00:00:00:08,00:00:00:00:00:03
2087,28.469070000,00:00:00:00:00:08,00:00:00:00:00:03
2090,28.471012000,00:00:00:00:00:08,00:00:00:00:00:04
2098,28.474559000,00:00:00:00:00:08,00:00:00:00:00:03
2146,29.469070000,00:00:00:00:00:08,00:00:00:00:00:03
2151,29.472442000,00:00:00:00:00:08,00:00:00:00:00:03
2155,29.473729000,00:00:00:00:00:08,00:00:00:00:00:04
2205,30.469070000,00:00:00:00:00:08,00:00:00:00:00:03
2206,30.470107000,00:00:00:00:00:08,00:00:00:00:00:03
2214,30.473988000,00:00:00:00:00:08,00:00:00:00:00:04
2264,31.469070000,00:00:00:00:00:08,00:00:00:00:00:03
2265,31.470294000,00:00:00:00:00:08,00:00:00:00:00:04
2271,31.472782000,00:00:00:00:00:08,00:00:00:00:00:03
2272,31.475219000,00:00:00:00:00:08,00:00:00:00:00:03
2324,32.469070000,00:00:00:00:00:08,00:00:00:00:00:03
2325,32.470007000,00:00:00:00:00:08,00:00:00:00:00:03
2333,32.474008000,00:00:00:00:00:08,00:00:00:00:00:04
2383,33.469070000,00:00:00:00:00:08,00:00:00:00:00:03
2386,33.471725000,00:00:00:00:00:08,00:00:00:00:00:03
2388,33.473089000,00:00:00:00:00:08,00:00:00:00:00:04
2394,33.476117000,00:00:00:00:00:08,00:00:00:00:00:03
2442,34.469070000,00:00:00:00:00:08,00:00:00:00:00:03
2443,34.469887000,00:00:00:00:00:08,00:00:00:00:00:03
2453,34.475106000,00:00:00:00:00:08,00:00:00:00:00:04
2501,35.469070000,00:00:00:00:00:08,00:00:00:00:00:03
2504,35.471445000,00:00:00:00:00:08,00:00:00:00:00:03
2510,35.473929000,00:00:00:00:00:08,00:00:00:00:00:04
2560,36.469070000,00:00:00:00:00:08,00:00:00:00:00:03
2561,36.470307000,00:00:00:00:00:08,00:00:00:00:00:03
2566,36.473686000,00:00:00:00:00:08,00:00:00:00:00:04
2572,36.476014000,00:00:00:00:00:08,00:00:00:00:00:03
2620,37.469070000,00:00:00:00:00:08,00:00:00:00:00:03
2623,37.471045000,00:00:00:00:00:08,00:00:00:00:00:03
2631,37.475108000,00:00:00:00:00:08,00:00:00:00:00:04
2679,38.469070000,00:00:00:00:00:08,00:00:00:00:00:03
2680,38.469707000,00:00:00:00:00:08,00:00:00:00:00:03
2688,38.474108000,00:00:00:00:00:08,00:00:00:00:00:04
2738,39.469070000,00:00:00:00:00:08,00:00:00:00:00:03
2739,39.469954000,00:00:00:00:00:08,00:00:00:00:00:04
2745,39.472162000,00:00:00:00:00:08,00:00:00:00:00:03
2746,39.474179000,00:00:00:00:00:08,00:00:00:00:00:03
2798,40.469070000,00:00:00:00:00:08,00:00:00:00:00:03
2803,40.472629000,00:00:00:00:00:08,00:00:00:00:00:04
2807,40.473580000,00:00:00:00:00:08,00:00:00:00:00:03
2857,41.469070000,00:00:00:00:00:08,00:00:00:00:00:03
2858,41.469687000,00:00:00:00:00:08,00:00:00:00:00:03
2868,41.475046000,00:00:00:00:00:08,00:00:00:00:00:04
2916,42.469070000,00:00:00:00:00:08,00:00:00:00:00:03
2917,42.470314000,00:00:00:00:00:08,00:00:00:00:00:04
2923,42.472702000,00:00:00:00:00:08,00:00:00:00:00:03
2928,42.477315000,00:00:00:00:00:08,00:00:00:00:00:03
2976,43.469070000,00:00:00:00:00:08,00:00:00:00:00:03
2977,43.469914000,00:00:00:00:00:08,00:00:00:00:00:04
2981,43.470804000,00:00:00:00:00:08,00:00:00:00:00:03
2982,43.471621000,00:00:00:00:00:08,00:00:00:00:00:03
3036,44.469070000,00:00:00:00:00:08,00:00:00:00:00:03
3037,44.469914000,00:00:00:00:00:08,00:00:00:00:00:04
3047,44.474478000,00:00:00:00:00:08,00:00:00:00:00:03
3094,45.469070000,00:00:00:00:00:08,00:00:00:00:00:03
3095,45.470294000,00:00:00:00:00:08,00:00:00:00:00:04
3103,45.473560000,00:00:00:00:00:08,00:00:00:00:00:03
3153,46.469070000,00:00:00:00:00:08,00:00:00:00:00:03
3154,46.469867000,00:00:00:00:00:08,00:00:00:00:00:03
3164,46.474887000,00:00:00:00:00:08,00:00:00:00:00:04
