4052,303.986191000,,00:00:00:00:00:08
4082,304.377432000,,00:00:00:00:00:08
4120,311.972526000,,00:00:00:00:00:08
4136,311.986790000,,00:00:00:00:00:08
4170,312.378723000,,00:00:00:00:00:08
4207,319.972506000,,00:00:00:00:00:08
4223,319.983895000,,00:00:00:00:00:08
4256,320.375925000,,00:00:00:00:00:08
4297,327.974092000,,00:00:00:00:00:08
4311,327.981859000,,00:00:00:00:00:08
4347,328.379747000,,00:00:00:00:00:08
4388,335.972446000,,00:00:00:00:00:08
4404,335.985751000,,00:00:00:00:00:08
4438,336.379852000,,00:00:00:00:00:08
4473,343.972506000,,00:00:00:00:00:08
4489,343.985872000,,00:00:00:00:00:08
4519,344.375925000,,00:00:00:00:00:08
4557,351.974072000,,00:00:00:00:00:08
4571,351.981631000,,00:00:00:00:00:08
4604,352.377172000,,00:00:00:00:00:08
4644,359.975615000,,00:00:00:00:00:08
4656,359.983540000,,00:00:00:00:00:08
4688,360.375685000,,00:00:00:00:00:08
4728,367.976901000,,00:00:00:00:00:08
4740,367.983654000,,00:00:00:00:00:08
4781,368.384977000,,00:00:00:00:00:08
4816,375.973772000,,00:00:00:00:00:08
4830,375.984940000,,00:00:00:00:00:08
4862,376.377032000,,00:00:00:00:00:08
4916,383.988011000,,00:00:00:00:00:08
4920,383.989789000,,00:00:00:00:00:08
4988,384.386013000,,00:00:00:00:00:08
