frame.number,frame.time_relative,wlan.ta,wlan.ra
43532,235.727822000,00:00:00:00:00:08,00:00:00:00:00:01
43533,235.729539000,00:00:00:00:00:08,00:00:00:00:00:01
43534,235.731516000,00:00:00:00:00:08,00:00:00:00:00:01
43535,235.737053000,00:00:00:00:00:08,00:00:00:00:00:01
43536,235.741150000,00:00:00:00:00:08,00:00:00:00:00:01
43543,235.764671000,00:00:00:00:00:08,00:00:00:00:00:01
43547,235.780001000,00:00:00:00:00:08,00:00:00:00:00:01
43549,235.788976000,00:00:00:00:00:08,00:00:00:00:00:01
43555,235.811780000,00:00:00:00:00:08,00:00:00:00:00:01
43557,235.818756000,00:00:00:00:00:08,00:00:00:00:00:01
43559,235.828911000,00:00:00:00:00:08,00:00:00:00:00:01
43563,235.850721000,00:00:00:00:00:08,00:00:00:00:00:01
43565,235.861217000,00:00:00:00:00:08,00:00:00:00:00:01
43570,235.877464000,00:00:00:00:00:08,00:00:00:00:00:01
43573,235.897276000,00:00:00:00:00:08,00:00:00:00:00:01
43576,235.915789000,00:00:00:00:00:08,00:00:00:00:00:01
43581,235.932076000,00:00:00:00:00:08,00:00:00:00:00:01
43583,235.936351000,00:00:00:00:00:08,00:00:00:00:00:01
43586,235.940484000,00:00:00:00:00:08,00:00:00:00:00:01
43588,235.948079000,00:00:00:00:00:08,00:00:00:00:00:01
43592,235.960029000,00:00:00:00:00:08,00:00:00:00:00:01
43596,235.975099000,00:00:00:00:00:08,00:00:00:00:00:01
43599,235.990531000,00:00:00:00:00:08,00:00:00:00:00:01
43604,236.003759000,00:00:00:00:00:08,00:00:00:00:00:01
43839,236.083254000,00:00:00:00:00:08,00:00:00:00:00:01
43971,236.135103000,00:00:00:00:00:08,00:00:00:00:00:01
43975,236.150093000,00:00:00:00:00:08,00:00:00:00:00:01
43978,236.158325000,00:00:00:00:00:08,00:00:00:00:00:01
43987,236.181331000,00:00:00:00:00:08,00:00:00:00:00:01
43991,236.199461000,00:00:00:00:00:08,00:00:00:00:00:01
43998,236.223262000,00:00:00:00:00:08,00:00:00:00:00:01
43999,236.236459000,00:00:00:00:00:08,00:00:00:00:00:01
44003,236.241009000,00:00:00:00:00:08,00:00:00:00:00:01
44006,236.243481000,00:00:00:00:00:08,00:00:00:00:00:01
44007,236.244258000,00:00:00:00:00:08,00:00:00:00:00:01
44009,236.260554000,00:00:00:00:00:08,00:00:00:00:00:01
44013,236.274824000,00:00:00:00:00:08,00:00:00:00:00:01
44014,236.275721000,00:00:00:00:00:08,00:00:00:00:00:01
44015,236.282198000,00:00:00:00:00:08,00:00:00:00:00:01
