frame.number,frame.time_relative,wlan.ra,wlan.ta
1183,25.474432000,00:00:00:00:00:08,00:00:00:00:00:03
1215,26.469164000,00:00:00:00:00:08,00:00:00:00:00:03
1216,26.470959000,00:00:00:00:00:08,00:00:00:00:00:03
1218,26.472118000,00:00:00:00:00:08,00:00:00:00:00:04
1250,27.471420000,00:00:00:00:00:08,00:00:00:00:00:03
1252,27.475056000,00:00:00:00:00:08,00:00:00:00:00:04
1284,28.468584000,00:00:00:00:00:08,00:00:00:00:00:04
1286,28.472318000,00:00:00:00:00:08,00:00:00:00:00:03
1318,29.468444000,00:00:00:00:00:08,00:00:00:00:00:03
1320,29.469683000,00:00:00:00:00:08,00:00:00:00:00:04
1352,30.468524000,00:00:00:00:00:08,00:00:00:00:00:03
1354,30.473556000,00:00:00:00:00:08,00:00:00:00:00:04
1386,31.468664000,00:00:00:00:00:08,00:00:00:00:00:03
1388,31.473436000,00:00:00:00:00:08,00:00:00:00:00:04
1420,32.468584000,00:00:00:00:00:08,00:00:00:00:00:04
1422,32.473195000,00:00:00:00:00:08,00:00:00:00:00:03
1454,33.468484000,00:00:00:00:00:08,00:00:00:00:00:03
1455,33.470499000,00:00:00:00:00:08,00:00:00:00:00:04
1457,33.474433000,00:00:00:00:00:08,00:00:00:00:00:03
1489,34.468524000,00:00:00:00:00:08,00:00:00:00:00:03
1491,34.472539000,00:00:00:00:00:08,00:00:00:00:00:04
1492,34.473816000,00:00:00:00:00:08,00:00:00:00:00:04
1524,35.468344000,00:00:00:00:00:08,00:00:00:00:00:04
1526,35.469662000,00:00:00:00:00:08,00:00:00:00:00:03
1527,35.472772000,00:00:00:00:00:08,00:00:00:00:00:03
1559,36.469742000,00:00:00:00:00:08,00:00:00:00:00:03
1561,36.472079000,00:00:00:00:00:08,00:00:00:00:00:04
1593,37.468324000,00:00:00:00:00:08,00:00:00:00:00:04
1595,37.471199000,00:00:00:00:00:08,00:00:00:00:00:03
1627,38.468544000,00:00:00:00:00:08,00:00:00:00:00:04
1629,38.472298000,00:00:00:00:00:08,00:00:00:00:00:03
1661,39.469802000,00:00:00:00:00:08,00:00:00:00:00:04
1663,39.473136000,00:00:00:00:00:08,00:00:00:00:00:03
1695,40.468724000,00:00:00:00:00:08,00:00:00:00:00:03
1697,40.472099000,00:00:00:00:00:08,00:00:00:00:00:04
1729,41.468744000,00:00:00:00:00:08,00:00:00:00:00:03
1731,41.473376000,00:00:00:00:00:08,00:00:00:00:00:04
1763,42.468644000,00:00:00:00:00:08,00:00:00:00:00:04
1765,42.471838000,00:00:00:00:00:08,00:00:00:00:00:03
1797,43.468604000,00:00:00:00:00:08,00:00:00:00:00:04
1799,43.469702000,00:00:00:00:00:08,00:00:00:00:00:03
1831,44.468344000,00:00:00:00:00:08,00:00:00:00:00:04
1833,44.471379000,00:00:00:00:00:08,00:00:00:00:00:03
1834,44.472796000,00:00:00:00:00:08,00:00:00:00:00:03
1866,45.468564000,00:00:00:00:00:08,00:00:00:00:00:04
1868,45.471479000,00:00:00:00:00:08,00:00:00:00:00:03
1869,45.472216000,00:00:00:00:00:08,00:00:00:00:00:03
1901,46.469004000,00:00:00:00:00:08,00:00:00:00:00:03
1902,46.469596000,00:00:00:00:00:08,00:00:00:00:00:04
1904,46.471851000,00:00:00:00:00:08,00:00:00:00:00:03
1936,47.469522000,00:00:00:00:00:08,00:00:00:00:00:04
1938,47.470660000,00:00:00:00:00:08,00:00:00:00:00:03
1970,48.468904000,00:00:00:00:00:08,00:00:00:00:00:03
1972,48.469923000,00:00:00:00:00:08,00:00:00:00:00:04
2005,49.468784000,00:00:00:00:00:08,00:00:00:00:00:04
2007,49.470022000,00:00:00:00:00:08,00:00:00:00:00:03
2039,50.469184000,00:00:00:00:00:08,00:00:00:00:00:04
2041,50.470222000,00:00:00:00:00:08,00:00:00:00:00:03
2042,50.475628000,00:00:00:00:00:08,00:00:00:00:00:03
2074,51.468524000,00:00:00:00:00:08,00:00:00:00:00:03
2076,51.473498000,00:00:00:00:00:08,00:00:00:00:00:04
2108,52.471000000,00:00:00:00:00:08,00:00:00:00:00:03
2110,52.472199000,00:00:00:00:00:08,00:00:00:00:00:04
2142,53.468764000,00:00:00:00:00:08,00:00:00:00:00:03
2144,53.470880000,00:00:00:00:00:08,00:00:00:00:00:04
2176,54.470900000,00:00:00:00:00:08,00:00:00:00:00:03
2178,54.473376000,00:00:00:00:00:08,00:00:00:00:00:04
2210,55.468584000,00:00:00:00:00:08,00:00:00:00:00:03
2212,55.470980000,00:00:00:00:00:08,00:00:00:00:00:04
2244,56.468684000,00:00:00:00:00:08,00:00:00:00:00:03
2246,56.469783000,00:00:00:00:00:08,00:00:00:00:00:04
2278,57.469842000,00:00:00:00:00:08,00:00:00:00:00:03
2280,57.472359000,00:00:00:00:00:08,00:00:00:00:00:04
2312,58.468604000,00:00:00:00:00:08,00:00:00:00:00:03
2314,58.473458000,00:00:00:00:00:08,00:00:00:00:00:04
2346,59.468464000,00:00:00:00:00:08,00:00:00:00:00:04
2348,59.470760000,00:00:00:00:00:08,00:00:00:00:00:03
2380,60.468604000,00:00:00:00:00:08,00:00:00:00:00:04
2382,60.471319000,00:00:00:00:00:08,00:00:00:00:00:03
2414,61.470920000,00:00:00:00:00:08,00:00:00:00:00:03
2416,61.473536000,00:00:00:00:00:08,00:00:00:00:00:04
2448,62.468624000,00:00:00:00:00:08,00:00:00:00:00:03
2450,62.472479000,00:00:00:00:00:08,00:00:00:00:00:04
2482,63.468824000,00:00:00:00:00:08,00:00:00:00:00:03
2484,63.470960000,00:00:00:00:00:08,00:00:00:00:00:04
2516,64.469622000,00:00:00:00:00:08,00:00:00:00:00:03
2518,64.473238000,00:00:00:00:00:08,00:00:00:00:00:04
2550,65.470580000,00:00:00:00:00:08,00:00:00:00:00:04
2552,65.471777000,00:00:00:00:00:08,00:00:00:00:00:03
2584,66.469524000,00:00:00:00:00:08,00:00:00:00:00:03
2585,66.470036000,00:00:00:00:00:08,00:00:00:00:00:04
2587,66.474271000,00:00:00:00:00:08,00:00:00:00:00:03
2619,67.468524000,00:00:00:00:00:08,00:00:00:00:00:04
2621,67.469962000,00:00:00:00:00:08,00:00:00:00:00:03
2653,68.468744000,00:00:00:00:00:08,00:00:00:00:00:03
2654,68.470136000,00:00:00:00:00:08,00:00:00:00:00:04
2656,68.472711000,00:00:00:00:00:08,00:00:00:00:00:03
2657,68.473808000,00:00:00:00:00:08,00:00:00:00:00:03
2689,69.469722000,00:00:00:00:00:08,00:00:00:00:00:03
2691,69.473458000,00:00:00:00:00:08,00:00:00:00:00:04
2723,70.468964000,00:00:00:00:00:08,00:00:00:00:00:03
2724,70.471039000,00:00:00:00:00:08,00:00:00:00:00:04
2726,70.473674000,00:00:00:00:00:08,00:00:00:00:00:03
2758,71.468364000,00:00:00:00:00:08,00:00:00:00:00:04
2760,71.470519000,00:00:00:00:00:08,00:00:00:00:00:03
2792,72.468324000,00:00:00:00:00:08,00:00:00:00:00:03
2793,72.469496000,00:00:00:00:00:08,00:00:00:00:00:04
2795,72.473069000,00:00:00:00:00:08,00:00:00:00:00:03
2827,73.468364000,00:00:00:00:00:08,00:00:00:00:00:03
2829,73.470740000,00:00:00:00:00:08,00:00:00:00:00:04
2861,74.468564000,00:00:00:00:00:08,00:00:00:00:00:04
2863,74.470959000,00:00:00:00:00:08,00:00:00:00:00:03
2864,74.471616000,00:00:00:00:00:08,00:00:00:00:00:03
2896,75.468464000,00:00:00:00:00:08,00:00:00:00:00:03
2898,75.470881000,00:00:00:00:00:08,00:00:00:00:00:04
2899,75.473978000,00:00:00:00:00:08,00:00:00:00:00:04
2931,76.469562000,00:00:00:00:00:08,00:00:00:00:00:03
2933,76.472319000,00:00:00:00:00:08,00:00:00:00:00:04
2965,77.469324000,00:00:00:00:00:08,00:00:00:00:00:03
2966,77.469876000,00:00:00:00:00:08,00:00:00:00:00:04
2968,77.474009000,00:00:00:00:00:08,00:00:00:00:00:03
3001,78.468404000,00:00:00:00:00:08,00:00:00:00:00:03
3003,78.471100000,00:00:00:00:00:08,00:00:00:00:00:04
3035,79.468744000,00:00:00:00:00:08,00:00:00:00:00:03
3037,79.472139000,00:00:00:00:00:08,00:00:00:00:00:04
3069,80.468324000,00:00:00:00:00:08,00:00:00:00:00:03
3071,80.472179000,00:00:00:00:00:08,00:00:00:00:00:04
3103,81.470640000,00:00:00:00:00:08,00:00:00:00:00:04
3105,81.472037000,00:00:00:00:00:08,00:00:00:00:00:03
3106,81.475555000,00:00:00:00:00:08,00:00:00:00:00:03
3138,82.468544000,00:00:00:00:00:08,00:00:00:00:00:04
3140,82.469562000,00:00:00:00:00:08,00:00:00:00:00:03
3172,83.469064000,00:00:00:00:00:08,00:00:00:00:00:03
3173,83.469996000,00:00:00:00:00:08,00:00:00:00:00:04
3175,83.475107000,00:00:00:00:00:08,00:00:00:00:00:03
3207,84.468344000,00:00:00:00:00:08,00:00:00:00:00:04
3209,84.471239000,00:00:00:00:00:08,00:00:00:00:00:03
3210,84.475232000,00:00:00:00:00:08,00:00:00:00:00:03
3242,85.468464000,00:00:00:00:00:08,00:00:00:00:00:04
3244,85.472238000,00:00:00:00:00:08,00:00:00:00:00:03
3276,86.468364000,00:00:00:00:00:08,00:00:00:00:00:03
3278,86.471799000,00:00:00:00:00:08,00:00:00:00:00:04
3310,87.468764000,00:00:00:00:00:08,00:00:00:00:00:03
3311,87.469656000,00:00:00:00:00:08,00:00:00:00:00:04
3313,87.473089000,00:00:00:00:00:08,00:00:00:00:00:03
3345,88.469642000,00:00:00:00:00:08,00:00:00:00:00:03
3347,88.471959000,00:00:00:00:00:08,00:00:00:00:00:04
3379,89.468824000,00:00:00:00:00:08,00:00:00:00:00:04
3381,89.472158000,00:00:00:00:00:08,00:00:00:00:00:03
3413,90.468664000,00:00:00:00:00:08,00:00:00:00:00:03
3415,90.472099000,00:00:00:00:00:08,00:00:00:00:00:04
3447,91.469662000,00:00:00:00:00:08,00:00:00:00:00:04
3449,91.472976000,00:00:00:00:00:08,00:00:00:00:00:03
3481,92.468544000,00:00:00:00:00:08,00:00:00:00:00:03
3482,92.469176000,00:00:00:00:00:08,00:00:00:00:00:04
3484,92.472431000,00:00:00:00:00:08,00:00:00:00:00:03
3516,93.469562000,00:00:00:00:00:08,00:00:00:00:00:04
3518,93.473176000,00:00:00:00:00:08,00:00:00:00:00:03
3550,94.469024000,00:00:00:00:00:08,00:00:00:00:00:04
3552,94.471159000,00:00:00:00:00:08,00:00:00:00:00:03
3553,94.472176000,00:00:00:00:00:08,00:00:00:00:00:03
3585,95.468364000,00:00:00:00:00:08,00:00:00:00:00:04
3587,95.472278000,00:00:00:00:00:08,00:00:00:00:00:03
3619,96.468644000,00:00:00:00:00:08,00:00:00:00:00:04
3621,96.469822000,00:00:00:00:00:08,00:00:00:00:00:03
3653,97.468844000,00:00:00:00:00:08,00:00:00:00:00:03
3655,97.471361000,00:00:00:00:00:08,00:00:00:00:00:04
3688,98.468624000,00:00:00:00:00:08,00:00:00:00:00:04
3690,98.471359000,00:00:00:00:00:08,00:00:00:00:00:03
3691,98.472576000,00:00:00:00:00:08,00:00:00:00:00:03
3692,98.473193000,00:00:00:00:00:08,00:00:00:00:00:03
3724,99.468884000,00:00:00:00:00:08,00:00:00:00:00:03
3725,99.469636000,00:00:00:00:00:08,00:00:00:00:00:04
3727,99.472331000,00:00:00:00:00:08,00:00:00:00:00:03
3760,100.468404000,00:00:00:00:00:08,00:00:00:00:00:03
3762,100.472379000,00:00:00:00:00:08,00:00:00:00:00:04
3794,101.468444000,00:00:00:00:00:08,00:00:00:00:00:04
3796,101.469462000,00:00:00:00:00:08,00:00:00:00:00:03
3797,101.474408000,00:00:00:00:00:08,00:00:00:00:00:03
3829,102.468704000,00:00:00:00:00:08,00:00:00:00:00:03
3830,102.469636000,00:00:00:00:00:08,00:00:00:00:00:04
3832,102.475187000,00:00:00:00:00:08,00:00:00:00:00:03
3864,103.468464000,00:00:00:00:00:08,00:00:00:00:00:04
3866,103.471139000,00:00:00:00:00:08,00:00:00:00:00:03
3898,104.468344000,00:00:00:00:00:08,00:00:00:00:00:03
3900,104.470680000,00:00:00:00:00:08,00:00:00:00:00:04
3932,105.468564000,00:00:00:00:00:08,00:00:00:00:00:03
3934,105.469903000,00:00:00:00:00:08,00:00:00:00:00:04
3966,106.468564000,00:00:00:00:00:08,00:00:00:00:00:03
3968,106.470800000,00:00:00:00:00:08,00:00:00:00:00:04
4000,107.471140000,00:00:00:00:00:08,00:00:00:00:00:03
4002,107.472499000,00:00:00:00:00:08,00:00:00:00:00:04
4034,108.468404000,00:00:00:00:00:08,00:00:00:00:00:03
4036,108.470820000,00:00:00:00:00:08,00:00:00:00:00:04
4068,109.468684000,00:00:00:00:00:08,00:00:00:00:00:04
4070,109.471019000,00:00:00:00:00:08,00:00:00:00:00:03
4102,110.468924000,00:00:00:00:00:08,00:00:00:00:00:03
4104,110.473438000,00:00:00:00:00:08,00:00:00:00:00:04
4136,111.469702000,00:00:00:00:00:08,00:00:00:00:00:04
4138,111.472277000,00:00:00:00:00:08,00:00:00:00:00:03
4170,112.468664000,00:00:00:00:00:08,00:00:00:00:00:04
4172,112.473037000,00:00:00:00:00:08,00:00:00:00:00:03
4204,113.469224000,00:00:00:00:00:08,00:00:00:00:00:04
4206,113.470302000,00:00:00:00:00:08,00:00:00:00:00:03
4207,113.476108000,00:00:00:00:00:08,00:00:00:00:00:03
4239,114.468684000,00:00:00:00:00:08,00:00:00:00:00:03
4241,114.471160000,00:00:00:00:00:08,00:00:00:00:00:04
4273,115.470840000,00:00:00:00:00:08,00:00:00:00:00:04
4275,115.473295000,00:00:00:00:00:08,00:00:00:00:00:03
4307,116.468544000,00:00:00:00:00:08,00:00:00:00:00:04
4309,116.470759000,00:00:00:00:00:08,00:00:00:00:00:03
4310,116.473395000,00:00:00:00:00:08,00:00:00:00:00:03
4311,116.478332000,00:00:00:00:00:08,00:00:00:00:00:03
4343,117.468424000,00:00:00:00:00:08,00:00:00:00:00:04
4345,117.470619000,00:00:00:00:00:08,00:00:00:00:00:03
4377,118.468384000,00:00:00:00:00:08,00:00:00:00:00:04
4379,118.470879000,00:00:00:00:00:08,00:00:00:00:00:03
4411,119.468584000,00:00:00:00:00:08,00:00:00:00:00:03
4412,119.470036000,00:00:00:00:00:08,00:00:00:00:00:04
4414,119.472751000,00:00:00:00:00:08,00:00:00:00:00:03
4415,119.474288000,00:00:00:00:00:08,00:00:00:00:00:03
4447,120.468484000,00:00:00:00:00:08,00:00:00:00:00:03
4448,120.469441000,00:00:00:00:00:08,00:00:00:00:00:03
4449,120.470313000,00:00:00:00:00:08,00:00:00:00:00:04
4451,120.476848000,00:00:00:00:00:08,00:00:00:00:00:03
4452,120.481481000,00:00:00:00:00:08,00:00:00:00:00:03
4500,121.475551000,00:00:00:00:00:08,00:00:00:00:00:04
4502,121.476729000,00:00:00:00:00:08,00:00:00:00:00:03
4542,122.468604000,00:00:00:00:00:08,00:00:00:00:00:04
4544,122.471099000,00:00:00:00:00:08,00:00:00:00:00:03
4545,122.472256000,00:00:00:00:00:08,00:00:00:00:00:03
4585,123.468624000,00:00:00:00:00:08,00:00:00:00:00:03
4587,123.471120000,00:00:00:00:00:08,00:00:00:00:00:04
4622,124.468464000,00:00:00:00:00:08,00:00:00:00:00:03
4624,124.473376000,00:00:00:00:00:08,00:00:00:00:00:04
4656,125.468424000,00:00:00:00:00:08,00:00:00:00:00:03
4658,125.471999000,00:00:00:00:00:08,00:00:00:00:00:04
4690,126.469084000,00:00:00:00:00:08,00:00:00:00:00:04
4692,126.470322000,00:00:00:00:00:08,00:00:00:00:00:03
4693,126.473292000,00:00:00:00:00:08,00:00:00:00:00:03
4694,126.479085000,00:00:00:00:00:08,00:00:00:00:00:03
4726,127.471140000,00:00:00:00:00:08,00:00:00:00:00:04
4728,127.472217000,00:00:00:00:00:08,00:00:00:00:00:03
4760,128.468404000,00:00:00:00:00:08,00:00:00:00:00:04
4762,128.470939000,00:00:00:00:00:08,00:00:00:00:00:03
4763,128.472856000,00:00:00:00:00:08,00:00:00:00:00:03
4795,129.470920000,00:00:00:00:00:08,00:00:00:00:00:03
4797,129.473356000,00:00:00:00:00:08,00:00:00:00:00:04
4829,130.469084000,00:00:00:00:00:08,00:00:00:00:00:03
4830,130.470096000,00:00:00:00:00:08,00:00:00:00:00:04
4832,130.476007000,00:00:00:00:00:08,00:00:00:00:00:03
4864,131.468584000,00:00:00:00:00:08,00:00:00:00:00:04
4866,131.471319000,00:00:00:00:00:08,00:00:00:00:00:03
4867,131.474452000,00:00:00:00:00:08,00:00:00:00:00:03
4899,132.471120000,00:00:00:00:00:08,00:00:00:00:00:03
4901,132.473316000,00:00:00:00:00:08,00:00:00:00:00:04
4933,133.470980000,00:00:00:00:00:08,00:00:00:00:00:04
4935,133.472197000,00:00:00:00:00:08,00:00:00:00:00:03
4967,134.468964000,00:00:00:00:00:08,00:00:00:00:00:03
4969,134.469983000,00:00:00:00:00:08,00:00:00:00:00:04
4970,134.472212000,00:00:00:00:00:08,00:00:00:00:00:04
5002,135.468444000,00:00:00:00:00:08,00:00:00:00:00:03
5004,135.469483000,00:00:00:00:00:08,00:00:00:00:00:04
5036,136.468564000,00:00:00:00:00:08,00:00:00:00:00:03
5038,136.471160000,00:00:00:00:00:08,00:00:00:00:00:04
5039,136.473837000,00:00:00:00:00:08,00:00:00:00:00:04
5071,137.468484000,00:00:00:00:00:08,00:00:00:00:00:04
5073,137.472098000,00:00:00:00:00:08,00:00:00:00:00:03
5105,138.468644000,00:00:00:00:00:08,00:00:00:00:00:03
5106,138.469216000,00:00:00:00:00:08,00:00:00:00:00:04
5108,138.472791000,00:00:00:00:00:08,00:00:00:00:00:03
5109,138.477868000,00:00:00:00:00:08,00:00:00:00:00:03
5110,138.484801000,00:00:00:00:00:08,00:00:00:00:00:03
5142,139.468504000,00:00:00:00:00:08,00:00:00:00:00:03
5143,139.469296000,00:00:00:00:00:08,00:00:00:00:00:04
5145,139.470413000,00:00:00:00:00:08,00:00:00:00:00:03
5177,140.468904000,00:00:00:00:00:08,00:00:00:00:00:03
5178,140.469936000,00:00:00:00:00:08,00:00:00:00:00:04
5180,140.472151000,00:00:00:00:00:08,00:00:00:00:00:03
5212,141.468904000,00:00:00:00:00:08,00:00:00:00:00:04
5214,141.471339000,00:00:00:00:00:08,00:00:00:00:00:03
5247,142.468364000,00:00:00:00:00:08,00:00:00:00:00:04
5249,142.472637000,00:00:00:00:00:08,00:00:00:00:00:03
5281,143.468664000,00:00:00:00:00:08,00:00:00:00:00:04
5283,143.470082000,00:00:00:00:00:08,00:00:00:00:00:03
5284,143.475647000,00:00:00:00:00:08,00:00:00:00:00:03
5316,144.468444000,00:00:00:00:00:08,00:00:00:00:00:04
5318,144.469482000,00:00:00:00:00:08,00:00:00:00:00:03
5351,145.469762000,00:00:00:00:00:08,00:00:00:00:00:03
5353,145.470781000,00:00:00:00:00:08,00:00:00:00:00:04
5385,146.469822000,00:00:00:00:00:08,00:00:00:00:00:04
5387,146.470940000,00:00:00:00:00:08,00:00:00:00:00:03
5388,146.474736000,00:00:00:00:00:08,00:00:00:00:00:03
5420,147.468344000,00:00:00:00:00:08,00:00:00:00:00:04
5422,147.472098000,00:00:00:00:00:08,00:00:00:00:00:03
5423,147.474115000,00:00:00:00:00:08,00:00:00:00:00:03
5455,148.468464000,00:00:00:00:00:08,00:00:00:00:00:04
5457,148.472937000,00:00:00:00:00:08,00:00:00:00:00:03
5489,149.468444000,00:00:00:00:00:08,00:00:00:00:00:04
5491,149.470840000,00:00:00:00:00:08,00:00:00:00:00:03
5523,150.470960000,00:00:00:00:00:08,00:00:00:00:00:04
5525,150.473215000,00:00:00:00:00:08,00:00:00:00:00:03
5557,151.468444000,00:00:00:00:00:08,00:00:00:00:00:04
5559,151.471539000,00:00:00:00:00:08,00:00:00:00:00:03
5560,151.474136000,00:00:00:00:00:08,00:00:00:00:00:03
5592,152.468784000,00:00:00:00:00:08,00:00:00:00:00:03
5594,152.470023000,00:00:00:00:00:08,00:00:00:00:00:04
5626,153.468384000,00:00:00:00:00:08,00:00:00:00:00:03
5628,153.469583000,00:00:00:00:00:08,00:00:00:00:00:04
5660,154.468504000,00:00:00:00:00:08,00:00:00:00:00:04
5662,154.471918000,00:00:00:00:00:08,00:00:00:00:00:03
5694,155.471020000,00:00:00:00:00:08,00:00:00:00:00:04
5696,155.472057000,00:00:00:00:00:08,00:00:00:00:00:03
5697,155.473895000,00:00:00:00:00:08,00:00:00:00:00:03
5729,156.468804000,00:00:00:00:00:08,00:00:00:00:00:03
5730,156.469856000,00:00:00:00:00:08,00:00:00:00:00:04
5732,156.472831000,00:00:00:00:00:08,00:00:00:00:00:03
5764,157.468324000,00:00:00:00:00:08,00:00:00:00:00:04
5766,157.469462000,00:00:00:00:00:08,00:00:00:00:00:03
5798,158.468384000,00:00:00:00:00:08,00:00:00:00:00:03
5800,158.469463000,00:00:00:00:00:08,00:00:00:00:00:04
5832,159.470342000,00:00:00:00:00:08,00:00:00:00:00:03
5834,159.472499000,00:00:00:00:00:08,00:00:00:00:00:04
5867,160.468844000,00:00:00:00:00:08,00:00:00:00:00:03
5869,160.472459000,00:00:00:00:00:08,00:00:00:00:00:04
5870,160.474936000,00:00:00:00:00:08,00:00:00:00:00:04
5902,161.468364000,00:00:00:00:00:08,00:00:00:00:00:03
5904,161.469663000,00:00:00:00:00:08,00:00:00:00:00:04
5936,162.468464000,00:00:00:00:00:08,00:00:00:00:00:04
5938,162.473197000,00:00:00:00:00:08,00:00:00:00:00:03
5970,163.468624000,00:00:00:00:00:08,00:00:00:00:00:03
5971,163.472117000,00:00:00:00:00:08,00:00:00:00:00:04
5973,163.475432000,00:00:00:00:00:08,00:00:00:00:00:03
6005,164.471020000,00:00:00:00:00:08,00:00:00:00:00:03
6007,164.473476000,00:00:00:00:00:08,00:00:00:00:00:04
6039,165.469902000,00:00:00:00:00:08,00:00:00:00:00:04
6041,165.472097000,00:00:00:00:00:08,00:00:00:00:00:03
6073,166.468864000,00:00:00:00:00:08,00:00:00:00:00:03
6074,166.469821000,00:00:00:00:00:08,00:00:00:00:00:03
6076,166.471060000,00:00:00:00:00:08,00:00:00:00:00:04
6108,167.468844000,00:00:00:00:00:08,00:00:00:00:00:03
6109,167.469456000,00:00:00:00:00:08,00:00:00:00:00:04
6111,167.475588000,00:00:00:00:00:08,00:00:00:00:00:03
6143,168.468604000,00:00:00:00:00:08,00:00:00:00:00:03
6145,168.469623000,00:00:00:00:00:08,00:00:00:00:00:04
6177,169.469702000,00:00:00:00:00:08,00:00:00:00:00:03
6179,169.473538000,00:00:00:00:00:08,00:00:00:00:00:04
6211,170.468504000,00:00:00:00:00:08,00:00:00:00:00:04
6213,170.471479000,00:00:00:00:00:08,00:00:00:00:00:03
6245,171.468404000,00:00:00:00:00:08,00:00:00:00:00:04
6247,171.472298000,00:00:00:00:00:08,00:00:00:00:00:03
6279,172.469802000,00:00:00:00:00:08,00:00:00:00:00:04
6281,172.473236000,00:00:00:00:00:08,00:00:00:00:00:03
6313,173.469044000,00:00:00:00:00:08,00:00:00:00:00:03
6314,173.470959000,00:00:00:00:00:08,00:00:00:00:00:04
