0,0,65,0,0,0,0,20,1,54
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,48,0,0,0
0,0,1,0,0,1,1,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,49,0,1,51,0,49,0,0,3
0,0,25,78,0,0,0,202,0,0
0,0,0,56,0,0,0,0,0,0
0,0,127,98,0,0,0,0,0,0
