frame.number,frame.time_relative,wlan.ta,wlan.ra
35,0.303806000,00:00:00:00:00:03,00:00:00:00:00:08
54,0.532443000,00:00:00:00:00:04,00:00:00:00:00:08
95,0.780093000,00:00:00:00:00:03,00:00:00:00:00:08
172,1.305652000,00:00:00:00:00:03,00:00:00:00:00:08
176,1.313097000,00:00:00:00:00:03,00:00:00:00:00:08
215,1.345774000,00:00:00:00:00:04,00:00:00:00:00:08
221,1.470324000,00:00:00:00:00:03,00:00:00:00:00:08
223,1.471443000,00:00:00:00:00:04,00:00:00:00:00:08
225,1.484707000,00:00:00:00:00:04,00:00:00:00:00:08
258,1.710904000,00:00:00:00:00:03,00:00:00:00:00:08
311,2.280931000,00:00:00:00:00:04,00:00:00:00:00:08
315,2.284721000,00:00:00:00:00:04,00:00:00:00:00:08
328,2.302552000,00:00:00:00:00:04,00:00:00:00:00:08
350,2.469984000,00:00:00:00:00:03,00:00:00:00:00:08
352,2.471063000,00:00:00:00:00:04,00:00:00:00:00:08
404,2.741546000,00:00:00:00:00:04,00:00:00:00:00:08
412,3.469444000,00:00:00:00:00:03,00:00:00:00:00:08
414,3.471940000,00:00:00:00:00:04,00:00:00:00:00:08
455,4.470862000,00:00:00:00:00:04,00:00:00:00:00:08
457,4.473037000,00:00:00:00:00:03,00:00:00:00:00:08
489,5.469624000,00:00:00:00:00:03,00:00:00:00:00:08
491,5.471063000,00:00:00:00:00:04,00:00:00:00:00:08
523,6.469424000,00:00:00:00:00:03,00:00:00:00:00:08
525,6.470463000,00:00:00:00:00:04,00:00:00:00:00:08
557,7.469584000,00:00:00:00:00:03,00:00:00:00:00:08
558,7.470156000,00:00:00:00:00:04,00:00:00:00:00:08
560,7.474131000,00:00:00:00:00:03,00:00:00:00:00:08
561,7.477128000,00:00:00:00:00:03,00:00:00:00:00:08
593,8.470244000,00:00:00:00:00:04,00:00:00:00:00:08
595,8.471442000,00:00:00:00:00:03,00:00:00:00:00:08
596,8.473691000,00:00:00:00:00:03,00:00:00:00:00:08
628,9.469764000,00:00:00:00:00:03,00:00:00:00:00:08
629,9.470921000,00:00:00:00:00:03,00:00:00:00:00:08
