frame.number,frame.time_relative,wlan.ta,wlan.ra
9,0.274965000,00:00:00:00:00:08,00:00:00:00:00:03
20,0.284045000,00:00:00:00:00:08,00:00:00:00:00:05
48,0.305578000,00:00:00:00:00:08,00:00:00:00:00:05
60,0.313976000,00:00:00:00:00:08,00:00:00:00:00:03
66,0.512937000,00:00:00:00:00:08,00:00:00:00:00:0c
80,0.780454000,00:00:00:00:00:08,00:00:00:00:00:05
96,0.785595000,00:00:00:00:00:08,00:00:00:00:00:03
117,1.279184000,00:00:00:00:00:08,00:00:00:00:00:04
121,1.280294000,00:00:00:00:00:08,00:00:00:00:00:04
127,1.288216000,00:00:00:00:00:08,00:00:00:00:00:03
128,1.289053000,00:00:00:00:00:08,00:00:00:00:00:03
129,1.290370000,00:00:00:00:00:08,00:00:00:00:00:03
137,1.297362000,00:00:00:00:00:08,00:00:00:00:00:03
140,1.305608000,00:00:00:00:00:08,00:00:00:00:00:04
151,1.317308000,00:00:00:00:00:08,00:00:00:00:00:0c
156,1.464392000,00:00:00:00:00:08,00:00:00:00:00:0c
162,1.466666000,00:00:00:00:00:08,00:00:00:00:00:0c
168,1.469161000,00:00:00:00:00:08,00:00:00:00:00:0c
188,2.465092000,00:00:00:00:00:08,00:00:00:00:00:0c
194,2.467486000,00:00:00:00:00:08,00:00:00:00:00:0c
197,2.652765000,00:00:00:00:00:08,00:00:00:00:00:05
205,2.654768000,00:00:00:00:00:08,00:00:00:00:00:0c
211,2.689645000,00:00:00:00:00:08,00:00:00:00:00:0c
229,2.736374000,00:00:00:00:00:08,00:00:00:00:00:05
233,2.737881000,00:00:00:00:00:08,00:00:00:00:00:0c
247,3.465588000,00:00:00:00:00:08,00:00:00:00:00:0c
251,3.468045000,00:00:00:00:00:08,00:00:00:00:00:0c
253,3.469344000,00:00:00:00:00:08,00:00:00:00:00:0c
267,4.464550000,00:00:00:00:00:08,00:00:00:00:00:0c
275,4.468085000,00:00:00:00:00:08,00:00:00:00:00:0c
277,4.469544000,00:00:00:00:00:08,00:00:00:00:00:0c
288,5.464432000,00:00:00:00:00:08,00:00:00:00:00:0c
298,5.467725000,00:00:00:00:00:08,00:00:00:00:00:0c
300,5.469204000,00:00:00:00:00:08,00:00:00:00:00:0c
322,6.468299000,00:00:00:00:00:08,00:00:00:00:00:0c
324,6.469598000,00:00:00:00:00:08,00:00:00:00:00:0c
326,6.471117000,00:00:00:00:00:08,00:00:00:00:00:0c
345,7.467227000,00:00:00:00:00:08,00:00:00:00:00:0c
347,7.468626000,00:00:00:00:00:08,00:00:00:00:00:0c
349,7.469765000,00:00:00:00:00:08,00:00:00:00:00:0c
361,8.464872000,00:00:00:00:00:08,00:00:00:00:00:0c
371,8.468705000,00:00:00:00:00:08,00:00:00:00:00:0c
373,8.470284000,00:00:00:00:00:08,00:00:00:00:00:0c
388,9.465709000,00:00:00:00:00:08,00:00:00:00:00:0c
390,9.466728000,00:00:00:00:00:08,00:00:00:00:00:0c
396,9.469164000,00:00:00:00:00:08,00:00:00:00:00:0c
415,10.465768000,00:00:00:00:00:08,00:00:00:00:00:0c
419,10.467965000,00:00:00:00:00:08,00:00:00:00:00:0c
421,10.469124000,00:00:00:00:00:08,00:00:00:00:00:0c
436,11.465382000,00:00:00:00:00:08,00:00:00:00:00:0c
440,11.468238000,00:00:00:00:00:08,00:00:00:00:00:0c
446,11.471814000,00:00:00:00:00:08,00:00:00:00:00:0c
460,12.464770000,00:00:00:00:00:08,00:00:00:00:00:0c
468,12.468325000,00:00:00:00:00:08,00:00:00:00:00:0c
470,12.469864000,00:00:00:00:00:08,00:00:00:00:00:0c
490,13.467308000,00:00:00:00:00:08,00:00:00:00:00:0c
