frame.number,frame.time_relative,wlan.ta,wlan.ra
24,0.293378000,00:00:00:00:00:03,00:00:00:00:00:08
46,0.331865000,00:00:00:00:00:03,00:00:00:00:00:08
59,0.338207000,00:00:00:00:00:04,00:00:00:00:00:08
148,0.569780000,00:00:00:00:00:04,00:00:00:00:00:08
210,1.467484000,00:00:00:00:00:04,00:00:00:00:00:08
212,1.469919000,00:00:00:00:00:03,00:00:00:00:00:08
241,1.538707000,00:00:00:00:00:04,00:00:00:00:00:08
267,2.467844000,00:00:00:00:00:03,00:00:00:00:00:08
269,2.470320000,00:00:00:00:00:04,00:00:00:00:00:08
283,2.739546000,00:00:00:00:00:04,00:00:00:00:00:08
284,2.740223000,00:00:00:00:00:04,00:00:00:00:00:08
293,3.468802000,00:00:00:00:00:04,00:00:00:00:00:08
295,3.469940000,00:00:00:00:00:03,00:00:00:00:00:08
311,4.467424000,00:00:00:00:00:04,00:00:00:00:00:08
313,4.470598000,00:00:00:00:00:03,00:00:00:00:00:08
329,5.467644000,00:00:00:00:00:04,00:00:00:00:00:08
331,5.470219000,00:00:00:00:00:03,00:00:00:00:00:08
332,5.472816000,00:00:00:00:00:03,00:00:00:00:00:08
348,6.467864000,00:00:00:00:00:04,00:00:00:00:00:08
350,6.470419000,00:00:00:00:00:03,00:00:00:00:00:08
351,6.471196000,00:00:00:00:00:03,00:00:00:00:00:08
367,7.467784000,00:00:00:00:00:04,00:00:00:00:00:08
369,7.470059000,00:00:00:00:00:03,00:00:00:00:00:08
385,8.467604000,00:00:00:00:00:03,00:00:00:00:00:08
387,8.471119000,00:00:00:00:00:04,00:00:00:00:00:08
403,9.467384000,00:00:00:00:00:04,00:00:00:00:00:08
405,9.470399000,00:00:00:00:00:03,00:00:00:00:00:08
406,9.472016000,00:00:00:00:00:03,00:00:00:00:00:08
422,10.467424000,00:00:00:00:00:04,00:00:00:00:00:08
424,10.471098000,00:00:00:00:00:03,00:00:00:00:00:08
440,11.467804000,00:00:00:00:00:04,00:00:00:00:00:08
442,11.468862000,00:00:00:00:00:03,00:00:00:00:00:08
458,12.468084000,00:00:00:00:00:03,00:00:00:00:00:08
459,12.468976000,00:00:00:00:00:04,00:00:00:00:00:08
461,12.471491000,00:00:00:00:00:03,00:00:00:00:00:08
477,13.467504000,00:00:00:00:00:03,00:00:00:00:00:08
478,13.468676000,00:00:00:00:00:04,00:00:00:00:00:08
480,13.471071000,00:00:00:00:00:03,00:00:00:00:00:08
496,14.467624000,00:00:00:00:00:03,00:00:00:00:00:08
498,14.471519000,00:00:00:00:00:04,00:00:00:00:00:08
514,15.468622000,00:00:00:00:00:03,00:00:00:00:00:08
516,15.470959000,00:00:00:00:00:04,00:00:00:00:00:08
532,16.467344000,00:00:00:00:00:04,00:00:00:00:00:08
534,16.471138000,00:00:00:00:00:03,00:00:00:00:00:08
550,17.467624000,00:00:00:00:00:03,00:00:00:00:00:08
551,17.468236000,00:00:00:00:00:04,00:00:00:00:00:08
553,17.470671000,00:00:00:00:00:03,00:00:00:00:00:08
569,18.470180000,00:00:00:00:00:03,00:00:00:00:00:08
571,18.471439000,00:00:00:00:00:04,00:00:00:00:00:08
587,19.467364000,00:00:00:00:00:04,00:00:00:00:00:08
589,19.470019000,00:00:00:00:00:03,00:00:00:00:00:08
605,20.467984000,00:00:00:00:00:03,00:00:00:00:00:08
607,20.471319000,00:00:00:00:00:04,00:00:00:00:00:08
624,21.467544000,00:00:00:00:00:04,00:00:00:00:00:08
626,21.468802000,00:00:00:00:00:03,00:00:00:00:00:08
642,22.467824000,00:00:00:00:00:04,00:00:00:00:00:08
644,22.468962000,00:00:00:00:00:03,00:00:00:00:00:08
660,23.467364000,00:00:00:00:00:03,00:00:00:00:00:08
662,23.468463000,00:00:00:00:00:04,00:00:00:00:00:08
678,24.467904000,00:00:00:00:00:03,00:00:00:00:00:08
680,24.471459000,00:00:00:00:00:04,00:00:00:00:00:08
697,25.469142000,00:00:00:00:00:03,00:00:00:00:00:08
699,25.470381000,00:00:00:00:00:04,00:00:00:00:00:08
715,26.468602000,00:00:00:00:00:04,00:00:00:00:00:08
717,26.472336000,00:00:00:00:00:03,00:00:00:00:00:08
733,27.467364000,00:00:00:00:00:04,00:00:00:00:00:08
735,27.469739000,00:00:00:00:00:03,00:00:00:00:00:08
751,28.467424000,00:00:00:00:00:04,00:00:00:00:00:08
753,28.470958000,00:00:00:00:00:03,00:00:00:00:00:08
769,29.468204000,00:00:00:00:00:04,00:00:00:00:00:08
771,29.469342000,00:00:00:00:00:03,00:00:00:00:00:08
772,29.475148000,00:00:00:00:00:03,00:00:00:00:00:08
788,30.467384000,00:00:00:00:00:03,00:00:00:00:00:08
789,30.468841000,00:00:00:00:00:03,00:00:00:00:00:08
791,30.469960000,00:00:00:00:00:04,00:00:00:00:00:08
807,31.468782000,00:00:00:00:00:03,00:00:00:00:00:08
809,31.470021000,00:00:00:00:00:04,00:00:00:00:00:08
825,32.469042000,00:00:00:00:00:04,00:00:00:00:00:08
827,32.471217000,00:00:00:00:00:03,00:00:00:00:00:08
843,33.467544000,00:00:00:00:00:04,00:00:00:00:00:08
845,33.470099000,00:00:00:00:00:03,00:00:00:00:00:08
861,34.468324000,00:00:00:00:00:03,00:00:00:00:00:08
862,34.468981000,00:00:00:00:00:03,00:00:00:00:00:08
864,34.471137000,00:00:00:00:00:04,00:00:00:00:00:08
880,35.467404000,00:00:00:00:00:04,00:00:00:00:00:08
882,35.469599000,00:00:00:00:00:03,00:00:00:00:00:08
883,35.473012000,00:00:00:00:00:03,00:00:00:00:00:08
899,36.467744000,00:00:00:00:00:03,00:00:00:00:00:08
900,36.468661000,00:00:00:00:00:03,00:00:00:00:00:08
902,36.471037000,00:00:00:00:00:04,00:00:00:00:00:08
903,36.475070000,00:00:00:00:00:04,00:00:00:00:00:08
919,37.467764000,00:00:00:00:00:04,00:00:00:00:00:08
921,37.472315000,00:00:00:00:00:03,00:00:00:00:00:08
